"Alexis" "Andolt" "Arnim" "Auerbach" "Berthold" "Brentano" "Chamisso" "Dincklage" "Droste" "Eichendorff" "Ense" "Frey" "Gall" "Gerstaecker" "Gluemer" "Goethe" "Goldammer_Hochzeitsnacht" "Goldammer_Wiedersehen" "Gotthelf_Kurt" "Gotthelf_Notar" "Grillparzer" "Grimm" "Grosse" "Hacklaender" "Halm" "Hartmann" "Hauff" "Heyden" "Heyse" "Hoefer" "Hoffmann" "Holtei" "Horner" "Immermann" "Kaehler" "Keller" "Kinkel_Margret" "Kinkel_Orthodoxie" "Kleist" "Kompert" "Kopisch_Karnevalsfest" "Kopisch_Traeumer" "Kruse" "Kuernberger" "Kugler" "Kurz" "Lewald" "Lohmann" "Lorm" "Ludwig" "Meiﬂner" "Meyr" "Moerike" "Muegge" "Mueller" "Pichler" "Raabe" "Reich" "Riehl" "Roquette" "Rumohr" "Sacher-Masoch" "Schefer" "Scheffel" "Schmid" "Schreyvogel" "Schuecking" "Spindler" "Sternberg" "Stifter" "Storm" "Tesche" "Tieck_Gemaelde" "Tieck_Lebens" "Traun" "v.W." "Waldmueller" "Wallner" "Wichert" "Widmann" "Wilbrandt" "Wild" "Wildermuth" "Wolf" "Ziegler" "Zschokke"
"Ense" 0.991992146933077 0.943522336956106 1.05916532463179 1.04331809589063 1.13797519136236 1.23352933073445 0.971020392542112 1.11604268197812 1.06182652853437 1.25119873244601 0 1.09128550502824 1.09259409259226 1.36740668344174 1.12050911366452 0.946061670989065 1.42900170305783 1.37548989134687 1.00691201732632 1.1910991005088 1.09983930119822 1.14734328202918 1.07101249412769 1.16561863718133 1.06212849390551 1.0329623009375 1.07822357049416 1.05945987046802 1.00416660034791 1.18506694810548 1.05938673291394 1.04995476140271 0.995326881724386 0.896386053861866 0.897376357567328 1.04218153542096 1.11085797020214 0.863737182291656 1.24533424969124 1.17825580356009 1.09911889107084 1.13131444640647 1.00466712498479 1.12396430792023 1.00958911092554 0.944725363797303 0.862113955315975 0.980792473356546 0.943913294193941 1.17800845508259 1.10014633244971 1.05991647135809 0.94221933836038 1.03889726940164 0.971839494848946 1.13178976802212 1.15233305081396 1.26215406618832 1.29707755567687 0.892723089654967 1.01683164608858 1.22665339193443 1.01783869401042 1.50911377240676 1.04379739539384 0.944177741446795 0.973196222651144 1.11399803235794 0.968611867275775 0.998063904644687 1.15163496151756 1.05439445159548 0.947372350667389 1.00180239653933 1.34534675069581 1.03040527417808 0.994380477082488 1.23120389453997 1.13808991943399 1.21550379777143 1.27729595758371 1.00951272967044 1.18786858465669 1.35684990672 1.06684856218215 0.973786543967161
"Frey" 0.8467875593667 0.913857670648561 1.01885568395694 0.910848319206251 0.988142808150006 1.16681943726329 1.04210476530049 1.02991850502501 0.909909365282645 1.09546008119049 1.09128550502824 0 0.982889582872266 1.10837938455579 1.03841563945727 1.19479898091527 1.28055060413771 1.17196619293019 1.04576068109658 1.24119002926628 0.992392368557627 1.03821267015644 1.01083329354205 1.00568039653115 0.871798787048406 1.06730688472377 0.95332681109186 1.01946660611177 0.870975512586503 1.09180205023145 0.906323168440411 1.05882475644292 0.88288405998991 0.880320035087457 1.05123336586096 0.917971273163386 0.957993183951392 0.961267277207983 1.12312007884851 0.940182698218319 1.06891210579577 1.02423052195814 0.884597636325206 0.903566216430349 0.929660857342639 0.89203517330396 1.04818325383557 0.995114872321968 0.912482215548536 1.02701864717476 0.832109988252905 0.969609646408656 0.91206756446166 0.938917133961083 0.842509087176203 0.929148248640841 0.983670554504879 1.05699391146137 1.22423444231013 0.926147387577002 0.976333315071867 1.2002852111947 0.962860383473651 1.33841982841981 0.903838603285472 1.01808097652154 0.872371943993242 0.969174584555883 0.957205672007434 1.04463245621818 1.00320326348637 0.919157987176581 0.909039471984773 1.00856744770768 1.1296696691813 1.07125735363619 0.871081886457257 1.30530934131216 0.970974039659508 1.00203350304032 1.08765283085905 0.926051599957087 1.1238846712309 1.45594130016059 0.967466160591894 0.890105973180614
"Gall" 0.927947012701872 0.999748325137274 1.04663160467879 0.975390084022322 0.97266163507234 1.12914894467236 1.08329316287773 1.07188078982758 0.998587812667155 1.21212205485908 1.09259409259226 0.982889582872266 0 1.23243480234299 1.00565271675719 1.1743871690835 1.33466063298536 1.26171664394031 1.08431216209796 1.23270794690718 1.07411594851939 1.07274452656783 0.975799086400669 1.04000559445803 0.995382605473623 1.07802276539386 0.986662310967068 1.06885724294687 0.891213252091962 1.09846812095558 1.03789567946744 1.04234641181661 0.890149064923933 0.925613330953707 1.10855742269475 0.995849764146382 0.999569005066842 0.985971035992174 1.2133316029703 1.03812542219704 1.10636576918802 1.12741070753939 1.01503854644517 0.97188876750888 1.08079384734297 0.994585602644729 0.973903189261909 0.980223878520082 0.933502164968901 1.1759125798617 0.954393588634717 1.03888590359564 0.978204566752054 0.939269959480411 0.971946851850324 0.990483252037646 1.09561695927722 1.09101099626319 1.29117422897008 0.939096604400849 1.04344799655682 1.17454487954386 0.875189143846327 1.36138362177285 0.992012020593476 1.01743860784478 0.853215854373795 0.971140673852526 0.993237663212046 1.09083953170737 1.08354184371244 0.956942604796024 0.980853072449792 1.06005157955621 1.17954261202765 1.14054763985421 0.981506536962755 1.28819016385205 0.990523941633445 1.08185525981518 1.138403257492 0.888788928735992 1.13540154405136 1.45445052027094 0.984683376929934 0.896498980932843
"Gerstaecker" 1.14809806968356 1.2554696159626 1.33644058094958 1.11805666339248 1.06467852764085 1.3285942531814 1.22850287251766 1.18649485282325 1.08856863972637 1.12941795102124 1.36740668344174 1.10837938455579 1.23243480234299 0 1.22767316109921 1.35493518724918 1.41937093428617 1.31170014078392 1.2619430007002 1.47736442573225 1.15054001711737 1.13925116346461 1.20998078501654 1.07796189925384 1.22233958303723 1.31483310440413 1.12670961705222 1.28759246814392 0.976532084063388 1.17560551083568 1.20244117516382 1.20932504597674 1.1295901696944 1.17832623388096 1.34223210281827 1.11186400956299 1.12152295886405 1.18442982765152 1.41857762448792 1.1798177966219 1.25702720845422 1.24266157949809 1.20786355569178 1.12081942505297 1.25020855336261 1.2309364491368 1.26814216485493 1.23883292494737 1.28183350183553 1.22402051476627 1.10115604634699 1.15872337266231 1.1251176725849 1.100678143166 1.18079998422225 1.05883316356508 1.19492918416121 1.12406074943854 1.41904030290363 1.07678259228262 1.25273316678692 1.28523928793787 1.14331730151575 1.46622135590053 1.14788600213709 1.23249381240408 1.16812638556669 1.23301653303027 1.24533356199599 1.24427350589077 1.20406770949745 1.15099773542303 1.20794887456796 1.29700051282704 1.24682689638825 1.37513136328126 1.18067449659013 1.55847133729351 1.08284380217772 1.04619280030349 1.13651809973232 1.10530220831576 1.30932808036098 1.51406928178116 1.16579422461139 1.20545707180874
"Gluemer" 0.958484786916286 1.124145426546 1.08795526522621 0.903154338401823 0.971098731569827 1.14337578719273 1.14705014635651 1.04303154791782 0.976584143965953 1.24052127985324 1.12050911366452 1.03841563945727 1.00565271675719 1.22767316109921 0 1.24812647838282 1.29278105847325 1.25530077169061 1.04775803837044 1.17866100299923 1.0714599064516 1.03748569610953 1.01004907901974 1.15035819950959 1.10217388586323 1.15957309562859 1.03799423089122 1.18668184803484 0.835942300257398 0.998252181337083 1.06996416658695 1.10117818239367 0.885613512995853 0.99410137921761 1.17870761656129 0.977615615141037 1.09207759688179 1.10952923362352 1.28358256201325 0.911584054204154 1.13213376067821 1.05424280815449 1.09383484124495 0.989597605138184 1.1786645224836 1.12039538661315 0.977412921144416 0.981203751433748 1.08151292624766 1.16608043092008 0.943348117156386 0.902503745202937 1.05020995813222 0.894252098427922 1.11614109880989 1.06328453174806 1.13246081628026 1.04825396865413 1.31276527372001 0.953944081800789 1.17088546763808 1.12513956755439 0.961599004561857 1.48913449748136 0.83520888358318 1.06522279450364 1.00576303787286 0.973396147081631 1.10007651267778 1.15449321000918 1.13375328139766 0.987235282371587 1.03674224308543 1.11717498068401 1.20180110481754 1.21792509095269 1.01349018973156 1.42018821019164 0.943440189115311 1.06626262968345 1.06855093993641 0.970129249398698 1.10291142340599 1.38510272545115 1.04990197057055 0.920156791691549
"Goethe" 1.11429338896622 1.02339724817622 1.17476448315092 1.14200152798143 1.12166838878534 1.27381605549846 1.08475297347076 1.21921045724397 1.11451993119825 1.23409570085315 0.946061670989065 1.19479898091527 1.1743871690835 1.35493518724918 1.24812647838282 0 1.45416479893999 1.35120726402826 1.14290305949502 1.31262824165556 1.07810275726639 1.1959896591506 1.11495059554404 1.17902832590878 1.19089156685378 1.14604925989083 1.09026913726588 1.1828591804681 1.08856779196634 1.19843544898024 1.12884107929029 1.19956573176559 1.1091851116405 0.990769131059858 1.1037987539479 1.05173838500161 1.22594344421333 1.07140604836869 1.36743553061485 1.28624976754644 1.16728850947161 1.15637269484119 1.09381536264523 1.15385873576948 1.13860973541689 1.13933609972076 1.04894907502168 1.13677825360164 1.10471227396928 1.32915499637679 1.10355590997862 1.14077465931219 0.979027409304923 1.12011287007725 1.12199082010068 1.14396181889925 1.23193535525266 1.27669125347989 1.35265522940998 0.957067450172356 1.16193731661402 1.27242347335642 1.12915489916065 1.53326711780351 1.10537343870308 1.00051681030443 1.08753612821969 1.20889074261625 1.11511041808291 1.10270968573415 1.19900395630913 1.15153091562662 1.06938326862873 1.03428963486914 1.32228326156091 1.16797490968469 1.18123623841509 1.4010550244079 1.13842470392159 1.21767382223907 1.27123838449745 1.17681069058584 1.26729640521125 1.41883666379619 1.12122296547007 1.05116077226452
"Goldammer_Hochzeitsnacht" 1.22593867409511 1.3389443995737 1.3247565253781 1.20661045033323 1.18360546424397 1.41659123114891 1.27914867808325 1.28654773356488 1.19133386118819 1.30479560285695 1.42900170305783 1.28055060413771 1.33466063298536 1.41937093428617 1.29278105847325 1.45416479893999 0 1.16875192602759 1.28303116340779 1.54166098811301 1.29836703777996 1.26355767631258 1.39624845011826 1.32150274197517 1.24835038246053 1.42486471375445 1.25626890657059 1.38312546006734 1.12559245519711 1.29591887224252 1.30810990758191 1.30676141084084 1.27999021502824 1.27532740321649 1.37835810138675 1.18540612485441 1.26658185285839 1.34672241823886 1.38425831737325 1.30153247103094 1.34220781380379 1.30897449286563 1.29137636304252 1.21077153603447 1.28179460047134 1.28892400748017 1.31554089299884 1.27848709230443 1.30698984081609 1.27466486559748 1.26196232322338 1.22899507275778 1.24545572881314 1.21153826961599 1.31872703453373 1.22002699807248 1.24542095350092 1.22815332139832 1.51002272718097 1.16957767410159 1.34146934351931 1.35506404924716 1.23801893821854 1.42163201119247 1.17449847469578 1.38354186620501 1.19289787868549 1.1996755524077 1.25500610998611 1.31348256080896 1.29483669275582 1.26482285735211 1.33518304746977 1.41198955523704 1.41228616678974 1.40867987869104 1.24135268663017 1.4038882055717 1.24686120412216 1.29285927827688 1.2623316775611 1.20903800268172 1.33533255738127 1.56037080927549 1.34369451688236 1.26693637417631
"Goldammer_Wiedersehen" 1.06254806492248 1.1582910708743 1.18191882263633 1.12113209359166 1.13911843301117 1.33636922216475 1.22774506185584 1.19573587530842 1.06803839966138 1.12005385269865 1.37548989134687 1.17196619293019 1.26171664394031 1.31170014078392 1.25530077169061 1.35120726402826 1.16875192602759 0 1.14412670307863 1.43583706892142 1.23242113122506 1.20512502281366 1.26668350702393 1.11018451468643 1.12374944097961 1.25619556296992 1.10152731992465 1.21245931447041 1.0516456600776 1.22484119291875 1.18274621642197 1.1907540591381 1.16622688053276 1.11669566540979 1.321233773915 1.06622196718082 1.07717114414412 1.18440408128859 1.29578208740347 1.1638893291019 1.15382357699633 1.13039727238017 1.20665230165226 1.04018964812127 1.09474271880853 1.10578690231306 1.23820356912538 1.22418595673512 1.264998974379 1.20910454054307 1.08160694088971 1.12792332336841 1.04160810757452 1.10944253265051 1.13817179627455 1.0103524335446 1.09078198344671 1.09938020129311 1.31335914782832 1.06763506828066 1.18146915314499 1.21854468846028 1.11784946435334 1.29057614897268 1.17588882682632 1.25585364126023 1.1232675098178 1.15514591906285 1.07430482079371 1.16722878758511 1.21618831936171 1.14621725528817 1.22087961638802 1.22966561080637 1.17754469985561 1.35598383956474 1.08993387669546 1.3519207543898 1.10763186397287 1.14200829019403 1.20089818508469 1.23309181621146 1.22863070499972 1.51442971051917 1.1768030930808 1.16573263495701
"Gotthelf_Kurt" 0.822948757401985 1.02291417899923 1.01492436542936 0.853689076982902 0.961135076690057 1.16020735135548 1.02806617060898 1.0242870111556 0.905386822638484 1.12964541450348 1.00691201732632 1.04576068109658 1.08431216209796 1.2619430007002 1.04775803837044 1.14290305949502 1.28303116340779 1.14412670307863 0 0.909168991585062 1.02531630788065 1.02144345809311 1.01946447935675 1.03171982089193 0.997580639718239 1.06730174133987 1.0011531019504 0.960081709544501 0.855422877446503 0.998039717377232 1.05934720021429 0.98386090677356 0.921060663061041 0.918635604981643 1.11998586934984 0.820693013895855 0.98179118107929 0.882629636760776 1.20981174187277 0.99558721644487 0.951717650651825 0.988450750996427 1.04090090999233 0.923141886262095 0.951532773156227 0.880218004949747 0.924450579691146 0.999359466209861 0.972514128334213 1.05586302222645 0.905328323136484 0.90511941473699 0.854671546981326 0.941435652924527 0.95020635602025 0.947647417926262 0.967307331347637 1.07329270859099 1.06325359702077 0.920178866431053 0.992102509379099 1.15443204988077 0.886948779376691 1.30397522604394 0.918030372991675 1.09067852163408 0.899077831155486 1.0272243404901 1.05355810675308 0.894894608706274 1.1205737609362 1.048570457414 0.963449910096377 1.01784983595632 1.19412264034789 1.15611728825106 0.83433039473452 1.29486405271686 0.935383841106544 0.985658393497911 1.1784796670056 0.999919386216596 0.992009221386613 1.42542315915562 0.919803478342055 0.844860448984111
"Gotthelf_Notar" 1.08967162665796 1.24832609799648 1.2580367645266 1.10546274909449 1.1374447317586 1.29413541948311 1.25526936270157 1.21831472827162 1.18274353958119 1.4572110897239 1.1910991005088 1.24119002926628 1.23270794690718 1.47736442573225 1.17866100299923 1.31262824165556 1.54166098811301 1.43583706892142 0.909168991585062 0 1.2884751318231 1.18559924050839 1.12125122214413 1.31663877567998 1.31442745537434 1.36403634132814 1.20419234210527 1.23555483206078 1.13105965598051 1.1695136138239 1.30028234270916 1.20314339106142 1.07683554992911 1.07009379147619 1.25501591720487 1.07687821810449 1.32956284427257 1.1943520177202 1.50414213432441 1.14274368515098 1.23783562005907 1.20474794389577 1.26501630107848 1.13791421507292 1.32083226827159 1.23253339408254 1.10168412322586 1.11401322641977 1.20813998132783 1.32762319801173 1.13745558142278 1.07780474112059 1.17001156219577 1.13737213457386 1.26594106581398 1.22950808278739 1.30611374736337 1.24863074823587 1.3549664593534 1.15173950226435 1.2820212569581 1.26559008184932 1.08045868136115 1.60790213186076 1.09702952943736 1.23943236396136 1.1388521407633 1.19187351288234 1.2777957636455 1.16755578391109 1.39768684685448 1.22830417561672 1.1595266891556 1.14419061660145 1.38715884155511 1.29506831965381 1.1671850243209 1.60179019252359 1.15918824155784 1.2160102177387 1.37110737958614 1.20011731106504 1.17212693107592 1.47931926317183 1.11051821640178 1.01653141547877
"Grillparzer" 1.00846872799053 1.00314974914881 1.11148526339316 0.975415062461745 0.912418986465595 1.13858621073835 0.995076301787079 1.05146120932209 0.915842141625904 1.09107770227772 1.09983930119822 0.992392368557627 1.07411594851939 1.15054001711737 1.0714599064516 1.07810275726639 1.29836703777996 1.23242113122506 1.02531630788065 1.2884751318231 0 1.05848642466002 1.03648451014424 1.10796781589491 0.960507449070442 1.0534274595345 1.04756882459305 1.16822791859244 0.877261231241502 0.987014026429345 1.01269815645253 1.11836574718107 0.987727516383553 0.912205164628875 1.05162324069516 0.98368292514434 1.00299187682291 1.01516347900296 1.2158572001875 1.05732804094746 1.10015975605074 1.11181484022142 1.07775764389208 0.924229414662992 1.09527988438461 1.01666725418052 0.988559485464967 1.06874590419398 1.04104456305397 1.14967526807595 0.932990288561899 1.06122591329346 0.9166875313374 1.03424422944621 1.01490389484972 0.997651091823625 1.05745113513126 1.1045523495203 1.2258349260523 0.871213366344769 1.10203287640823 1.17105449869088 1.0042861285477 1.37508415194531 0.995673819540484 0.979004984733174 1.02599929134137 1.07446119320771 1.09012435477723 1.01481441752684 0.992408767213518 1.0689801600552 1.07520709107513 1.0875865059028 1.16646836473061 1.21023662361955 0.989845673853513 1.299221322889 0.983860925181061 1.02373350446847 1.13449545966721 1.02635861733805 1.10496942399627 1.39407267548703 1.03758265027596 0.973436180793584
"Grimm" 0.982703473023053 1.06298207641829 1.13939999683935 0.924374676396712 0.829986430928015 1.18633546339573 1.03010497430942 1.09796672246258 0.929575402288584 1.13435492510775 1.14734328202918 1.03821267015644 1.07274452656783 1.13925116346461 1.03748569610953 1.1959896591506 1.26355767631258 1.20512502281366 1.02144345809311 1.18559924050839 1.05848642466002 0 1.01287192404847 1.10630427155943 1.10551864394028 1.0849749148786 1.02818271457854 1.21642952527069 0.855606595894146 1.02027014122394 1.09704885881271 1.13998452539408 0.934398985568719 0.943397597543579 1.12136916079665 0.929769358131284 1.0409780507585 1.02060665963128 1.21558667907599 1.03270896853176 1.14422173871829 1.02510623238392 1.07011860638296 1.00063675630248 1.13748867892174 1.10079386750122 0.984390804275577 1.04397888410381 1.11899513434777 1.12366414498903 0.92207718854013 0.990911019499932 0.985519710102029 0.950362461077249 1.08200406492804 1.03079099362119 1.16870288818869 1.03030319542587 1.35520856546412 0.960002943564512 1.1334587049066 1.11165875945929 0.947855516021208 1.43319377224198 0.985350733633226 1.01352077979399 0.941762535663886 1.1241989406253 1.07940557490254 1.04204799024031 1.08908274253386 1.08796567796449 1.08790138764629 1.13187059388398 1.24730499504502 1.16838995368493 1.07327004670697 1.46549020030668 0.952691196373241 1.02319540141698 0.89154885907974 0.833918264855131 1.1172141210362 1.40326377811559 1.02660834328891 0.936658181050711
"Grosse" 0.941048589015582 0.97113208349082 1.1065719703613 0.969028983572888 0.948793223594385 1.14643660626907 1.07487657200089 1.0200997502584 1.0259361711823 1.19852548458731 1.07101249412769 1.01083329354205 0.975799086400669 1.20998078501654 1.01004907901974 1.11495059554404 1.39624845011826 1.26668350702393 1.01946447935675 1.12125122214413 1.03648451014424 1.01287192404847 0 1.11892544512483 1.06994137775273 1.13105099328618 0.978964827223813 1.12636456628285 0.904369470637074 1.02996353563944 1.08047359354381 1.08564269360214 0.933575703864279 0.861669246703602 1.0761520054963 0.958544904173435 1.13899029678927 1.01697058816847 1.32375826985802 0.91441501612158 1.07883137062672 1.05220877028571 1.05967485424939 0.952480823938989 1.15504021857838 1.1007706580856 0.985665581185031 0.937292705130058 1.00304186317796 1.21471540117506 0.917478008100536 0.943683455727878 0.940407659459174 0.976839049169882 1.0141877606299 1.10245619443018 1.1312595604328 1.12787122512197 1.30894830137744 0.913045793036887 1.14669734519095 1.04810055428095 0.943752127953299 1.47167182817498 0.887816941348961 0.966831459043001 0.938252071277284 1.04036255260825 1.00503416057485 1.07824401206925 1.10695265360255 0.930670419939687 0.886883339464262 0.873249969094351 1.18391173189997 1.09836002547945 1.0178431066442 1.46251447562321 1.03762116475623 1.05900841690529 1.04948378866601 1.00444042812647 1.20617342426315 1.33977545145927 0.952680873849363 0.863019690688346
"Hacklaender" 0.924187808397171 1.01676169612403 1.10712739221621 1.02681459648437 0.97506297079104 1.17752298642503 1.06435868885529 1.02845272194645 0.904792650487007 0.975003302325664 1.16561863718133 1.00568039653115 1.04000559445803 1.07796189925384 1.15035819950959 1.17902832590878 1.32150274197517 1.11018451468643 1.03171982089193 1.31663877567998 1.10796781589491 1.10630427155943 1.11892544512483 0 0.993045122475872 1.05864743492311 0.994222569592537 1.03217508488099 0.943447280736589 1.1150330458395 1.02536855057395 1.07558027159976 0.988940616328015 0.995779998209423 1.22626202458778 0.9223972571626 0.963977612689816 0.966562895384013 1.15710478438948 1.11742623317333 1.03422522147579 1.09383219147508 1.04122645011054 0.95598508934657 0.959177172408079 0.959849893682689 1.09928558408623 1.13514142155625 1.08954059984498 1.1175812545714 0.910745198164918 1.07583872116412 0.877272007506357 0.95301239777356 0.977153352950253 0.880999144712674 0.931182518885064 1.06706539137314 1.3082551608695 0.938945786751725 1.03587837411629 1.18807293053082 1.01452699925071 1.2816296546246 1.02776680120377 1.05297537549902 0.938654674411734 1.07592236177156 0.964736948374655 0.998778774588522 1.03153999189262 0.998600545298412 1.06865196299656 1.05116153960256 1.0942159670627 1.23584828761161 0.969476761809704 1.28287049439181 1.0065152717275 0.977571394548111 1.08637554657388 1.06559060837309 1.18609497798751 1.40937705060205 1.00678954765008 1.02413714535476
"Halm" 0.928633354533577 0.972982039651084 0.953086764198353 0.943005414833071 1.01052585845278 1.16281095130764 1.01424438905861 1.0424150776613 0.952331024701177 1.07068038991828 1.06212849390551 0.871798787048406 0.995382605473623 1.22233958303723 1.10217388586323 1.19089156685378 1.24835038246053 1.12374944097961 0.997580639718239 1.31442745537434 0.960507449070442 1.10551864394028 1.06994137775273 0.993045122475872 0 1.04130792226125 1.07950948817473 0.908172965070459 0.868966174982981 1.15051619479663 0.882219654325269 1.04479139846277 0.936371627287131 0.936366460701186 1.07990213211022 0.953325159907155 0.89196560397959 0.923691810184163 0.975479874354641 1.04050708278255 1.06453962315458 1.09166469197858 0.983400458797241 0.956385449979643 0.833141959418393 0.819535959865624 1.04123994021616 1.05268176769126 0.93136740597808 1.01772076721209 0.890823626785337 1.0560082147408 0.91656701938432 0.960684406285605 0.829911859211909 0.977213355893596 0.931594165167416 1.10411924730259 1.14841097326606 0.956945413461815 0.931481197652264 1.28523454825223 0.946329860215683 1.24303994824637 1.03669637733503 0.988626669456114 0.850416824962986 0.97854262359037 0.963369058567906 1.01205360686722 1.05410881478995 1.00222689023287 1.0114977833927 1.09727421494129 1.12252554745868 1.13225721891117 0.838425248526882 1.16275668730756 1.00393032960438 1.08786527328981 1.14734072151481 0.993074197333151 1.14389206097878 1.53514809406315 0.962293324232765 0.98308229332184
"Hartmann" 1.06303104897224 0.961441981170741 1.14053216318328 1.10563809411934 1.08783822586074 1.25550119068195 1.11243810270847 1.12165372689126 1.05282941217539 1.18521753981448 1.0329623009375 1.06730688472377 1.07802276539386 1.31483310440413 1.15957309562859 1.14604925989083 1.42486471375445 1.25619556296992 1.06730174133987 1.36403634132814 1.0534274595345 1.0849749148786 1.13105099328618 1.05864743492311 1.04130792226125 0 1.04994765091208 1.13412130177536 1.03699194231154 1.15431873653796 1.10907293076796 1.12917614108443 1.10083888809719 0.990960398908318 1.09951132143334 0.992811433441144 1.07936487274984 0.986003020919436 1.23702300611729 1.17659900162614 1.10267447164934 1.16124091103845 1.08201764881149 1.03499250139929 1.06395975866293 0.986076115296913 1.02220089848451 1.18887946783255 1.01056896930309 1.20361443852424 1.02197903634364 1.13041177304571 0.937328085127099 1.05027253680801 0.994229124627926 1.07105168087983 1.07122702410235 1.23089086557971 1.29816705920353 0.947578868874883 1.15649352905967 1.24301261272577 1.1059090090358 1.39711602942139 1.08076431067342 1.07581916440747 0.996581093652605 1.14633019228168 0.994913723177996 0.949103347520201 1.08765403450467 1.05987491053 1.06242335657403 1.04607689999479 1.17297134965297 1.19394228178661 0.99974166255805 1.27656410314164 1.11651845035276 1.14316552255083 1.17318028019919 1.11313144339143 1.20688653499176 1.34268475109603 1.06014730726516 1.04857751011499
"Hauff" 0.885852007583047 1.03757955568729 1.07620348179581 0.991365721676251 0.916651754247899 1.04087777344239 1.00481149938878 0.968733937315074 0.936640933090775 1.01632482204141 1.07822357049416 0.95332681109186 0.986662310967068 1.12670961705222 1.03799423089122 1.09026913726588 1.25626890657059 1.10152731992465 1.0011531019504 1.20419234210527 1.04756882459305 1.02818271457854 0.978964827223813 0.994222569592537 1.07950948817473 1.04994765091208 0 1.08693282748006 0.892364222734282 1.00342220975288 0.98569252145116 1.03758405270175 0.925731735903507 0.87498941270795 1.06981091265784 0.891337743583282 1.01226633234035 0.962624001849019 1.24172874818098 0.96955524542885 0.946925832500764 0.948369561260754 1.01300716631774 0.871590731729663 1.11238021300354 1.06826506532325 1.02736328506303 0.957555113767021 1.02219327206981 1.07718736184737 0.870440249650048 1.00482350600876 0.84026370938974 0.842849927874701 0.95204239940502 0.899976514871738 0.964583227609286 0.968617287605195 1.23587887950118 0.903117171394517 1.02372006344804 1.01668838234823 0.901715594615836 1.20443644869005 0.948162966545194 1.02817087218192 0.942672346355335 0.973543160704493 0.833136548001004 0.992019687050577 1.02303703974587 0.872708742228678 0.887779744725539 0.875844163320859 1.04919233301528 1.10264280051811 0.996228261548745 1.30445688397566 0.996369627712392 0.907017667369388 1.05605776404441 1.04589726534447 1.19266312874892 1.30384630781119 0.958841356133898 0.916696206829185
"Heyden" 0.889230194949083 0.941625971710129 1.06729767637898 1.05349500703754 1.12515919028285 1.23358445638277 1.09718195960979 1.03452490819409 1.01453059506576 1.23217514294447 1.05945987046802 1.01946660611177 1.06885724294687 1.28759246814392 1.18668184803484 1.1828591804681 1.38312546006734 1.21245931447041 0.960081709544501 1.23555483206078 1.16822791859244 1.21642952527069 1.12636456628285 1.03217508488099 0.908172965070459 1.13412130177536 1.08693282748006 0 1.00900160390447 1.18148991853137 1.04565176586244 1.02769246279559 0.993020209153905 0.988708457547972 1.01293728413797 0.993496997051377 1.02498057488083 0.899023852473906 1.17248197174802 1.1325889968842 1.03773687148799 1.11651347262233 0.973656305787618 1.01403503586058 0.949810037270537 0.870246896662682 1.05568921455113 1.07516366134094 0.972312307042205 1.20743664856031 0.994576916031899 1.10305779031305 0.879621488914131 0.974684510775234 0.870947014371165 1.01410385602805 1.00511180041168 1.22275932340645 1.17366127602159 0.973482793296854 0.904127308813926 1.3009941452175 1.02143378720759 1.29199849755363 1.08917521838011 1.06018560030163 0.860669282565892 1.02740950385645 0.981307323095942 1.05360900324886 1.19863620217198 1.01967428269743 0.967978715441503 1.04539909942227 1.15299002331379 1.03358788569613 0.891199143820914 1.17436276694041 1.08748576946504 1.16199577456479 1.27203804643391 1.08956909442095 1.19825801942642 1.50062110942983 0.98543355588026 0.983279345290886
"Heyse" 0.775938181766758 0.969074091390403 0.95664567150133 0.721092999117683 0.742065087058431 1.01240843729464 0.878232635389403 0.879408789683822 0.772282832417227 0.961519264945738 1.00416660034791 0.870975512586503 0.891213252091962 0.976532084063388 0.835942300257398 1.08856779196634 1.12559245519711 1.0516456600776 0.855422877446503 1.13105965598051 0.877261231241502 0.855606595894146 0.904369470637074 0.943447280736589 0.868966174982981 1.03699194231154 0.892364222734282 1.00900160390447 0 0.915568532193238 0.927665417115247 0.908418576089553 0.733391810620834 0.813518653450089 1.01522172506401 0.775900948050847 0.824090598661781 0.885495838945176 1.0828476881661 0.793088936907904 0.960512348815954 0.948312786468618 0.88490579840309 0.844991136321751 0.949982595250134 0.887796006624108 0.849936177862754 0.865900587239333 0.926542938189015 0.950986104122853 0.791891136185898 0.811174286540566 0.825424278126787 0.76671284055987 0.868281030655084 0.821060783888143 0.883905226163979 0.91501804113155 1.15125858220839 0.732387282567986 0.947681858820368 1.03970050588125 0.731556826556863 1.25949837342363 0.744752564578227 0.925661000735003 0.802907878798527 0.843901733028854 0.91355656866657 0.917726034202925 0.907795370561386 0.849419117456733 0.941162856113995 0.972241533660843 1.03393789623481 1.05717179816865 0.809749174605032 1.26417022632915 0.802145196537221 0.854887537428046 0.859356014498313 0.787069948937259 0.936696949153879 1.34228873882688 0.900222552058127 0.779192243647744
