"Alexis" "Andolt" "Arnim" "Auerbach" "Berthold" "Brentano" "Chamisso" "Dincklage" "Droste" "Eichendorff" "Ense" "Frey" "Gall" "Gerstaecker" "Gluemer" "Goethe" "Goldammer_Hochzeitsnacht" "Goldammer_Wiedersehen" "Gotthelf_Kurt" "Gotthelf_Notar" "Grillparzer" "Grimm" "Grosse" "Hacklaender" "Halm" "Hartmann" "Hauff" "Heyden" "Heyse" "Hoefer" "Hoffmann" "Holtei" "Horner" "Immermann" "Kaehler" "Keller" "Kinkel_Margret" "Kinkel_Orthodoxie" "Kleist" "Kompert" "Kopisch_Karnevalsfest" "Kopisch_Traeumer" "Kruse" "Kuernberger" "Kugler" "Kurz" "Lewald" "Lohmann" "Lorm" "Ludwig" "Mei�ner" "Meyr" "Moerike" "Muegge" "Mueller" "Pichler" "Raabe" "Reich" "Riehl" "Roquette" "Rumohr" "Sacher-Masoch" "Schefer" "Scheffel" "Schmid" "Schreyvogel" "Schuecking" "Spindler" "Sternberg" "Stifter" "Storm" "Tesche" "Tieck_Gemaelde" "Tieck_Lebens" "Traun" "v.W." "Waldmueller" "Wallner" "Wichert" "Widmann" "Wilbrandt" "Wild" "Wildermuth" "Wolf" "Ziegler" "Zschokke"
"seinen" 0.192509625481274 0.127395026498166 0.228513393423892 0.144916482343071 0.0798722044728434 0.202708181302197 0.121605188488042 0.132135306553911 0.111090538789113 0.0898100172711572 0.0860162202015237 0.142214882099275 0.131655939145699 0.293994120117598 0.127199491202035 0.0125817815802718 0.314645308924485 0.244774995292789 0.126625211984172 0.0792079207920792 0.0593471810089021 0.146635835542271 0.112518601865631 0.152172258997185 0.188639698176483 0.0487388814426709 0.161290322580645 0.25847214244687 0.120158979572973 0.128397175262144 0.118423278633057 0.201932785230059 0.0992829564258136 0.100273157912935 0.100751053306466 0.108120631733405 0.12692250261311 0.0549148819330038 0.159951252951481 0.101587014922004 0.127064803049555 0.181225081551287 0.174421345401405 0.0888817065287654 0.139513253759107 0.243407707910751 0.0991662687773166 0.131653187887907 0.0627155848228285 0.169431068307473 0.152358936639697 0.169321459927254 0.100598561440571 0.271442563313278 0.268585449963525 0.108188133469992 0.139072847682119 0.217774551488126 0.180072028811525 0.0573652939971317 0.211549456832476 0.109170305676856 0.149459193706981 0.172830971310059 0.0411501465973973 0.0686712120468926 0.163072281788903 0.14091453533432 0.0503916807916075 0.111172873818788 0.233768993730741 0.104716610672368 0.140203294777427 0.0783655191715645 0.15382248884787 0.117581187010078 0.186447901129342 0.172166427546628 0.250417362270451 0.10600940833499 0.231124807395994 0.137641738218523 0.0706613906161673 0.0626174076393237 0.0857755539671194 0.10827197921178
"immer" 0.131256562828141 0.142682429677945 0.177732639329694 0.21966287849897 0.111821086261981 0.186491526798022 0.0709363599513579 0.145348837209302 0.154292414984879 0.200345423143351 0.141312361759646 0.0825763831544178 0.190169689877121 0.136497270054599 0.18373259840294 0.264217413185707 0.11441647597254 0.0753153831670119 0.158281514980215 0.126732673267327 0.224200461589186 0.146635835542271 0.148814925048093 0.0760861294985924 0.111786487808286 0.255879127574022 0.0955794504181601 0.0957304231284702 0.144806975382814 0.271060703331193 0.0676704449331754 0.0865426222414539 0.0827357970215113 0.0968154628124892 0.082432679978018 0.166042398733444 0.089592354785725 0.13728720483251 0.0152334526620459 0.160281734654717 0.14294790343075 0.202972091337441 0.249846792061472 0.096961861667744 0.077507363199504 0.105476673427992 0.231387960480405 0.0877687919252711 0.156788962057071 0.160513643659711 0.0788063465377745 0.100338642919855 0.120718273728686 0.0979431929480901 0.10279196233172 0.0740234597426261 0.152317880794702 0.165923467800477 0.140056022408964 0.131120671993444 0.0971983990851915 0.151625424551189 0.106194690265487 0 0.118306671467517 0.0539559523225585 0.110073790207509 0.0845487212005918 0.0641348664620459 0.303198746778513 0.138136223568165 0.100353418561019 0.144097830743467 0.235096557514694 0.15382248884787 0.167973124300112 0.159812486682293 0.0860832137733142 0.101045602319656 0.178890876565295 0.12656834690733 0.175329357016451 0.211984171848502 0.250469630557295 0.121515368120086 0.0958980387304337
"sah" 0.0525026251312566 0.0815328169588259 0.139647073759045 0.128136679124399 0.287539936102236 0.145949890537582 0.253344142683421 0.0528541226215645 0.19132259458125 0.186528497409326 0.141312361759646 0.0412881915772089 0.138970157987127 0.178496430071399 0.148399406402374 0.125817815802718 0.314645308924485 0.3200903784598 0.16280384397965 0.0554455445544554 0.105506099571381 0.355309909198579 0.101629704910893 0.152172258997185 0.104799832320268 0.121847203606677 0.0657108721624851 0.019146084625694 0.163292972240195 0.164063057279407 0.0718998477414989 0.0144237703735757 0.0772200772200772 0.159053974620518 0.109910239970691 0.231687068000154 0.209048827833358 0.0892366831411312 0.114250894965344 0.103844504142493 0.111181702668361 0.123233055454875 0.0848536274925753 0.0565610859728507 0.100759572159355 0.109533468559838 0.165277114628861 0.125383988464673 0.0836207797637713 0.133761369716426 0.131343910896291 0.211129227810527 0.0905387052965143 0.151112354834196 0.00994760925790835 0.0911057966063091 0.0728476821192053 0.238514984963186 0.100040016006403 0.184388444990781 0.0800457404230989 0.145560407569141 0.102261553588987 0.0345661942620118 0.138881744766216 0.255064501888458 0.085612947939174 0.0634115409004439 0.169499289935407 0.197079185406034 0.297524173839124 0.013089576334046 0.10904700704911 0.111950741673664 0.0922934933087217 0.13437849944009 0.0585979117835074 0.0573888091822095 0.101045602319656 0.212018816669979 0.434734756768655 0.209739791571082 0.0989259468626343 0.0313087038196619 0.100071479628306 0.111365464332117
"rief" 0.109380469023451 0.229311047696698 0.215818204900343 0.0716955228434139 0.403354632587859 0.0810832725208789 0.0608025942440211 0.105708245243129 0.104918842189718 0.124352331606218 0.0675841730154829 0.229378842095605 0.109713282621416 0.188996220075598 0.162532683202601 0.0880724710619024 0.28604118993135 0.169459612125777 0.0135669869983041 0.0158415841584158 0.105506099571381 0.236873272799053 0.159703822002831 0.0760861294985924 0.0838398658562146 0.10966248324601 0.16726403823178 0.0382921692513881 0.0400529931909912 0.0641985876310721 0.164946709524615 0.0721188518678783 0.198565912851627 0.224750181528993 0.119069426634915 0.139012240800093 0.0298641182619083 0.0549148819330038 0.159951252951481 0.173826669977651 0.19853875476493 0.311707140268213 0.179135435817659 0.096961861667744 0.077507363199504 0.105476673427992 0.128548866933559 0.0877687919252711 0.0731681822932999 0.0802568218298555 0.294210360407691 0.250846607299636 0.1056284895126 0.176297747306562 0.0530539160421779 0.130964582621569 0.139072847682119 0.238514984963186 0.160064025610244 0.213071091989346 0.0457404230989137 0.0242600679281902 0.023598820058997 0.138264777048047 0.23146957461036 0.206013636140678 0.0529984915813935 0.0845487212005918 0.338998579870814 0.0202132497852342 0.244394857082138 0.19634364501069 0.233672157962379 0.223901483347327 0.15382248884787 0.0111982082866741 0.021308331557639 0 0.101045602319656 0.112634996355927 0.104556460488664 0.12453300124533 0.0989259468626343 0.250469630557295 0.228734810578985 0.176328651859185
"diese" 0.100630031501575 0.117203424378312 0.253903770470991 0.138814735718099 0.0758785942492013 0.0648666180167032 0.0456019456830158 0.184989429175476 0.037030179596371 0.0276338514680484 0.208896534775129 0.206440957886045 0.197483908718549 0.0419991600167997 0.0706663840011307 0.163563160543533 0.17162471395881 0.0941442289587648 0.108535895986433 0.174257425742574 0.0593471810089021 0.0789577575996842 0.163333454321077 0.0989119683481701 0.202613009152519 0.0852930425246741 0.15531660692951 0.277618227072564 0.0862679853344425 0.0213995292103574 0.0761292505498224 0.158661474109332 0.115830115830116 0.228207876629439 0.256457226598278 0.1505965942001 0.149320591309542 0.274574409665019 0.228501789930688 0.137706842449827 0.135006353240152 0.0579920260964117 0.169707254985151 0.096961861667744 0.0930088358394047 0.202839756592292 0.168949939398391 0.100307190771738 0.177694156998014 0.0445871232388086 0.0945676158453294 0.135875245620636 0.130778129872743 0.18189450118931 0.126003050600172 0.0967999088942034 0.0794701986754967 0.0414808669501193 0.140056022408964 0.110633066994468 0.114351057747284 0.0727802037845706 0.0904621435594887 0 0.0668689882207705 0.0686712120468926 0.248685229728077 0.0845487212005918 0.279444775298914 0.192025872959725 0.148762086919562 0.19634364501069 0.354402772909608 0.486985726280437 0.0615289955391478 0.184770436730123 0.0692520775623269 0.0573888091822095 0.0351462964590106 0.046379116146558 0.115562403697997 0.152389067313364 0.113058224985868 0.125234815278647 0.0786275911365261 0.0773371280084143
"uns" 0.271263563178159 0.34651447207501 0.088866319664847 0.0335596064373427 0.163738019169329 0.121624908781318 0.0810701256586948 0.0792811839323467 0.117262235388508 0.13126079447323 0.22118456623249 0.0550509221029452 0.0438853130485664 0.115497690046199 0.105999576001696 0.339708102667338 0.11441647597254 0.112973074750518 0.00678349349915206 0.0475247524752475 0.0461589185624794 0.129716316056624 0.123407498820369 0.0760861294985924 0.0279466219520715 0.402095771902035 0.185185185185185 0.0861573808156232 0.120158979572973 0.285327056138098 0.0592116393165285 0.115390162988605 0.0551571980143409 0.114103938314719 0.0915918666422422 0.173765301000116 0.0223980886964312 0.0892366831411312 0.106634168634321 0.0496647628507574 0.19853875476493 0.173976078289235 0.127280441238863 0.12120232708468 0.0310029452798016 0.0405679513184584 0.400337899878797 0.194345182120243 0.104525974704714 0.160513643659711 0.126090154460439 0.117061750073164 0.165987626376943 0.148313977892822 0.0795808740632668 0.0626352351668375 0.0927152317880795 0.0414808669501193 0.0200080032012805 0.434337225978283 0.200114351057747 0.224405628335759 0.0865290068829892 0.0345661942620118 0.149169281415565 0.264874675038014 0.114150597252232 0.0845487212005918 0.0870401759127766 0.222345747637576 0.170013813622357 0.152711723897203 0.241461229894458 0.481388189196753 0.107675742193509 0.263157894736842 0.0479437460046878 0.0573888091822095 0.0966523152622792 0.0596302921884317 0.0715386308606648 0.0852067903257521 0.0282645562464669 0.0939261114589856 0.192994996426019 0.123739404813463
"hier" 0.0787539376968848 0.132490827558092 0.114256696711946 0.0900007627183281 0.151757188498403 0.235141490310549 0.0962707742197 0.0792811839323467 0.0864037523915324 0.221070811744387 0.0430081101007619 0.0779888063125057 0.16091281451141 0.356992860142797 0.0989329376015829 0.0880724710619024 0 0.244774995292789 0.070096099491238 0.0237623762376238 0.0923178371249588 0.231233432970504 0.1415556604116 0.243475614395496 0.111786487808286 0.255879127574022 0.221027479091995 0.105303465441317 0.144806975382814 0.156929880875954 0.0676704449331754 0.0865426222414539 0.143408714837286 0.134850108917396 0.082432679978018 0.142873691933429 0.111990443482156 0.130422844590884 0.0761672633102293 0.0474072736302684 0.158831003811944 0.362450163102573 0.179135435817659 0.193923723335488 0.240272825918462 0.0730223123732252 0.0404010724648327 0.112845589618206 0.0731681822932999 0.0891742464776173 0.0630450772302196 0.106609808102345 0.251496403601428 0.246257170840912 0.10279196233172 0.204988042364195 0.139072847682119 0.0518510836876491 0.0600240096038415 0.225363654988732 0.120068610634648 0.0121300339640951 0.121927236971485 0.0691323885240235 0.0308626099480479 0.166772943542454 0.138611439520567 0.0422743606002959 0.14201291859453 0.14149274849664 0.15938795027096 0.248701950346874 0.186937726369903 0.251889168765743 0.0769112444239348 0.13437849944009 0.0692520775623269 0.172166427546628 0.144978472893419 0.0861326442721792 0.286154523442659 0.134364553975224 0.0282645562464669 0.0313087038196619 0.150107219442459 0.114458949452453
"frau" 0.0131256562828141 0.0305748063595597 0.393550844230037 0.195255891999085 0.12779552715655 0.0567582907646153 0.035468179975679 0.0396405919661734 0.203665987780041 0.0138169257340242 0.092160235930204 0.0504633452610331 0.570509069631363 0.0419991600167997 0.0777330224012437 0.0754906894816306 0 0.0753153831670119 0.205765969474279 0.324752475247525 0.0791295746785361 0.0733179177711353 1.26674167906791 0 0.0978131768322504 0.0487388814426709 0.0477897252090801 0.0670112961899292 0.00924299842869027 0.00713317640345246 0.0592116393165285 0.115390162988605 0.0992829564258136 0.14868088931918 0.0366367466568969 0.111982082866741 0.0746602956547708 0.164744645799012 0.0457003579861376 0.148994288552272 0 0.0144980065241029 0 0.12120232708468 0 0.0933062880324544 0.179968413706982 0.13792238731114 0.135883767116128 0.0356696985910469 0.0525375643585163 0.108700196496509 0.150897842160857 0.04197565412061 0.0198952185158167 0 0.0662251655629139 0.0725915171627087 0.260104041616647 0.0737553779963122 0.10863350485992 0.357836001940805 0.294985250737463 0 0.0514376832467466 0.0686712120468926 0.28537649313058 0.218417529768196 0.0458106189014614 0.0101066248926171 0.0850069068111784 0.152711723897203 0.0116836078981189 0.100755667506297 0.015382248884787 0.0335946248600224 0.21308331557639 0 0.0615060188032686 0 0.187101034558662 0.211378383692731 0.0847936687394008 0 0.0142959256611866 0.201076532821877
"dieser" 0.0743787189359468 0.219119445576845 0.190427827853244 0.134238425749371 0.0798722044728434 0.0648666180167032 0.126672071341711 0.158562367864693 0.0493735727951614 0.0829015544041451 0.165888424674367 0.266079456830902 0.0585137507314219 0.0524989500209996 0.0494664688007915 0.163563160543533 0.143020594965675 0.131801920542271 0.070096099491238 0.0554455445544554 0.0461589185624794 0.0789577575996842 0.0798519110014156 0.106520581298029 0.202613009152519 0.15840136468868 0.173237753882915 0.210606930882634 0.0462149921434513 0.0499322348241672 0.105735070208087 0.0865426222414539 0.066188637617209 0.13139241381695 0.192342919948709 0.127427887400085 0.097058384351202 0.151015925315761 0.205651610937619 0.139964331670316 0.119123252858958 0.166727075027184 0.292273605807759 0.193923723335488 0.147263990079058 0.206896551724138 0.0881477944687259 0.0689611936555702 0.188146754468485 0.0535045478865704 0.162866449511401 0.1379656340148 0.120718273728686 0.128725339303204 0.218847403673984 0.153741031773147 0.251655629139073 0.0622213004251789 0.200080032012805 0.118828108994059 0.17724413950829 0.0121300339640951 0.0747295968534907 0 0.0617252198960959 0.0981017314955609 0.183456317012516 0.0845487212005918 0.233634156397453 0.156652685835565 0.0850069068111784 0.152711723897203 0.260933909724656 0.235096557514694 0.015382248884787 0.19036954087346 0.0532708288940976 0.172166427546628 0.0219664352868816 0.0728814682303054 0.0935505172793308 0.134364553975224 0.0565291124929339 0.0939261114589856 0.150107219442459 0.123739404813463
"werden" 0.192509625481274 0.214023644516918 0.177732639329694 0.112882312561971 0.12779552715655 0.162166545041758 0.0709363599513579 0.145348837209302 0.0678886625933469 0.0345423143350604 0.0614401572868027 0.128452151573539 0.0658279695728496 0.0839983200335993 0.105999576001696 0.163563160543533 0.05720823798627 0.0376576915835059 0.146975692481628 0.19009900990099 0.0989119683481701 0.0789577575996842 0.163333454321077 0.0684775165487332 0.104799832320268 0.0852930425246741 0.0477897252090801 0.172314761631246 0.138644976430354 0.114130822455239 0.0718998477414989 0.10096639261503 0.170987313844457 0.13139241381695 0.210661293277157 0.0965362783333977 0.0821263252202479 0.123558484349259 0.0837839896412522 0.171569180757162 0.0873570520965693 0.188474084813338 0.169707254985151 0.12120232708468 0.124011781119206 0.133874239350913 0.14324016601168 0.156729985580841 0.177694156998014 0.0713393971820938 0.115582641588736 0.123332915255654 0.120718273728686 0.176297747306562 0.182372836394986 0.0854116843184148 0.0993377483443709 0.0829617339002385 0.120048019207683 0.139315713993034 0.0914808461978273 0.066715186802523 0.102261553588987 0.0691323885240235 0.169744354714264 0.156962770392897 0.105996983162787 0.126823081800888 0.137431856704384 0.10611956137248 0.11688449686537 0.126532571229111 0.210304942166141 0.207108872096278 0.0769112444239348 0.179171332586786 0.165139569571703 0.0860832137733142 0.188911343467182 0.0795070562512423 0.132071318511996 0.0720980533525595 0.0847936687394008 0.0313087038196619 0.171551107934239 0.123739404813463
"alle" 0.096254812740637 0.117203424378312 0.165037450806144 0.144916482343071 0.163738019169329 0.15405821778967 0.0760032428050263 0.132135306553911 0.148120718385484 0.234887737478411 0.165888424674367 0.0825763831544178 0.146284376828555 0.0839983200335993 0.0918662992014699 0.125817815802718 0.028604118993135 0.0753153831670119 0.131147540983607 0.182178217821782 0.0725354434553248 0.0789577575996842 0.148814925048093 0.114129194247889 0.0558932439041431 0.0731083221640063 0.185185185185185 0.172314761631246 0.110915981144283 0.128397175262144 0.139570292674674 0.10096639261503 0.0717043574186431 0.103730853013381 0.128228613299139 0.0733675715333822 0.089592354785725 0.144151565074135 0.106634168634321 0.0880420795990699 0.317662007623888 0.318956143530265 0.174421345401405 0.161603102779573 0.038753681599752 0.129817444219067 0.216696661402284 0.0689611936555702 0.0731681822932999 0.0891742464776173 0.141851423767994 0.0689828170074 0.145867914088829 0.156709108716944 0.0762650043106307 0.119576358045781 0.152317880794702 0.0725915171627087 0.160064025610244 0.0819504199959025 0.0800457404230989 0.109170305676856 0.169124877089479 0.138264777048047 0.133737976441541 0.0392406925982244 0.114150597252232 0.112731628267456 0.0778780521324843 0.116226186265097 0.0637551801083838 0.109079802783717 0.210304942166141 0.190316260845228 0.19996923550223 0.111982082866741 0.0532708288940976 0.143472022955524 0.0571127317458923 0.119260584376863 0.0825445740699978 0.10650848790719 0.127190503109101 0.250469630557295 0.157255182273052 0.160861226257502
"unter" 0.118130906545327 0.107011822258459 0.114256696711946 0.0869498894058424 0.135782747603834 0.0972999270250547 0.202675314146737 0.184989429175476 0.135777325186694 0.207253886010363 0.104448267387565 0.151390035783099 0.0950848449385606 0.0734985300293994 0.105999576001696 0.0880724710619024 0.11441647597254 0.150630766334024 0.151498021481063 0.0950495049504951 0.0923178371249588 0.0733179177711353 0.0471852201372001 0.114129194247889 0.0908265213442325 0.146216644328013 0.1194743130227 0.0765843385027762 0.154049973811504 0.078464940437977 0.063441042124852 0.115390162988605 0.060672917815775 0.197088620725424 0.109910239970691 0.111982082866741 0.231446916529789 0.0686436024162548 0.251351968923757 0.119646928685916 0.158831003811944 0.173976078289235 0.230990430396455 0.137362637362637 0.124011781119206 0.133874239350913 0.0771293201601352 0.150460786157608 0.0731681822932999 0.240770465489567 0.099821372281181 0.0522597098540909 0.115688345656657 0.137120470127326 0.205583924663439 0.130964582621569 0.178807947019868 0.155553251062947 0.180072028811525 0.110633066994468 0.165809033733562 0.0849102377486657 0.0943952802359882 0.103698582786035 0.113162903142842 0.103006818070339 0.110073790207509 0.0915944479673078 0.1191076091438 0.121279498711405 0.11688449686537 0.178890876565295 0.10904700704911 0.0895605933389309 0.0769112444239348 0.0503919372900336 0.122522906456424 0.114777618364419 0.123012037606537 0.178890876565295 0.0935505172793308 0.127810185488628 0.0847936687394008 0.0939261114589856 0.135811293781272 0.126832889933799
"wohl" 0.0700035001750088 0.112107623318386 0.139647073759045 0.0900007627183281 0.14776357827476 0.105408254277143 0.0861370085123632 0.105708245243129 0.172807504783065 0.0690846286701209 0.159744408945687 0.17432791999266 0.138970157987127 0.146997060058799 0.127199491202035 0.176144942123805 0.085812356979405 0.0564865373752589 0.146975692481628 0.110891089108911 0.19782393669634 0.118436636399526 0.210518674458277 0.0760861294985924 0.0978131768322504 0.15840136468868 0.16726403823178 0.0574382538770821 0.191021967526266 0.106997646051787 0.173405515141262 0.10096639261503 0.126861555432984 0.127934718716504 0.0732734933137937 0.135150789666757 0.0597282365238166 0.0892366831411312 0.0761672633102293 0.0451497844097794 0.135006353240152 0.19572308807539 0.108424079573846 0.105042016806723 0.147263990079058 0.105476673427992 0.0624380210820142 0.100307190771738 0.135883767116128 0.196183342250758 0.147105180203846 0.0919770893432 0.155927770232886 0.145515600951448 0.0828967438159029 0.0967999088942034 0.0794701986754967 0.0933319506377683 0.260104041616647 0.122925629993854 0.0914808461978273 0.0606501698204755 0.0983284169124877 0.0691323885240235 0.185175659688288 0.142247510668563 0.0163072281788903 0.190234622701332 0.0366484951211691 0.0606397493557027 0.191265540325151 0.143985339674506 0.186937726369903 0.201511335012594 0.0922934933087217 0.151175811870101 0.117195823567015 0.143472022955524 0.0966523152622792 0.152388524481548 0.14307726172133 0.104869895785541 0.141322781232335 0.281778334376957 0.114367405289492 0.145393800655819
"konnte" 0.0875043752187609 0.0662454137790461 0.152342262282595 0.134238425749371 0.119808306709265 0.113516581529231 0.16214025131739 0.0792811839323467 0.0432018761957662 0.103626943005181 0.190464487589088 0.100926690522066 0.102399063779988 0.209995800083998 0.148399406402374 0.176144942123805 0.05720823798627 0.0753153831670119 0.144714527981911 0.15049504950495 0.105506099571381 0.0676780779425864 0.105259337229139 0.0989119683481701 0.104799832320268 0.0487388814426709 0.0477897252090801 0.0765843385027762 0.132482977477894 0.114130822455239 0.131111487058027 0.10096639261503 0.154440154440154 0.107188548113827 0.17402454662026 0.0501988647333668 0.0671942660892937 0.116694124107633 0.0533170843171605 0.121904417906404 0.0635324015247776 0.0869880391446176 0.0942818083250837 0.0808015513897867 0.19376840799876 0.219066937119675 0.190986888015573 0.131653187887907 0.104525974704714 0.151596219011949 0.0735525901019229 0.273840879635436 0.0804788491524571 0.131523716244578 0.109423701836992 0.187905705500512 0.178807947019868 0.103702167375298 0.200080032012805 0.131120671993444 0.028587764436821 0.103105288694808 0.106194690265487 0 0.113162903142842 0.0981017314955609 0.0774593338497289 0.0915944479673078 0.0549727426817536 0.126332811157714 0.106258633513973 0.0785374580042759 0.0856797912528722 0.0783655191715645 0.0307644977695739 0.0503919372900336 0.0799062433411464 0.0860832137733142 0.180124769352429 0.165639700523421 0.0880475456746643 0.16058202792161 0.32504239683437 0.156543519098309 0.107219442458899 0.129926375054136
"seinem" 0.122506125306265 0.112107623318386 0.203123016376793 0.170848905499199 0.103833865814696 0.186491526798022 0.0608025942440211 0.0792811839323467 0.135777325186694 0.145077720207254 0.0368640943720816 0.165152766308836 0.219426565242832 0.115497690046199 0.0635997456010176 0.0251635631605435 0.22883295194508 0.150630766334024 0.0972300734878462 0.0237623762376238 0.019782393669634 0.084597597428233 0.0834815433196617 0.106520581298029 0.160693076224411 0.0731083221640063 0.10752688172043 0.143595634692705 0.104753982191823 0.0927312932448819 0.054982236508205 0.144237703735757 0.110314396028682 0.0726115971093669 0.0549551199853453 0.10425918060007 0.111990443482156 0.0549148819330038 0.289435600578871 0.135449353229338 0.150889453621347 0.108735048930772 0.131994531655117 0.12120232708468 0.131762517439157 0.247464503042596 0.117530392624968 0.100307190771738 0.188146754468485 0.151596219011949 0.162866449511401 0.154688741168109 0.115688345656657 0.117531831537708 0.212215664168711 0.102494021182098 0.23841059602649 0.207404334750596 0.160064025610244 0.0819504199959025 0.0914808461978273 0.066715186802523 0.0983284169124877 0.172830971310059 0.0411501465973973 0.0539559523225585 0.14268824656529 0.14091453533432 0.0366484951211691 0.126332811157714 0.127510360216768 0.174527684453947 0.147992366709507 0.0839630562552477 0.138440239963083 0.106382978723404 0.154485403792883 0.229555236728838 0.123012037606537 0.0993838203140529 0.104556460488664 0.131087369731926 0.183719615602035 0.0626174076393237 0.0714796283059328 0.0835240982490874
"waren" 0.113755687784389 0.0866286180187525 0.139647073759045 0.0961025093432995 0.107827476038339 0.0648666180167032 0.0861370085123632 0.158562367864693 0.185150897981855 0.0898100172711572 0.116736298844925 0.128452151573539 0.102399063779988 0.0629987400251995 0.113066214401809 0.113236034222446 0.200228832951945 0.301261532668047 0.221594120972301 0.126732673267327 0.0923178371249588 0.157915515199368 0.105259337229139 0.19782393669634 0.0908265213442325 0.219324966492019 0.137395459976105 0.114876507754164 0.0893489848106726 0.171196233682859 0.0422940280832346 0.173085244482908 0.0992829564258136 0.0587808167075827 0.128228613299139 0.262578677066842 0.111990443482156 0.185337726523888 0.0761672633102293 0.0541797412917353 0.182655654383736 0.144980065241029 0.174421345401405 0.072721396250808 0.263525034878313 0.121703853955375 0.198332537554633 0.106576390194972 0.0940733772342427 0.133761369716426 0.110328885152884 0.0710732054015636 0.115688345656657 0.114733454596334 0.0596856555474501 0.136658694909464 0.139072847682119 0.0725915171627087 0.120048019207683 0.131120671993444 0.0914808461978273 0.121300339640951 0.0983284169124877 0.0691323885240235 0.195463196337637 0.0981017314955609 0.163072281788903 0.0845487212005918 0.160337166155115 0.389105058365759 0.0850069068111784 0.039268729002138 0.101257935117031 0.117548278757347 0.0922934933087217 0.0447928331466965 0.127849989345834 0.143472022955524 0.0790791670327739 0.0993838203140529 0.0330178296279991 0.0852067903257521 0.0847936687394008 0.250469630557295 0.114367405289492 0.102085008971107
"ihnen" 0.170633531676584 0.168161434977578 0.139647073759045 0.0564411562809854 0.115814696485623 0.0891915997729668 0.177340899878395 0.0396405919661734 0.0678886625933469 0.193436960276339 0.159744408945687 0.0412881915772089 0.102399063779988 0.115497690046199 0.0211999152003392 0.0503271263210871 0.143020594965675 0.169459612125777 0.194460146975692 0.0871287128712871 0.0923178371249588 0.265072471941797 0.283111320823201 0.0836947424484517 0.0209599664640537 0.121847203606677 0.0955794504181601 0.201033888569787 0.101672982715593 0.0499322348241672 0.0338352224665877 0.187509014856483 0.0496414782129068 0.172884755022302 0.247298039934054 0.123566436266749 0.12692250261311 0.144151565074135 0.0380836316551146 0.0722396550556471 0.14294790343075 0.101486045668721 0.122566350822609 0.0565610859728507 0.100759572159355 0.0446247464503043 0.15425864032027 0.0689611936555702 0.0940733772342427 0.0356696985910469 0.0525375643585163 0.0815251473723818 0.0553292087923143 0.16790261648244 0.215531533921348 0.0740234597426261 0.0264900662251656 0.0414808669501193 0.040016006402561 0.0901454619954927 0.10863350485992 0.430616205725376 0.0825958702064897 0.0691323885240235 0.0514376832467466 0.245254328738902 0.183456317012516 0.10568590150074 0.128269732924092 0.10611956137248 0.0637551801083838 0.122169379117763 0.151886902675546 0.061572907920515 0.107675742193509 0.13437849944009 0.0692520775623269 0.0286944045911047 0.0615060188032686 0.0265023520837474 0.269645608628659 0.129448777610277 0.0423968343697004 0.125234815278647 0.114367405289492 0.188702592340531
"ganz" 0.0350017500875044 0.0662454137790461 0.101561508188397 0.0579665929372283 0.107827476038339 0.227033163058461 0.101337657073368 0.0924947145877379 0.160464111584275 0.193436960276339 0.159744408945687 0.0504633452610331 0.138970157987127 0.157496850062999 0.0423998304006784 0.201308505284348 0.085812356979405 0.018828845791753 0.11079706048615 0.261386138613861 0.158259149357072 0.124076476228075 0.148814925048093 0.0989119683481701 0.111786487808286 0.0731083221640063 0.17921146953405 0.153168677005552 0.135563976954124 0.156929880875954 0.215699543224497 0.0865426222414539 0.0882515168229454 0.107188548113827 0.109910239970691 0.142873691933429 0.134388532178587 0.144151565074135 0.0609338106481834 0.0993295257015148 0.166772554002541 0.115984052192823 0.103709989157592 0.12120232708468 0.0852580995194543 0.105476673427992 0.117530392624968 0.106576390194972 0.156788962057071 0.107009095773141 0.147105180203846 0.133784857226473 0.160957698304914 0.0951448160067161 0.086212613568539 0.0740234597426261 0.0662251655629139 0.0622213004251789 0.200080032012805 0.102438024994878 0.171526586620926 0.230470645317807 0.0983284169124877 0.0345661942620118 0.0668689882207705 0.112816991219895 0.101920176118064 0.0775029944338759 0.0595538045718998 0.0707463742483198 0.0531293167569865 0.0567214974475326 0.151886902675546 0.296669465435209 0.015382248884787 0.19036954087346 0.133177072235244 0.0286944045911047 0.224057639926193 0.0861326442721792 0.0715386308606648 0.116340040637085 0.0565291124929339 0.313087038196619 0.107219442458899 0.142300315535482
