"Alexis" "Andolt" "Arnim" "Auerbach" "Berthold" "Brentano" "Chamisso" "Dincklage" "Droste" "Eichendorff" "Ense" "Frey" "Gall" "Gerstaecker" "Gluemer" "Goethe" "Goldammer_Hochzeitsnacht" "Goldammer_Wiedersehen" "Gotthelf_Kurt" "Gotthelf_Notar" "Grillparzer" "Grimm" "Grosse" "Hacklaender" "Halm" "Hartmann" "Hauff" "Heyden" "Heyse" "Hoefer" "Hoffmann" "Holtei" "Horner" "Immermann" "Kaehler" "Keller" "Kinkel_Margret" "Kinkel_Orthodoxie" "Kleist" "Kompert" "Kopisch_Karnevalsfest" "Kopisch_Traeumer" "Kruse" "Kuernberger" "Kugler" "Kurz" "Lewald" "Lohmann" "Lorm" "Ludwig" "Mei�ner" "Meyr" "Moerike" "Muegge" "Mueller" "Pichler" "Raabe" "Reich" "Riehl" "Roquette" "Rumohr" "Sacher-Masoch" "Schefer" "Scheffel" "Schmid" "Schreyvogel" "Schuecking" "Spindler" "Sternberg" "Stifter" "Storm" "Tesche" "Tieck_Gemaelde" "Tieck_Lebens" "Traun" "v.W." "Waldmueller" "Wallner" "Wichert" "Widmann" "Wilbrandt" "Wild" "Wildermuth" "Wolf" "Ziegler" "Zschokke"
"ob" 0.109380469023451 0.0764370158988993 0.126951885235496 0.109831439249485 0.0798722044728434 0.072974945268791 0.0405350628293474 0.105708245243129 0.0925754489909276 0.0621761658031088 0.104448267387565 0.105514267363978 0.0658279695728496 0.104997900041999 0.120132852801922 0.188726723704077 0.05720823798627 0.0753153831670119 0.11984171848502 0.118811881188119 0.158259149357072 0.045118718628391 0.0725926463649232 0.0836947424484517 0.104799832320268 0.0487388814426709 0.03584229390681 0.114876507754164 0.0616199895246018 0.0855981168414295 0.0465234308915581 0.0721188518678783 0.115830115830116 0.100273157912935 0.0732734933137937 0.108120631733405 0.0373301478273854 0.0823723228995058 0.167567979282504 0.15350926699325 0.0158831003811944 0.0797390358825661 0.051854994578796 0.072721396250808 0.0930088358394047 0.0689655172413793 0.0514195467734234 0.0814995925020375 0.0940733772342427 0.151596219011949 0.0735525901019229 0.125423303649818 0.0402394245762286 0.036378900237862 0.0961602228264474 0.0626352351668375 0.0529801324503311 0.0725915171627087 0.140056022408964 0.0778528989961074 0.0914808461978273 0.0363901018922853 0.0432645034414946 0.0345661942620118 0.0925878298441438 0.0539559523225585 0.114150597252232 0.0493200873670119 0.0549727426817536 0.0808529991409369 0.0531293167569865 0.0829006501156246 0.0623125754566343 0.0559753708368318 0.0461467466543609 0.117581187010078 0.0852333262305561 0.0286944045911047 0.109832176434408 0.0728814682303054 0.0550297160466652 0.0229402897030871 0.127190503109101 0.0313087038196619 0.0428877769835597 0.0711501577677411
"euch" 0.144382219110956 0.040766408479413 0.190427827853244 0.080848142780871 0.143769968051118 0.113516581529231 0 0.171775898520085 0.0432018761957662 0.0414507772020725 0 0.298192494724287 0.0877706260971328 0.272994540109198 0.113066214401809 0.0503271263210871 0.11441647597254 0.018828845791753 0.0135669869983041 0.0237623762376238 0.00659413122321134 0.0169195194856466 0.00362963231824616 0.136955033097466 0.0698665548801789 0 0.21505376344086 0.105303465441317 0.0400529931909912 0.228261644910479 0.346811030282524 0.0144237703735757 0.187534473248759 0.0380346461049065 0 0.10425918060007 0.0149320591309542 0.00686436024162548 0.175184705613527 0.101587014922004 0.349428208386277 0.282711127220007 0.00942818083250837 0.072721396250808 0.108510308479306 0 0.0404010724648327 0.018807598269701 0 0 0.430808027739834 0.0564404866424182 0.0150897842160857 0.0755561774170981 0.00331586975263612 0.199293930076301 0.139072847682119 0.114072384112828 0.040016006402561 0.0368776889981561 0.114351057747284 0.0181950509461426 0.0943952802359882 0.0345661942620118 0.0360063782727226 0 0.0203840352236129 0.345240611569083 0.0274863713408768 0.0656930618020112 0.0106258633513973 0.209433221344736 0.0350508236943568 0 0.0307644977695739 0.0167973124300112 0.117195823567015 0 0.00878657411475266 0.0530047041674949 0.0330178296279991 0.00983155272989448 0.0141322781232335 0 0.164403145103645 0.0680566726474046
"muß" 0.122506125306265 0.0713412148389727 0.0380855655706487 0.0671192128746854 0.0718849840255591 0.129733236033406 0.0557357113903527 0.105708245243129 0.0555452693945566 0.0276338514680484 0.0430081101007619 0.0550509221029452 0.0438853130485664 0.115497690046199 0.120132852801922 0.0629089079013588 0.11441647597254 0.131801920542271 0.0497456189937818 0.110891089108911 0.0263765248928454 0.0225593593141955 0.159703822002831 0.114129194247889 0.0768532103681967 0.0609236018033386 0.0537634408602151 0.0861573808156232 0.0739439874295221 0.114130822455239 0.063441042124852 0 0.0882515168229454 0.0968154628124892 0.0549551199853453 0.0386145113333591 0.0522622069583396 0.0617792421746293 0.00761672633102293 0.160281734654717 0.039707750952986 0.130482058716926 0.108424079573846 0.048480930833872 0.0155014726399008 0.0283975659229209 0.0661108458515444 0.156729985580841 0.0209051949409428 0.0445871232388086 0.0630450772302196 0.1379656340148 0.0553292087923143 0.0923464390653421 0.0630015253000862 0.0626352351668375 0.0264900662251656 0.0725915171627087 0 0.0901454619954927 0.0628930817610063 0.0606501698204755 0.0629301868239921 0.0345661942620118 0.138881744766216 0.0490508657477804 0.0733825268050063 0.0281829070668639 0.0458106189014614 0.0303198746778513 0.0637551801083838 0.152711723897203 0.159675974607626 0.10635320458998 0.0769112444239348 0.100783874580067 0.0266354144470488 0.0286944045911047 0.118618750549161 0.218644404690916 0.115562403697997 0.0737366454742086 0.0423968343697004 0.0626174076393237 0.171551107934239 0.0958980387304337
"endlich" 0.0175008750437522 0.0458622095393396 0.126951885235496 0.0854244527495996 0.09185303514377 0.0324333090083516 0.0861370085123632 0.0132135306553911 0.0493735727951614 0.13126079447323 0.0860162202015237 0.0596384989448573 0.0438853130485664 0.115497690046199 0.0777330224012437 0.0880724710619024 0.085812356979405 0.018828845791753 0.115319389485585 0.19009900990099 0.250576986482031 0.0902374372567819 0.108888969547385 0.030434451799437 0.139733109760358 0.0609236018033386 0.0657108721624851 0.0574382538770821 0.0862679853344425 0.0998644696483344 0.143799695482998 0.0144237703735757 0.0937672366243795 0.13139241381695 0.100751053306466 0.0810904738000541 0.0671942660892937 0.13728720483251 0 0.0451497844097794 0.079415501905972 0.108735048930772 0.0801395370763211 0.0404007756948933 0.0930088358394047 0.0649087221095335 0.0624380210820142 0.0376151965394019 0.0731681822932999 0.0178348492955235 0.0525375643585163 0.0773443705840545 0.0553292087923143 0.0951448160067161 0.0663173950527223 0.0911057966063091 0.0397350993377483 0.0622213004251789 0.0200080032012805 0.0901454619954927 0.0171526586620926 0.0909752547307132 0.0707964601769911 0 0.0411501465973973 0.0931966449207828 0.0815361408944515 0.0493200873670119 0.0458106189014614 0.0808529991409369 0.201891403676549 0.0436319211134866 0.0467344315924758 0.0839630562552477 0.0922934933087217 0.0727883538633819 0.0799062433411464 0 0.0658993058606449 0.192142052607169 0.181598062953995 0.0884839745690503 0.0565291124929339 0.0626174076393237 0.0428877769835597 0.0804306131287509
"bald" 0.0437521876093805 0.040766408479413 0.0761711311412974 0.157119975593013 0.0798722044728434 0.0567582907646153 0.121605188488042 0.0132135306553911 0.129605628587299 0.124352331606218 0.135168346030966 0.105514267363978 0.0511995318899941 0.0314993700125997 0.0494664688007915 0.188726723704077 0.11441647597254 0.0564865373752589 0.0655737704918033 0.0554455445544554 0.039564787339268 0.0789577575996842 0.0508148524554463 0.152172258997185 0.139733109760358 0.0974777628853418 0.0597371565113501 0.134022592379858 0.0369719937147611 0.078464940437977 0.0761292505498224 0.0721188518678783 0.0496414782129068 0.0276615608035683 0.100751053306466 0.0733675715333822 0.0522622069583396 0.0755079626578803 0.0533170843171605 0.0225748922048897 0.158831003811944 0.108735048930772 0.0942818083250837 0.0404007756948933 0.170516199038909 0.0405679513184584 0.0697836706210747 0.0438843959626356 0.0836207797637713 0.222935616194043 0.0788063465377745 0.0334462143066182 0.160957698304914 0.0895480621239681 0.0762650043106307 0.148046919485252 0.0993377483443709 0.165923467800477 0.0600240096038415 0.118828108994059 0.0914808461978273 0.0303250849102377 0.0668633235004916 0.0345661942620118 0.102875366493493 0.0882915583460048 0.0937665620286192 0.147960262101036 0.0641348664620459 0.0505331244630856 0.170013813622357 0.0174527684453947 0.0467344315924758 0.0671704450041982 0.107675742193509 0.0391937290033595 0.0426166631152781 0.0286944045911047 0.0834724540901502 0.112634996355927 0.0660356592559982 0.0737366454742086 0.0565291124929339 0 0.100071479628306 0.0742436428880777
"eben" 0.0437521876093805 0.0815328169588259 0.0253903770470991 0.0716955228434139 0.09185303514377 0.00810832725208789 0.0658694770976895 0.0924947145877379 0.0864037523915324 0.13126079447323 0.135168346030966 0.0596384989448573 0.0292568753657109 0.104997900041999 0.0211999152003392 0.125817815802718 0.143020594965675 0.0941442289587648 0.131147540983607 0.0396039603960396 0.0923178371249588 0.0620382381140376 0.0471852201372001 0.0836947424484517 0.104799832320268 0.0852930425246741 0.0477897252090801 0.0957304231284702 0.0431339926672212 0.0713317640345246 0.10996447301641 0.0865426222414539 0.0827357970215113 0.0518654265066906 0.0366367466568969 0.08495192493339 0.097058384351202 0.171609006040637 0.0304669053240917 0.0451497844097794 0.0952986022871665 0.101486045668721 0.183849526233913 0.129282482223659 0.0620058905596032 0.109533468559838 0.0367282476953025 0.13792238731114 0.0522629873523571 0.0802568218298555 0.0315225386151098 0.121242526861491 0.145867914088829 0.0671610465929761 0.0795808740632668 0.0797175720305204 0.0728476821192053 0.103702167375298 0.100040016006403 0.0819504199959025 0.0514579759862779 0.0424551188743328 0.0471976401179941 0 0.0462939149220719 0.127532250944229 0.0366912634025032 0.0563658141337279 0.0641348664620459 0.0960129364798625 0.170013813622357 0.0305423447794406 0.0739961833547533 0.061572907920515 0.0922934933087217 0.117581187010078 0.127849989345834 0.0286944045911047 0.013179861172129 0.0728814682303054 0.104556460488664 0.0606279085010159 0.155455059355568 0.0626174076393237 0.050035739814153 0.136113345294809
"ließ" 0.118130906545327 0.040766408479413 0.101561508188397 0.118984059186942 0.0718849840255591 0.0405416362604395 0.152006485610053 0.0396405919661734 0.117262235388508 0.0621761658031088 0.110592283116245 0.0779888063125057 0.109713282621416 0.0629987400251995 0.120132852801922 0.0629089079013588 0.11441647597254 0.0376576915835059 0.0723572639909553 0.0475247524752475 0.0659413122321134 0.0676780779425864 0.0508148524554463 0.0532602906490147 0.0698665548801789 0.146216644328013 0.0537634408602151 0.0574382538770821 0.107834981668053 0.0641985876310721 0.0888174589747928 0.129813933362181 0.0937672366243795 0.0864423775111511 0.0549551199853453 0.0965362783333977 0.0671942660892937 0.102965403624382 0.099017442303298 0.0564372305122243 0.039707750952986 0.0797390358825661 0.0659972658275586 0.0323206205559147 0.100759572159355 0.0689655172413793 0.0734564953906049 0.0250767976929346 0.0627155848228285 0.0713393971820938 0.0472838079226647 0.0857059241607091 0.0603591368643428 0.100741569889464 0.106107832084356 0.0967999088942034 0.0529801324503311 0.0829617339002385 0.100040016006403 0.102438024994878 0.028587764436821 0.0424551188743328 0.0865290068829892 0.103698582786035 0.0823002931947945 0.0686712120468926 0.0611521056708386 0.10568590150074 0.105364423473361 0.0505331244630856 0.0531293167569865 0.026179152668092 0.0467344315924758 0.0447802966694654 0.0461467466543609 0.0503919372900336 0.133177072235244 0.172166427546628 0.127405324663914 0.092758232293116 0.0880475456746643 0.0950383430556466 0.141322781232335 0 0.0214438884917798 0.0525892470457217
"recht" 0.0875043752187609 0.0815328169588259 0.0380855655706487 0.0747463961558996 0.0479233226837061 0.105408254277143 0.0506688285366842 0.145348837209302 0.0864037523915324 0.103626943005181 0.0737281887441632 0.0734012294705936 0.0292568753657109 0.188996220075598 0.0847996608013568 0.113236034222446 0.028604118993135 0.018828845791753 0.0904465799886942 0.0871287128712871 0.0659413122321134 0.0902374372567819 0.112518601865631 0.0684775165487332 0.0349332774400894 0.0121847203606677 0.101553166069295 0.0382921692513881 0.0431339926672212 0.149796704472502 0.0676704449331754 0.129813933362181 0.060672917815775 0.0726115971093669 0.146546986627587 0.0926748272000618 0.0671942660892937 0.0480505216913784 0.00761672633102293 0.0586947197327133 0.0714739517153748 0.101486045668721 0.0377127233300335 0.048480930833872 0.0232522089598512 0.0486815415821501 0.0661108458515444 0.119114789041439 0.0104525974704714 0.098091671125379 0.0788063465377745 0.117061750073164 0.0754489210804286 0.0727578004757241 0.0364745672789973 0.0740234597426261 0.264900662251656 0.176293684538007 0.320128051220488 0.0409752099979512 0.0457404230989137 0.103105288694808 0.0471976401179941 0.0345661942620118 0.123450439792192 0.17658311669201 0.0448448774919483 0.0915944479673078 0.0274863713408768 0.0960129364798625 0.0425034534055892 0.0916270343383219 0.10904700704911 0.0783655191715645 0.138440239963083 0.0447928331466965 0.0426166631152781 0.0286944045911047 0.0702925929180213 0.132511760418737 0.0440237728373322 0.0606279085010159 0.0989259468626343 0 0.178699070764832 0.0742436428880777
"wäre" 0.0743787189359468 0.0458622095393396 0.088866319664847 0.0655937762184425 0.0878594249201278 0.0972999270250547 0.0405350628293474 0.0924947145877379 0.037030179596371 0.0207253886010363 0.110592283116245 0.0688136526286815 0.0585137507314219 0.0419991600167997 0.162532683202601 0.0880724710619024 0.17162471395881 0 0.165065008479367 0.205940594059406 0.0659413122321134 0.225593593141955 0.0943704402744002 0.0532602906490147 0.181653042688465 0.0609236018033386 0.0776583034647551 0.0478652115642351 0.0893489848106726 0.0499322348241672 0.0211470140416173 0.0865426222414539 0.126861555432984 0.0414923412053525 0.109910239970691 0.0579217670000386 0.0447961773928625 0.0755079626578803 0.167567979282504 0.0699821658351581 0.0476493011435832 0.0724900326205147 0.0895677179088295 0.113122171945701 0.0155014726399008 0.0730223123732252 0.0550923715429537 0.169268384427309 0.198599351938957 0.0713393971820938 0.120836398024588 0.0543500982482545 0.0653890649363714 0.0643626696516021 0.0895284833211751 0.0398587860152602 0.033112582781457 0.0725915171627087 0.0600240096038415 0.0573652939971317 0 0.0606501698204755 0.0589970501474926 0 0.0411501465973973 0.0833864717712268 0.0529984915813935 0.0775029944338759 0.0595538045718998 0.0606397493557027 0.0425034534055892 0.0523583053361839 0.0817852552868326 0.0671704450041982 0.0307644977695739 0.0615901455767077 0.0479437460046878 0.143472022955524 0.0746858799753976 0.092758232293116 0.0605326876513317 0.10650848790719 0.0565291124929339 0 0.0571837026447462 0.136113345294809
"andern" 0.131256562828141 0.0305748063595597 0.0761711311412974 0.0533902829684997 0.139776357827476 0.072974945268791 0.106404539927037 0.11892177589852 0.0987471455903228 0.193436960276339 0.129024330302286 0.091751536838242 0.0658279695728496 0.0104997900041999 0.0989329376015829 0.125817815802718 0.17162471395881 0.0941442289587648 0.133408705483324 0.110891089108911 0.0989119683481701 0.163555355027917 0.0145185292729846 0.0380430647492962 0.0279466219520715 0.15840136468868 0.0955794504181601 0.0574382538770821 0.0492959916196814 0.114130822455239 0.0592116393165285 0.0144237703735757 0.0496414782129068 0.0691539020089209 0.0915918666422422 0.154458045333436 0.097058384351202 0.0961010433827567 0.0228501789930688 0.0451497844097794 0.127064803049555 0.0797390358825661 0.0424268137462877 0.096961861667744 0.0930088358394047 0.113590263691684 0.0918206192382561 0.0501535953858692 0.0731681822932999 0.0356696985910469 0.0315225386151098 0.110790584890673 0.110658417584629 0.00559675388274801 0.0431063067842695 0.0797175720305204 0.0529801324503311 0.0829617339002385 0.0200080032012805 0.0450727309977464 0.0400228702115495 0.0606501698204755 0.0865290068829892 0.0345661942620118 0.113162903142842 0.0441457791730024 0.0652289127155612 0.0493200873670119 0.0503916807916075 0.156652685835565 0.0850069068111784 0.026179152668092 0.11294154301515 0.0503778337531486 0.0461467466543609 0.0559910414333707 0.0532708288940976 0.0860832137733142 0.0878657411475266 0.132511760418737 0.0550297160466652 0.0360490266762797 0.183719615602035 0.125234815278647 0.0786275911365261 0.123739404813463
"machen" 0.0875043752187609 0.0917244190786792 0.0253903770470991 0.080848142780871 0.0559105431309904 0.0567582907646153 0.0506688285366842 0.0264270613107822 0.0555452693945566 0.0414507772020725 0.092160235930204 0.0642260757867694 0.0438853130485664 0.0944981100377992 0.0777330224012437 0.0880724710619024 0.11441647597254 0.018828845791753 0.122102882984737 0.285148514851485 0.0659413122321134 0.0394788787998421 0.17059271895757 0.0608689035988739 0.0489065884161252 0.10966248324601 0.0836320191158901 0.0861573808156232 0.0985919832393628 0.0213995292103574 0.0507528336998816 0.0288475407471513 0.0551571980143409 0.079526987310259 0.0915918666422422 0.0965362783333977 0.0223980886964312 0.0961010433827567 0.0304669053240917 0.0609522089532022 0.0317662007623888 0.0724900326205147 0.103709989157592 0.0565610859728507 0.077507363199504 0.0567951318458418 0.0918206192382561 0.0376151965394019 0.135883767116128 0.0535045478865704 0.0420300514868131 0.104519419708182 0.0855087772244857 0.0895480621239681 0.0961602228264474 0.0512470105910489 0.0927152317880795 0.0518510836876491 0.0600240096038415 0.065560335996722 0.0457404230989137 0.0606501698204755 0.0668633235004916 0 0.0874440615194692 0.122627164369451 0.0693057197602837 0.0493200873670119 0.032067433231023 0.0656930618020112 0.0212517267027946 0.126532571229111 0.101257935117031 0.10635320458998 0.0307644977695739 0.083986562150056 0.0852333262305561 0.0286944045911047 0.0702925929180213 0.0530047041674949 0.154083204930663 0.040964803041227 0.113058224985868 0.156543519098309 0.0643316654753395 0.11755243457279
"fort" 0.0700035001750088 0.0509580105992662 0.30468452456519 0.0533902829684997 0.103833865814696 0.0648666180167032 0.0912038913660316 0.0264270613107822 0.129605628587299 0.110535405872193 0.0491521258294421 0.0596384989448573 0.0219426565242832 0.104997900041999 0.176665960002827 0.0754906894816306 0.05720823798627 0.0564865373752589 0.0407009609949124 0.0237623762376238 0.178041543026706 0.112796796570977 0.0943704402744002 0.0760861294985924 0.0768532103681967 0.10966248324601 0.0477897252090801 0.019146084625694 0.0801059863819823 0.149796704472502 0.10996447301641 0.0144237703735757 0.0496414782129068 0.0449500363057986 0.0457959333211211 0.0617832181333745 0.0223980886964312 0.0274574409665019 0.0685505369792063 0.0722396550556471 0.00794155019059721 0.0362450163102573 0.0942818083250837 0.0888817065287654 0.0542551542396528 0.0486815415821501 0.0734564953906049 0.0626919942323365 0.0313577924114142 0.107009095773141 0.115582641588736 0.104519419708182 0.0855087772244857 0.148313977892822 0.0497380462895417 0.0398587860152602 0.0397350993377483 0.0622213004251789 0 0.0573652939971317 0.0457404230989137 0.188015526443474 0.0707964601769911 0.0345661942620118 0.138881744766216 0.117722077794673 0.105996983162787 0.0493200873670119 0.0595538045718998 0.0707463742483198 0.127510360216768 0.0479951132248353 0.0506289675585154 0.0671704450041982 0.0769112444239348 0.0783874580067189 0.0639249946729171 0 0.0966523152622792 0.092758232293116 0.0715386308606648 0.0950383430556466 0.0706613906161673 0.156543519098309 0.0285918513223731 0.0928045536100971
"gewesen" 0.0831291564578229 0.0356706074194863 0.126951885235496 0.0900007627183281 0.0399361022364217 0.072974945268791 0.0557357113903527 0.0660676532769556 0.0802320557921373 0.0207253886010363 0.0860162202015237 0.091751536838242 0.0365710942071387 0.0524989500209996 0.0847996608013568 0.0880724710619024 0.22883295194508 0.018828845791753 0.167326172979084 0.15049504950495 0.0593471810089021 0.157915515199368 0.090740807956154 0.030434451799437 0.0558932439041431 0.0365541610820032 0.03584229390681 0.0382921692513881 0.0955109837631328 0.128397175262144 0.0422940280832346 0.0576950814943026 0.0882515168229454 0.079526987310259 0.0732734933137937 0.0965362783333977 0.0447961773928625 0.0480505216913784 0.0533170843171605 0.115131950244938 0.00794155019059721 0.00724900326205147 0.0565690849950502 0.0161603102779573 0.0852580995194543 0.109533468559838 0.128548866933559 0.0814995925020375 0.0940733772342427 0.240770465489567 0.0735525901019229 0.0836155357665454 0.0553292087923143 0.0643626696516021 0.0364745672789973 0.0398587860152602 0.0794701986754967 0.0414808669501193 0.040016006402561 0.065560335996722 0.00571755288736421 0.00606501698204755 0.0589970501474926 0.0345661942620118 0.200606964662312 0.0392406925982244 0.0529984915813935 0.147960262101036 0.0137431856704384 0.171812623174491 0.0425034534055892 0.0174527684453947 0.0467344315924758 0.0279876854184159 0 0.0503919372900336 0.138504155124654 0 0.0922590282049029 0.0397535281256211 0.0440237728373322 0.0933997509339975 0.141322781232335 0.0626174076393237 0.0571837026447462 0.114458949452453
"gar" 0.0350017500875044 0.0560538116591928 0.0507807540941983 0.123560369155671 0.0399361022364217 0.121624908781318 0.0202675314146737 0.0528541226215645 0.037030179596371 0.0898100172711572 0.0552961415581224 0.0504633452610331 0.0731421884142774 0.125997480050399 0.0494664688007915 0.239053850025164 0.200228832951945 0.018828845791753 0.122102882984737 0.22970297029703 0.112100230794593 0.0394788787998421 0.0871111756379079 0.0684775165487332 0.0419199329281073 0.0365541610820032 0.0955794504181601 0.0382921692513881 0.0862679853344425 0.0570654112276197 0.12265268144138 0.173085244482908 0.066188637617209 0.0449500363057986 0.00915918666422422 0.0772290226667181 0.0298641182619083 0.0892366831411312 0.0533170843171605 0.11061697180396 0.0476493011435832 0.0579920260964117 0.00942818083250837 0.0808015513897867 0.0232522089598512 0.0730223123732252 0.0624380210820142 0.0626919942323365 0.0940733772342427 0.00891742464776173 0.0840601029736261 0.146327187591454 0.0955686333685428 0.019588638589618 0.0364745672789973 0.125270470333675 0.0264900662251656 0.103702167375298 0.180072028811525 0.102438024994878 0.0228702115494568 0.103105288694808 0.0589970501474926 0 0.138881744766216 0.0686712120468926 0.0366912634025032 0.0704572676671599 0.0366484951211691 0.0808529991409369 0.0212517267027946 0.0698110737815786 0.124625150913269 0.134340890008396 0.0307644977695739 0.00559910414333707 0.0852333262305561 0 0.0790791670327739 0.092758232293116 0.0385208012326656 0.0573507242577178 0.211984171848502 0.281778334376957 0.0357398141529664 0.0958980387304337
"bin" 0.0831291564578229 0.122299225438239 0.0380855655706487 0.0777972694683853 0.0479233226837061 0.113516581529231 0.0658694770976895 0.0660676532769556 0.0493735727951614 0.0345423143350604 0.0491521258294421 0.0688136526286815 0.0585137507314219 0.0839983200335993 0.0635997456010176 0.0251635631605435 0.028604118993135 0.0753153831670119 0.0135669869983041 0.0871287128712871 0.0527530497856907 0.084597597428233 0.1415556604116 0.0608689035988739 0.0139733109760358 0.0365541610820032 0.0716845878136201 0.0382921692513881 0.0893489848106726 0.121263998858692 0.0338352224665877 0.0576950814943026 0.137892995035852 0.110646243214273 0.119069426634915 0.042475962466695 0.0149320591309542 0.0411861614497529 0.0380836316551146 0.106101993362982 0.0555908513341804 0.130482058716926 0.0989958987413379 0.0646412411118294 0.0310029452798016 0.00811359026369168 0.0661108458515444 0.162999185004075 0.125431169645657 0.0178348492955235 0.0735525901019229 0.0940674777373636 0.0402394245762286 0.0755561774170981 0.10279196233172 0.0967999088942034 0.0132450331125828 0.134812817587888 0 0.0491702519975415 0.0228702115494568 0.109170305676856 0.0825958702064897 0.0345661942620118 0.123450439792192 0.0784813851964487 0.085612947939174 0.162051715634468 0.109945485363507 0.0353731871241599 0.0956327701625757 0.0479951132248353 0.0701016473887136 0.095158130422614 0.169204737732657 0.162374020156775 0.021308331557639 0.0286944045911047 0.101045602319656 0.0662558802093686 0.148580233325996 0.0770138297175067 0.0989259468626343 0.125234815278647 0.050035739814153 0.0958980387304337
"sagen" 0.0350017500875044 0.0866286180187525 0.0380855655706487 0.0976279459995424 0.0798722044728434 0.121624908781318 0.0253344142683421 0.0396405919661734 0.0555452693945566 0.0207253886010363 0.0798722044728434 0.0367006147352968 0.146284376828555 0 0.113066214401809 0.0629089079013588 0.028604118993135 0 0.0587902769926512 0.102970297029703 0.019782393669634 0.129716316056624 0.206889042140031 0.0380430647492962 0.0419199329281073 0.0609236018033386 0.0657108721624851 0.00957304231284702 0.0955109837631328 0.114130822455239 0.0296058196582643 0.144237703735757 0.132377275234418 0.138307804017842 0.0457959333211211 0.0308916090666873 0.0223980886964312 0.0343218012081274 0.0228501789930688 0.139964331670316 0.039707750952986 0.0362450163102573 0.0424268137462877 0.0565610859728507 0.0310029452798016 0.0851926977687627 0.113857567855438 0.112845589618206 0.0627155848228285 0.0356696985910469 0.0945676158453294 0.108700196496509 0.0452693526482571 0.0503707849447321 0.0596856555474501 0.0341646737273659 0.033112582781457 0.0518510836876491 0 0.0450727309977464 0.0743281875357347 0.133430373605046 0.0786627335299902 0 0.118306671467517 0.0539559523225585 0.0733825268050063 0.0915944479673078 0.0412295570113152 0.0606397493557027 0.0637551801083838 0.117806187006414 0.0701016473887136 0.0671704450041982 0.0307644977695739 0.151175811870101 0.0532708288940976 0 0.0615060188032686 0.046379116146558 0.14307726172133 0.0688208691092613 0.0423968343697004 0.0626174076393237 0.0643316654753395 0.129926375054136
"lange" 0.0875043752187609 0.0254790052996331 0.0253903770470991 0.0579665929372283 0.09185303514377 0.0405416362604395 0.0962707742197 0.158562367864693 0.0740603591927421 0.103626943005181 0.141312361759646 0.0779888063125057 0.0511995318899941 0.188996220075598 0.0494664688007915 0.0629089079013588 0.05720823798627 0 0.0814019219898248 0.0950495049504951 0.0527530497856907 0.084597597428233 0.0871111756379079 0.0989119683481701 0.062879899392161 0.0731083221640063 0.10752688172043 0.114876507754164 0.0739439874295221 0.121263998858692 0.0676704449331754 0.10096639261503 0.066188637617209 0.0553231216071367 0.0274775599926727 0.0926748272000618 0.0447961773928625 0.0343218012081274 0.0152334526620459 0.112874461024449 0.0873570520965693 0.101486045668721 0.0659972658275586 0.0565610859728507 0.038753681599752 0.0202839756592292 0.0844749696991957 0.144191586734374 0.125431169645657 0.133761369716426 0.0788063465377745 0.0397173794891091 0.0804788491524571 0.0755561774170981 0.0663173950527223 0.0284705614394716 0.0662251655629139 0.0829617339002385 0.180072028811525 0.0491702519975415 0.0857632933104631 0.0788452207666182 0.0747295968534907 0.138264777048047 0.0411501465973973 0.0392406925982244 0.0815361408944515 0.0563658141337279 0.0641348664620459 0.0960129364798625 0.127510360216768 0.117806187006414 0.0739961833547533 0.0671704450041982 0.15382248884787 0.0671892497200448 0.0799062433411464 0.0286944045911047 0.13179861172129 0.0728814682303054 0.0825445740699978 0.0655436848659632 0.113058224985868 0.125234815278647 0.0643316654753395 0.064963187527068
"mädchen" 0.0262513125656283 0.0203832042397065 0 0.0259324231561284 0.0758785942492013 0.0243249817562637 0.0253344142683421 0.184989429175476 0.0246867863975807 0.0621761658031088 0.0245760629147211 0.0229378842095605 0.0365710942071387 0.419991600167997 0.127199491202035 0 0 0 0.0587902769926512 0.0792079207920792 0.151665018133861 0.0902374372567819 0.021777793909477 0.190215323746481 0.0419199329281073 0.0365541610820032 0.00597371565113501 0.0287191269385411 0.104753982191823 0.00713317640345246 0.0676704449331754 0.0721188518678783 0.253723110865968 0.0172884755022302 0.0732734933137937 0.123566436266749 0.164252650440496 0.0823723228995058 0.25896869525478 0.0248323814253787 0.00794155019059721 0 0.0188563616650167 0.0646412411118294 0.0232522089598512 0.00811359026369168 0.0624380210820142 0.150460786157608 0.0836207797637713 0.0178348492955235 0 0.217400392993018 0.0603591368643428 0.114733454596334 0.0198952185158167 0.0569411228789432 0.0397350993377483 0.124442600850358 0 0.1679983609916 0.0628930817610063 0.066715186802523 0.0865290068829892 0 0.0823002931947945 0.235444155589346 0.0774593338497289 0.0775029944338759 0.068715928352192 0.0353731871241599 0.127510360216768 0.218159605567433 0.0233672157962379 0.00559753708368318 0.0769112444239348 0.0223964165733483 0.0266354144470488 0 0.0834724540901502 0.112634996355927 0.0275148580233326 0.0671822769876122 0.0847936687394008 0.0626174076393237 0.200142959256612 0.151580770896492
