Text Topic1 Topic2 Topic3 Topic4 Topic5 Topic6 Topic7 Topic8 Topic9 Topic10 Topic11 Topic12 Topic13 Topic14 Topic15 Topic16 Topic17 Topic18 Topic19 Topic20 Topic21 Topic22 Topic23 Topic24 Topic25 Topic26 Topic27 Topic28 Topic29 Topic30 Topic31 Topic32 Topic33 Topic34 Topic35 Topic36 Topic37 Topic38 Topic39 Topic40 Topic41 Topic42 Topic43 Topic44 Topic45 Topic46 Topic47 Topic48 Topic49 Topic50 Topic51 Topic52 Topic53 Topic54 Topic55 Topic56 Topic57 Topic58 Topic59 Topic60 Topic61 Topic62 Topic63 Topic64 Topic65 Topic66 Topic67 Topic68 Topic69 Topic70 Topic71 Topic72 Topic73 Topic74 Topic75 Topic76 Topic77 Topic78 Topic79 Topic80 Topic81 Topic82 Topic83 Topic84 Topic85 Topic86 Topic87 Topic88 Topic89 Topic90 Topic91 Topic92 Topic93 Topic94 Topic95 Topic96 Topic97 Topic98 Topic99 Topic100
Fischer_Margarethe_1812 0.003422033 0.005563526 0.010188343 0.003858665 0.092034675 4.26E-05 0.001528926 3.99E-05 0.006014659 0.000279112 3.56E-05 0.193429393 0.003602762 0.002481391 5.46E-05 0.003554636 6.37E-05 0.001144854 0.000610414 0.001221999 0.000724642 0.000139837 0.001240267 0.000246827 0.009193574 0.019286616 5.15E-05 0.011683025 0.043957185 3.61E-05 0.005099653 0.016558175 0.001988868 0.000306415 0.025402134 7.62E-05 0.004423027 0.009200391 0.000429917 9.85E-05 5.14E-05 0.007719144 0.000134516 0.003909576 9.64E-05 0.00204518 0.014299373 0.002228634 5.89E-05 6.56E-05 0.001462605 0.001197808 0.002477808 0.000293779 0.001407189 0.014210057 0.000387116 0.010192751 0.008308622 0.000668649 6.12E-05 0.000385735 0.119819245 0.00323356 0.000178603 0.000163243 0.005566606 0.000211199 0.003872679 3.24E-05 0.0003181 0.00211488 8.58E-05 0.000104208 0.078948698 0.027144247 0.00022106 0.000262614 0.004640084 9.32E-05 0.00101528 5.45E-05 0.000141453 0.000510352 0.000147823 0.034440854 8.69E-05 0.000927949 0.035244931 0.001955548 0.002887201 0.0005437 0.0008435 0.001396408 3.68E-05 0.01982476 0.000717525 0.100426179 0.000203915 0.000607219
Fischer_Vierzehn-Tage_1801 0.00037476 0.000978063 0.009364119 0.002776652 0.125458612 3.89E-05 0.004043209 3.65E-05 0.001676484 4.48E-05 3.25E-05 0.124778244 0.002126149 0.011227616 4.99E-05 0.023266816 5.82E-05 0.012366514 0.000163771 0.001247711 0.01072755 0.00012773 7.20E-05 0.000162396 0.024932506 0.001464156 4.70E-05 0.003610835 0.000988636 3.30E-05 0.001333096 0.004641024 0.001875695 0.000138146 0.002168262 0.000859316 0.003511952 0.01972385 7.74E-05 9.00E-05 4.69E-05 0.043314151 0.00493153 0.013056627 8.80E-05 0.004201983 0.016659133 0.005868096 5.38E-05 5.99E-05 0.004568078 0.001393384 0.001156177 0.000130267 0.006031547 0.013985655 0.004931874 0.011343869 0.016584399 0.00214373 5.59E-05 4.92E-05 0.130993267 0.008969708 0.001792633 0.000470063 0.000881872 4.69E-05 0.000266305 2.96E-05 0.000103626 7.32E-05 0.038259319 9.52E-05 0.123904041 0.000695599 7.71E-05 0.001075229 0.004537438 8.52E-05 0.001703756 4.98E-05 0.000327702 0.000138838 0.003859474 0.01202541 0.000487332 0.000263425 0.003256414 7.48E-05 0.000386859 0.000871465 0.000346506 0.00034939 0.027621409 0.010856745 0.000384692 0.075889237 0.00018626 0.001216044
Forster_Ansichten_1791 0.000386169 0.013657902 0.003293712 0.008352039 0.100146524 0.000124355 0.003143255 3.06E-05 0.001645443 3.76E-05 0.000178895 0.058550925 0.000134981 0.002819557 0.000267272 0.011235492 0.000156387 0.002477884 0.002900216 5.46E-05 3.73E-05 0.000690991 0.000417965 0.000428585 0.012770863 0.000777894 0.000311132 0.009737173 0.000827181 0.00032257 0.000858956 0.002111417 0.02175474 0.000541023 0.002191403 0.16164179 0.028044177 0.066895296 0.000216212 0.00036384 0.000494182 0.01746619 0.000330667 0.003449649 0.000282498 0.003042462 0.017679568 0.002605628 0.000427603 0.012213714 0.051127838 0.002215297 0.026170737 0.000109257 0.00168317 0.001126915 0.001362987 0.015403793 0.005663494 0.000900464 4.69E-05 4.13E-05 0.011933317 0.001993609 0.001426549 9.89E-05 0.004122362 3.93E-05 0.000887098 0.00011688 0.00010453 0.000622265 8.48E-05 0.000206966 0.040374214 0.068277509 0.000464843 0.000584222 0.001777143 0.000272273 0.000575009 7.79E-05 0.000315724 0.00015261 0.001241076 0.105782679 0.000503485 0.000680884 0.001922205 0.000576963 0.001561135 0.000306838 0.002531002 0.001867697 0.002649071 0.016028949 0.001216864 0.029891564 0.009789636 0.004563386
Fouque_Falkenstein_1810 0.000246589 0.009218512 0.008425803 0.004734866 0.087619483 3.58E-05 0.00371004 3.36E-05 0.164551456 4.12E-05 2.99E-05 0.081427598 0.000200093 0.001335056 4.59E-05 0.001635513 0.000903354 0.006679479 0.0013393 5.99E-05 0.000113124 0.000158232 0.000160721 0.00037707 0.014188255 0.001421311 0.000253268 0.014325922 0.000894997 3.03E-05 0.004717726 0.008273843 0.003448568 0.000248751 0.006173398 6.40E-05 0.006741008 0.004569383 0.000110445 0.000432294 0.000672458 0.027065586 0.000732077 0.017031518 0.000194058 0.001190193 0.013797501 0.001338743 0.00018137 0.000679608 0.002267889 0.000736538 0.01515913 0.002733143 0.00069714 0.001786068 0.000755133 0.012623983 0.008075597 0.001602269 5.14E-05 4.53E-05 0.153425457 0.006346803 0.00047655 0.000107628 0.003156652 4.31E-05 0.001542975 0.000557409 0.000163653 0.000173539 0.000153975 8.76E-05 0.081968215 0.001831735 0.000422969 0.000628559 0.004563162 0.000684244 0.001585038 4.58E-05 0.003517901 0.003384394 0.002039909 0.029740434 0.000110941 0.000355385 0.013188136 0.000313333 0.000169333 3.86E-05 0.000559794 0.000138855 0.000495572 0.010005166 0.001494938 0.125642392 0.001622662 0.000824433
Fouque_Magie-der-Natur_1812 0.0001638 0.007894426 0.012359848 0.011177969 0.085026445 3.46E-05 0.002330532 3.24E-05 0.166672498 0.00082592 2.88E-05 0.067596215 0.001421921 0.001513386 4.43E-05 0.002516518 5.17E-05 0.009092572 0.000325726 0.0004895 3.95E-05 0.000234559 6.39E-05 0.000661626 0.02664741 0.000465919 4.18E-05 0.017427837 0.000269806 0.001256624 0.004033352 0.01354747 0.003820034 0.000224626 0.00273198 0.000748881 0.005420446 0.00946048 0.000188939 0.000832712 0.000770876 0.021130252 0.000877539 0.018434625 0.001484789 0.001639457 0.018296461 0.001570836 0.000206114 0.002415261 0.004905004 0.001366982 0.015089954 0.000743405 0.00070932 0.002043175 0.004381745 0.023473706 0.010572245 0.00228854 4.96E-05 4.37E-05 0.154977884 0.006042488 0.0010369 6.68E-05 0.003760389 0.000271018 0.002648407 2.63E-05 9.20E-05 0.00024126 0.000167385 0.000386244 0.06109623 0.00357442 0.000137463 0.000826728 0.001074788 0.000465448 0.003323389 4.42E-05 0.000894217 0.000230761 0.001434835 0.043435183 0.000121276 0.000709739 0.008010272 0.000517567 0.000216207 3.72E-05 0.000904312 0.000311574 2.99E-05 0.007336228 0.001361435 0.093339874 0.006241926 0.00439712
Fouque_Resignation_1829 0.000551147 0.018817824 0.010691517 0.005529557 0.107516998 3.78E-05 0.001638822 3.54E-05 0.107785811 0.000455597 3.16E-05 0.159927711 0.000282575 0.001862108 0.000131023 0.002824536 9.81E-05 0.008188676 0.000471288 6.33E-05 0.000436881 0.001123499 0.000541874 0.000341291 0.012690099 0.002863183 0.000120486 0.016171641 0.002496507 3.20E-05 0.001916716 0.008020087 0.001898613 0.000235126 0.003512528 0.000338593 0.00439787 0.0137158 0.000185995 0.000218712 0.000761872 0.029245044 0.002558041 0.016099606 0.000159321 0.001196897 0.009420954 0.002927931 9.12E-05 5.83E-05 0.001558576 0.001867776 0.016729105 0.000616971 0.000491815 0.001932422 0.000971086 0.007549703 0.018714298 0.002364755 0.000117316 0.000112642 0.099088858 0.005087569 0.000406363 0.000107997 0.001800744 0.000112005 0.002447174 0.000306864 0.000457767 0.001818239 0.000200777 0.000158126 0.085676548 0.000893739 0.000464607 0.000272327 0.00987048 9.88E-05 0.002658705 4.84E-05 0.00439447 0.000850764 0.001212656 0.034742046 0.000733161 0.000880847 0.014916654 0.000479154 0.000237132 0.000133367 0.001587988 0.000466024 9.06E-05 0.013774837 0.001735221 0.09125975 0.005958945 0.000825838
Fouque_Rodrich_1807 0.000472584 0.008409457 0.008028763 0.001114487 0.073096419 3.43E-05 0.00099093 3.21E-05 0.162906338 3.94E-05 0.000143149 0.072887034 0.000121724 0.000801666 4.39E-05 0.001528341 5.12E-05 0.004184013 0.000616868 5.73E-05 3.92E-05 0.000232591 0.000946571 0.000427201 0.017809543 0.001079531 4.14E-05 0.026401598 0.000852243 2.90E-05 0.004895241 0.007016548 0.003847396 0.000245227 0.004287441 0.000102227 0.003581786 0.007590072 6.81E-05 7.92E-05 4.13E-05 0.017635475 0.000334993 0.012207346 0.000554383 0.001222749 0.019841584 0.000974523 0.000119848 0.000125566 0.002410708 0.000748796 0.018088911 0.000200714 0.000725735 0.000959984 0.001321036 0.019901346 0.00434354 0.001128816 4.92E-05 4.33E-05 0.135826587 0.0046135 0.000524484 6.62E-05 0.006945092 4.13E-05 0.002073279 2.61E-05 9.12E-05 0.000143072 0.000151435 8.38E-05 0.063398241 0.004405178 0.000573021 0.000154147 0.003886217 0.000276286 0.003169733 0.00012493 0.001632069 0.000361463 0.000118855 0.050724813 6.99E-05 0.000307151 0.011649841 0.000256106 0.000353691 3.69E-05 0.000294199 0.000132825 2.96E-05 0.01212049 0.001778729 0.1651853 0.002380405 0.00788191
Fouque_Spanier_1814 0.001335707 0.008966142 0.007591481 0.006822944 0.071809851 3.45E-05 0.001000714 3.23E-05 0.15481337 3.97E-05 2.88E-05 0.098038754 0.0002701 0.000959749 4.42E-05 0.003393388 5.16E-05 0.006031263 0.000350901 5.77E-05 3.95E-05 0.000475031 6.38E-05 0.001182555 0.017372595 0.000286723 4.17E-05 0.029799913 0.000363589 2.92E-05 0.002532158 0.002926217 0.002099236 0.000269978 0.006681446 0.000262446 0.002134916 0.005257967 0.002260883 0.001551967 4.16E-05 0.018961964 0.000171029 0.014309699 0.001981423 0.001622373 0.026618728 0.001620553 4.77E-05 5.32E-05 0.00523633 0.000834964 0.004123384 0.000390834 0.000550447 0.00311925 0.000516417 0.012984433 0.00990431 0.00167936 4.96E-05 0.000185314 0.165442369 0.002285773 0.000217684 6.67E-05 0.002597357 4.16E-05 0.00311614 2.63E-05 0.000226991 0.000340166 0.000449759 0.000425577 0.056963344 0.005056572 0.000187879 0.000431996 0.005132357 7.55E-05 0.003727815 4.41E-05 0.000413317 0.000696815 0.017055795 0.018843398 7.04E-05 0.000948 0.008466771 0.000465998 0.000163221 0.000391371 0.000140241 0.000409124 0.002172327 0.019400847 0.007286308 0.125398267 0.001430351 0.007083234
Froelich_Kentucky_1819 0.000206752 0.012824145 0.032457385 0.005039582 0.111015583 0.000151662 0.002650269 3.23E-05 0.007089808 3.97E-05 0.000115304 0.070674384 0.00012259 0.001363243 4.42E-05 0.005742078 5.16E-05 0.006540263 0.000510064 5.77E-05 3.95E-05 0.00208564 0.00023135 0.001470653 0.016935713 0.001662435 0.000121563 0.026920915 0.000612731 2.92E-05 0.002688486 0.007510942 0.006043181 0.000122469 0.00387518 0.001622839 0.032572431 0.008307232 0.000710998 0.000150138 0.023968207 0.023239936 0.000731584 0.002943783 0.00033715 0.009721594 0.013589102 0.00044708 0.00021823 0.000235698 0.024631943 0.001890668 0.032575368 0.001805046 0.0007579 0.003436048 0.002695039 0.023776694 0.004684329 0.007671762 0.000666473 0.000134105 0.079547679 0.003484914 0.000235117 0.000155334 0.002662196 0.000122151 0.000856546 2.63E-05 0.00063222 0.000160116 0.000663752 8.44E-05 0.091371045 0.00336546 0.000544167 0.000564506 0.004384269 0.003235047 0.008531591 0.00073499 0.000203221 0.000391137 0.005598255 0.038028738 0.000804483 0.0003733 0.01748088 0.000108955 0.000296334 3.72E-05 0.000264279 0.001978384 0.000211736 0.009441817 0.00137832 0.137751418 0.015141916 0.018547942
Goethe_Lehrjahre_1795 0.000454363 0.004517175 0.018230297 0.008556956 0.123332961 0.000224076 0.007375179 3.50E-05 0.000809388 4.30E-05 3.12E-05 0.111682123 0.000200153 0.007043025 0.000144557 0.008781527 0.000161546 0.007629523 0.001089576 6.25E-05 4.27E-05 0.000337488 0.000358883 0.000672596 0.010362024 0.000564783 0.000304761 0.007301857 0.001150415 7.10E-05 0.006309947 0.011861471 0.00371778 0.002192243 0.003573748 9.61E-05 0.01829762 0.014476423 0.000193199 0.000759028 6.95E-05 0.027395651 0.000411569 0.01426114 0.00043231 0.002491494 0.012985567 0.030334402 0.000402037 0.000250291 0.00462514 0.002312892 0.006938238 0.000364555 0.001277766 0.007494859 0.003160185 0.014379002 0.013376717 0.118512916 0.000254585 4.72E-05 0.059577583 0.003228814 0.000342068 0.000208373 0.002833209 0.000185646 0.001900725 4.23E-05 0.000154399 7.02E-05 0.000110643 0.000117978 0.129731684 0.006130134 7.40E-05 0.001625603 0.005979653 0.000184569 0.002677425 4.78E-05 0.003293275 0.000367964 0.001930194 0.043120792 0.000130017 0.000377782 0.008192293 0.000146296 0.000393746 4.02E-05 0.000841953 0.000375708 6.20E-05 0.013935844 0.001131075 0.062855023 0.001520644 0.001236225
Goethe_Wahlverwandschaften_1809 0.000175347 0.014234074 0.014973161 0.003616953 0.143008587 0.000101385 0.003002336 3.47E-05 0.002861821 4.26E-05 3.09E-05 0.099983615 0.000259612 0.001903801 4.74E-05 0.003398874 0.000123148 0.004894066 0.000439671 6.19E-05 4.23E-05 0.000284368 6.84E-05 0.000574576 0.006544143 0.003864867 4.47E-05 0.008693851 0.000396413 9.92E-05 0.003031644 0.005987427 0.012352722 0.000402881 0.001703262 6.61E-05 0.018198872 0.012528055 0.000174661 0.000182156 4.46E-05 0.026343113 0.000697545 0.011253672 8.37E-05 0.002091878 0.011042819 0.001590189 0.000144449 0.002011941 0.002145814 0.002295533 0.023559343 0.000292551 0.000638979 0.005065406 0.002141695 0.014458865 0.006251289 0.210019772 0.000252914 0.000210582 0.04909342 0.004016775 0.000605329 7.15E-05 0.001947066 0.000276826 0.002805809 2.82E-05 9.85E-05 6.96E-05 0.000668334 9.05E-05 0.100254674 0.009227021 0.000143407 0.001501851 0.008376708 0.000454135 0.001400953 0.000249932 0.000997022 0.000368307 0.000503895 0.033079092 0.001714899 0.000417127 0.009167376 7.11E-05 0.000379523 0.000162992 0.00069564 0.000143467 0.000124791 0.007398062 0.000635677 0.063774639 0.006221328 0.001693255
Goethe_Wanderjahre_1821 0.000257953 0.008046268 0.014512032 0.007158527 0.125052519 3.48E-05 0.005539482 8.19E-05 0.003252252 0.000406861 0.000405592 0.099058445 0.000190706 0.002351002 0.000136722 0.005420998 0.000547196 0.005630664 0.001263573 0.00025717 0.00075892 0.000458551 6.44E-05 0.000431214 0.00621178 0.005369184 0.000217596 0.009947276 0.000675405 0.000593981 0.007181864 0.003384595 0.006940175 0.000586312 0.002821942 6.23E-05 0.019734899 0.022288586 0.000301341 0.000831171 0.00246561 0.021046047 0.000339187 0.014476831 0.000476158 0.004711594 0.013098415 0.001947311 8.34E-05 0.005221743 0.005511938 0.002022081 0.025337278 0.001153777 0.001326248 0.003924583 0.001770653 0.015965172 0.008570512 0.218049959 9.81E-05 4.40E-05 0.040575844 0.003081445 0.0005916 0.000206687 0.0016282 4.19E-05 0.00112461 2.65E-05 0.000334748 0.0006855 0.000253533 8.52E-05 0.085993597 0.012436368 8.22E-05 0.000241593 0.006701446 0.000252484 0.00292179 0.000107772 0.000290005 0.000623607 0.001584918 0.058255689 0.00109153 0.000615487 0.005717446 0.000728321 0.00024666 0.000155939 0.001125757 0.000799991 6.22E-05 0.006673703 0.000926076 0.039939972 0.005852431 0.001830482
Goethe_Werther_1774 0.000576446 0.018438145 0.018908111 0.006679057 0.072299735 0.000108941 0.005033149 0.000164535 0.00139714 4.47E-05 3.24E-05 0.13691555 0.002492399 0.018950113 4.98E-05 0.004467315 0.000304732 0.00666344 0.000488181 0.002191549 4.44E-05 0.001704378 0.001293745 0.000312296 0.022937468 0.005890772 0.000316871 0.032776063 0.002577914 0.000179596 0.007947328 0.009676923 0.001183393 0.000754244 0.010006006 0.000315689 0.008126616 0.010819854 7.73E-05 0.001612675 4.69E-05 0.014747303 0.002819312 0.008525993 8.79E-05 0.006510433 0.011108617 0.000241337 0.000949418 5.98E-05 0.005171099 0.001961819 0.037144808 0.000130053 0.00306073 0.004944243 0.003318171 0.007870214 0.032945671 0.021900832 5.58E-05 4.91E-05 0.07178805 0.00809485 0.001404564 0.00078697 0.001607714 0.000877639 0.007297433 0.001401092 0.000443965 0.00207931 0.00072498 9.50E-05 0.099308752 0.004128275 0.001677815 0.001115045 0.014032428 8.50E-05 0.009445431 4.97E-05 0.001444575 0.00013861 0.000736115 0.033119715 7.93E-05 0.000897661 0.036644855 0.003990656 0.00026455 4.18E-05 0.000157847 0.001680747 3.36E-05 0.016460153 0.00337445 0.090864685 0.003760458 0.001457578
Haller_Usong_1771 0.002163826 0.005259349 0.017537895 0.001577553 0.10135162 3.41E-05 0.005122237 3.20E-05 0.000509452 0.000600861 2.85E-05 0.047822262 0.000694191 0.041732774 0.000281231 0.009447966 5.10E-05 0.001518619 0.002567129 5.71E-05 0.000160509 0.000528366 6.31E-05 0.000788831 0.015441361 0.001250123 4.13E-05 0.010307364 0.0048928 2.89E-05 0.000490135 0.004914596 0.00790087 0.000121184 0.009686883 0.000639509 0.054811403 0.010279826 0.000110725 7.90E-05 0.000121417 0.006450491 0.000937414 0.001238204 7.72E-05 0.00083658 0.006471172 0.000354883 4.72E-05 0.000186257 0.067563036 0.0015328 0.020647192 0.000160222 0.010613754 0.004148724 0.000613276 0.014422454 0.002152624 0.001248139 4.90E-05 4.32E-05 0.0289478 0.000868204 0.000528561 6.60E-05 0.000439362 4.11E-05 0.002487282 6.72E-05 9.09E-05 6.42E-05 6.88E-05 0.00017399 0.077175011 0.001852982 0.000452153 0.001189509 0.002406133 0.001161739 0.000282193 4.36E-05 0.000113341 0.000121791 0.000713166 0.016264266 0.000488748 0.000394516 0.00982583 0.000147346 0.000468975 8.18E-05 0.006275015 0.000452623 2.95E-05 0.028506735 0.001110439 0.031375232 0.003401212 0.28098103
Hauff_Bettlerin_1826 0.000181695 0.004938778 0.016520044 0.010242564 0.082377704 3.83E-05 0.00627406 3.59E-05 0.007043607 0.000138229 0.000263409 0.124096211 0.000136235 0.002778802 4.91E-05 0.007887938 0.005592144 0.007668718 0.000697869 0.000215 0.000194737 0.000347337 7.09E-05 0.005825616 0.006881495 0.001502877 0.000512749 0.007899649 0.000788443 3.25E-05 0.002318536 0.004571111 0.000578029 0.000136101 0.002462697 0.000656772 0.011605962 0.00844966 0.00128939 0.000238719 4.63E-05 0.035621518 0.001959222 0.015226358 0.000250217 0.004961419 0.112832287 0.000565858 0.00019602 0.001252897 0.002685466 0.00210206 0.008830748 0.000972558 0.000383298 0.008896557 0.003563915 0.004911975 0.013267179 0.008308319 0.001045731 4.85E-05 0.131816514 0.006274935 0.000374291 0.000767969 0.000884343 4.62E-05 0.000581892 2.92E-05 0.000627863 7.21E-05 0.000938519 9.38E-05 0.122730078 0.012546886 0.000722307 0.00024838 0.005792371 0.000420566 0.004756793 4.90E-05 0.002463547 0.001930673 0.00159912 0.015175102 0.001320067 0.000557214 0.018188478 7.37E-05 0.00040719 4.13E-05 0.001420653 0.00014866 0.000248768 0.014903428 0.001004318 0.082804844 0.005139214 0.001331782
Hauff_Lichtenstein_1826 0.000512113 0.006718458 0.010162515 0.011048446 0.07323841 7.69E-05 0.004341495 3.49E-05 0.00150019 7.05E-05 3.11E-05 0.102890372 0.000973202 0.001297309 8.74E-05 0.004871036 0.000429251 0.007137814 0.000493495 0.000554683 0.000178129 0.000431247 0.000544619 0.190093363 0.014538675 0.000360529 4.50E-05 0.019495041 0.000886624 0.001892561 0.00474573 0.003052047 0.005385066 0.000347425 0.005031057 0.000324463 0.003876015 0.005746543 0.000173354 0.004034707 0.000119824 0.009466817 0.002289122 0.022179431 0.000343395 0.007789172 0.054875509 0.000468088 5.15E-05 0.000321847 0.00589656 0.001887799 0.026339554 0.000914755 0.000551685 0.002429329 0.007224905 0.033864703 0.022724203 0.001955294 5.35E-05 4.71E-05 0.086814722 0.008419023 0.000195961 0.000212678 0.002609314 4.48E-05 0.001681365 2.83E-05 0.000142016 0.001610531 7.50E-05 9.11E-05 0.082684214 0.001310964 0.001126273 0.000309453 0.002598742 0.000366225 0.001334981 9.19E-05 0.000184968 0.002876604 0.000449528 0.008115129 0.000827306 0.00068441 0.012679909 0.000201596 0.000256534 8.51E-05 0.000771243 0.000349418 0.010552398 0.011316093 0.001600111 0.057164475 0.000567634 0.010124052
Hauff_Memoiren-des-Satan_1826 0.000635753 0.009693378 0.009365273 0.013817117 0.075248699 0.000167864 0.02893726 0.000220539 0.00187773 0.00023046 0.00095573 0.114886123 0.000131793 0.001717521 0.000135938 0.007809047 0.108185748 0.006205479 0.014382032 0.00026404 0.000294986 0.001071823 0.002234231 0.006184605 0.013138929 0.000359646 0.000249796 0.011106633 0.000976157 0.000338799 0.005600493 0.002762178 0.003620093 0.001962888 0.008582389 0.000854467 0.00559018 0.015443106 0.002368587 0.001875004 4.47E-05 0.040537909 0.005623418 0.014354088 0.000231244 0.003272203 0.048865373 0.005138524 0.000197088 0.000292131 0.007836513 0.005917791 0.006280697 0.004504094 0.000328789 0.005850169 0.006312536 0.024491864 0.031690999 0.00490077 5.33E-05 0.000107747 0.066398656 0.003649543 0.001043196 0.000192809 0.008871462 0.00015552 0.000499247 0.000174038 0.000841227 0.000221044 0.012941764 9.07E-05 0.09616413 0.002944099 0.000218379 0.000814905 0.00349544 0.000812362 0.003086085 9.97E-05 0.000369421 0.001009434 0.007231838 0.016668973 0.000339002 0.000977717 0.007012978 0.000370494 0.000703698 0.000143028 0.003857449 0.000916291 0.00037477 0.012182099 0.000865402 0.044603205 0.001252852 0.002092519
Heine_Harzreise_1824 0.000563 0.018292178 0.005931291 0.029301086 0.033847771 0.005633879 0.015293511 0.000622041 0.006306052 0.000259429 2.67E-05 0.065032062 0.001731532 0.001638527 4.10E-05 0.004815849 0.119182772 0.005419033 0.001992828 0.000697755 3.66E-05 0.000105035 0.000688821 0.004749775 0.006070621 0.000139028 0.00028494 0.068829602 0.000144172 0.007900274 0.018039974 0.000917815 0.020788546 0.004858903 0.00300856 0.000695515 0.002879584 0.021849763 0.001472188 0.002975799 0.000284874 0.015120262 0.000982519 0.019995017 0.000587557 0.009797105 0.045587968 0.003062548 4.43E-05 4.93E-05 0.007178373 0.013449359 0.063409018 0.003050589 0.000257989 0.007642533 0.009759106 0.023319274 0.041485995 0.005027282 0.002633098 0.000279313 0.033250493 0.007959366 0.00085382 6.18E-05 0.000644754 0.004895979 0.002482118 2.44E-05 0.000342906 0.000662478 0.000427445 7.83E-05 0.060081639 0.006553098 0.00053705 0.001283685 0.001000317 7.00E-05 0.015053101 0.000423902 0.000106249 0.000356149 0.004857836 0.019887238 0.001366405 0.001734912 0.005579081 0.013705999 0.000151319 3.45E-05 0.000130015 0.000809655 2.77E-05 0.003910566 0.003846656 0.046431745 0.002335916 0.001974313
Heinse_Ardinghello_1787 0.000933982 0.015627141 0.013283195 0.003859729 0.061690765 0.000296911 0.003392308 3.32E-05 0.000508192 9.31E-05 7.51E-05 0.078011252 0.000620583 0.002881196 0.00058117 0.003346836 0.000124904 0.002416296 0.001539275 5.93E-05 0.00050264 0.000444589 0.001694568 0.000988821 0.019869341 0.000420509 0.000169791 0.029723161 0.000499193 0.001892454 0.005767554 0.002103224 0.014710402 0.000501983 0.00674845 0.000115673 0.010196632 0.034118615 0.000143854 8.20E-05 0.000113633 0.009554941 0.000166286 0.007234241 0.002593436 0.003647114 0.020540012 0.00072944 0.002366807 0.005692469 0.017231737 0.002764651 0.02241719 0.000208034 0.001744656 0.006293682 0.001367779 0.013657375 0.017073331 0.001240174 0.000129765 9.16E-05 0.034671745 0.001946687 0.000896675 9.11E-05 0.00226237 4.27E-05 0.001588999 2.70E-05 0.000672104 0.000330797 0.000351975 8.68E-05 0.057679328 0.041477114 0.000382279 0.000756107 0.003649139 0.000375984 0.001986432 0.00014612 0.000351209 0.000365907 0.002191551 0.101259355 0.000264571 0.000845742 0.008571053 0.001422757 0.002200212 3.82E-05 0.001036158 0.201241245 3.07E-05 0.012442981 0.002702854 0.040983701 0.012942422 0.004761653
Heinse_Hildegard_1795 0.000524964 0.008356145 0.009079352 0.002287785 0.059904922 5.37E-05 0.003218395 3.28E-05 0.000792148 0.000132156 2.93E-05 0.054617764 0.000754265 0.005365756 0.000144732 0.003637191 9.01E-05 0.003141662 0.000621318 5.86E-05 8.55E-05 0.000134598 0.00013293 0.000533826 0.009665212 0.000570832 4.24E-05 0.015458142 0.00404461 0.006124508 0.008850791 0.002240339 0.002922774 0.000202601 0.002472448 0.000233637 0.012371646 0.018804064 0.00020501 0.000140923 0.000147136 0.029114857 0.000463117 0.004219625 0.001146683 0.002029762 0.016258713 0.004533325 0.304900456 0.000217895 0.005212219 0.001560375 0.012806763 0.000317397 0.001294594 0.006282868 0.001421018 0.009866628 0.008443329 0.000794853 5.04E-05 0.000109426 0.042066038 0.001429223 0.000422433 0.00012301 0.003879977 7.99E-05 0.001657119 0.000115702 0.000582849 0.000377233 0.002935925 0.000259699 0.072763427 0.005491609 0.000293311 0.000381757 0.003364471 0.000303053 0.001002348 4.48E-05 0.000134616 0.000179231 0.003423899 0.040935185 9.17E-05 0.000772748 0.005306127 0.000735651 0.000521645 0.000142713 0.000392472 0.097774527 0.009915049 0.008193654 0.000942608 0.038232326 0.002027349 0.0034333
Hippel_Kreuz-und-Querzuege_1793 0.000685653 0.00604621 0.017784011 0.006712911 0.089361946 0.000963562 0.005406615 0.000200406 0.000732145 0.000781236 0.000312598 0.100016414 0.000283355 0.005254091 0.000488979 0.011505018 0.000921223 0.003049954 0.00943639 0.000400408 0.000875387 0.000308575 0.000740012 0.001606239 0.007734942 0.000308456 0.000479313 0.008664861 0.002889148 0.002827062 0.00625408 0.006154006 0.003400945 0.000733833 0.029359374 0.000597138 0.012254508 0.032116731 0.000218124 0.000683413 0.000682963 0.008461728 0.004729109 0.00497819 0.000688766 0.00516831 0.005527157 0.002084526 0.000280359 0.004342137 0.01682875 0.002086007 0.00634221 0.000472916 0.001847783 0.010067954 0.002673864 0.007937653 0.010613532 0.000962476 0.000248146 9.65E-05 0.022011042 0.004007474 0.000959445 0.000553316 0.008605804 0.001234059 0.013606869 0.002804078 0.000169627 0.001542056 0.000273562 8.93E-05 0.064241427 0.002641323 0.000384649 0.000331869 0.002688096 0.000137066 0.00057632 0.000232684 0.000789168 0.000888441 0.001017355 0.061522639 0.00130198 0.265741079 0.006980065 0.000431196 0.002173561 9.48E-05 0.010855195 0.000592948 0.001311026 0.018424392 0.001002924 0.02006129 0.000775505 0.003276123
