"Text" "Topic1" "Topic2" "Topic3" "Topic4" "Topic5" "Topic6" "Topic7" "Topic8" "Topic9" "Topic10" "Topic11" "Topic12" "Topic13" "Topic14" "Topic15" "Topic16" "Topic17" "Topic18" "Topic19" "Topic20" "Topic21" "Topic22" "Topic23" "Topic24" "Topic25" "Topic26" "Topic27" "Topic28" "Topic29" "Topic30" "Topic31" "Topic32" "Topic33" "Topic34" "Topic35" "Topic36" "Topic37" "Topic38" "Topic39" "Topic40" "Topic41" "Topic42" "Topic43" "Topic44" "Topic45" "Topic46" "Topic47" "Topic48" "Topic49" "Topic50" "Topic51" "Topic52" "Topic53" "Topic54" "Topic55" "Topic56" "Topic57" "Topic58" "Topic59" "Topic60" "Topic61" "Topic62" "Topic63" "Topic64" "Topic65" "Topic66" "Topic67" "Topic68" "Topic69" "Topic70" "Topic71" "Topic72" "Topic73" "Topic74" "Topic75" "Topic76" "Topic77" "Topic78" "Topic79" "Topic80" "Topic81" "Topic82" "Topic83" "Topic84" "Topic85" "Topic86" "Topic87" "Topic88" "Topic89" "Topic90" "Topic91" "Topic92" "Topic93" "Topic94" "Topic95" "Topic96" "Topic97" "Topic98" "Topic99" "Topic100"
"Ahlefeld_Erna_1820" 0.000122418939610706 0.000910939044295125 0.00159281781770687 6.56672732496359e-05 0.000934029492894775 0.000505845188925924 0.00035273643378711 6.36828949124077e-05 9.16843799577361e-05 0.00711982443690072 0.00299361994079826 6.80352556750978e-05 0.000468461872493093 0.00177466318598731 0.00637488896517073 4.89151987767377e-05 9.66500854754778e-05 7.84233008968461e-05 0.00103774209120842 0.00580297957230583 0.0430842060842385 0.0892672353992009 0.00125864925397913 4.3144406608291e-05 0.0648297652585837 8.20216432276325e-05 0.000678716411438483 6.62868175297406e-05 0.00136466973757814 8.29873613451084e-05 4.95147507014761e-05 0.000216045603514539 0.000113770445197149 0.00271706823656123 0.000173438769656771 0.00993143625000429 0.00132224146724381 0.0013081990283466 0.060798306725042 0.00591650868869405 0.000981064452991026 0.00100385570417786 0.000601949661425286 0.000672382418017878 0.000251613874706306 0.00119342464110399 0.00244933785147698 0.000634621605192464 0.00177815272659631 0.0016613301075117 5.81756782277428e-05 0.00336780998153242 7.20298084982516e-05 0.00663874259919583 5.42214954930613e-05 0.000561417436384768 0.00953019815362 0.00351900507270594 0.324042215297658 0.00419071908151843 0.00141614741001348 0.0025400956776564 0.00565513789264166 0.00165493404450651 0.00122920624432785 0.000227755811917047 0.00158058742293663 0.00207101167557683 5.35697974787361e-05 0.00319004078889378 4.83233001103673e-05 0.00354745311773755 0.000763699950218398 0.0211548343933218 0.000864103964945917 0.00154710703720326 0.00284772510842285 0.00114025509264603 0.000252413962042658 0.00030683994590169 0.0108871450475228 0.000671318267402746 0.00043905220285022 0.000757205578483507 7.6634042637422e-05 0.00370516696875122 0.141083770333887 0.00104995032621262 0.00415718997643741 0.00433778614666237 0.00567554591237328 0.000551411096572 0.00276088923421814 0.0140413949451333 5.37928970148339e-05 0.000489103855304593 0.00176296654846513 0.0684909741466473 0.00732771956163634 0.00251923491553298
"Ahlefeld_MarieMueller_1799" 0.000152622654323251 0.000168608709803711 0.000130945747544897 8.18689785861625e-05 0.00156118223548785 0.000169328973300806 0.000133627550761287 7.93950060948762e-05 0.00011430513508473 0.0171704052997427 0.00197205602779533 8.4821199576755e-05 0.000369014388645077 0.000103309421444507 9.80192691474261e-05 0.00020431070096188 0.000120496000314533 9.77722269260764e-05 7.85832926303198e-05 0.0202614347482868 0.0397734575393981 0.0922092546644353 0.00125393685532867 5.37891757329279e-05 0.0642775783855163 0.000102258367383058 7.00366857189765e-05 8.2641379431988e-05 5.8890659484834e-05 0.000103462351528697 6.1731237864377e-05 0.000157004424788958 0.000141840367060394 0.00269047472734277 0.00111056408057618 0.0339022935863517 0.00025660475019163 0.000431476625329342 0.0402393947926527 0.00168956805144789 0.000100612638521098 6.83774467536746e-05 0.000219050602230441 0.000103753796527352 0.00262185679052611 9.7468574555114e-05 0.000424770469254504 0.000561742186775501 0.00125154802839125 0.000174051622284998 7.25290257897066e-05 0.000241163714414257 8.98013052421274e-05 9.85585663283714e-05 6.75992504905136e-05 0.000911792763928449 0.00180446421379317 0.00118304425899143 0.230122204361186 0.00134435310796539 7.87592101439393e-05 0.000672179537415925 0.000786357620232329 0.000279466600973764 0.000325402823889439 0.000111478788906845 0.000839926213731882 0.000487743340761331 6.67867628061749e-05 0.00268732791327427 6.02458275815541e-05 0.00234219270156499 0.00016463327303394 0.00147717891687042 0.000289064653341336 7.48538423592007e-05 0.00327633644837104 0.000135215788275156 9.87321783463878e-05 0.00015083958377527 0.00236688160260916 8.10504870873073e-05 0.000698498952453404 0.000503930999865365 0.00170531465560337 0.00233062842201138 0.151804734777948 8.44484913075882e-05 0.00254947988122683 6.9002103970506e-05 0.000413219155883934 0.000584216165623577 0.000127567863405994 0.201990161639862 6.70649063964218e-05 0.000805230477831535 0.00627155815351307 0.0472132349489669 0.00216811618864759 0.000383829102157797
"Anonym_Schwester-Monika_1815" 0.00670051580305993 0.00199298319335028 0.000113010000549398 7.06553170948041e-05 0.00244104065700358 0.000851854107182478 0.000115324474968307 0.000391884210836147 9.8648666496751e-05 0.0103563148250306 7.90877120129386e-05 7.32031699424456e-05 0.00843497760835927 8.91590448189142e-05 8.45934890432712e-05 5.26307658182676e-05 0.000629847891979531 8.43802843986463e-05 6.78196742531179e-05 0.0529248041148956 0.0370475326655764 0.0952844854582625 0.00201948459286356 0.000630791460582892 0.0315961537806744 8.82519544987715e-05 6.04437031364138e-05 0.00163547334750625 0.00925189677135023 8.92910279433939e-05 0.000787673523364193 0.00201599252256049 0.333442014728545 0.00290006703942593 0.000394730464994829 0.0302631765029342 0.000887038682318199 0.00108503948038113 0.0422809471008636 0.0156479057428846 0.000389633453386365 5.90117315000988e-05 0.0017116399201282 8.95425534803103e-05 0.00111124641025013 8.41182235432716e-05 0.00091501215429513 0.000173106962145988 0.000102470353345939 0.000150211628089009 6.25946653329213e-05 0.0113902571698827 0.000400865150610039 8.50589182447351e-05 5.83401254206635e-05 0.00168405876684487 0.00632951406668824 0.00953588416843675 0.0349538894674891 0.000132617875433971 0.0148456360421029 0.00628373681986698 0.00635333262732026 0.00153054971643764 0.000280832130832753 9.62094472849475e-05 0.000367200371722864 0.00216922463061944 5.76389248442796e-05 0.000591282128635957 5.1993906909852e-05 0.00439004689198077 0.000471845311603086 0.00121780155993289 0.000999660992178621 6.46010498602669e-05 0.00404244697203543 0.00168160328051152 8.52087504815146e-05 0.000130178961630423 0.000226985659900172 0.00117843485059003 0.00179795790016863 0.00018446541630532 8.24551152325151e-05 0.00359127099718912 0.0732333284439953 7.28815118321747e-05 0.00846335964933307 5.9550828902961e-05 0.0153755594761729 0.0030714937820035 0.000110094787985795 0.0045076095525253 0.00503377001447715 0.00315102288292355 0.000934425953981394 0.0626005227784926 0.00719983698844307 0.000933743566443546
"Arnim_Graefin-Dolores_1810" 0.00111146463520126 0.000479923676839204 0.00325972282032433 0.000970991374024363 0.00060889582561431 0.000867017083883164 0.000290947868492644 0.00256355159474675 0.000111394650252927 0.0263311149439592 0.000518665181845827 0.000357747855647928 0.000397244654490104 0.00092274832132117 0.00122432176399667 0.000169760259665503 0.000666860728031354 0.000313744205736074 0.00121829857349741 0.0559563724937691 0.0310086994191541 0.0773859006077445 0.00145281713109457 0.00133939819906065 0.0430186068180314 0.00063601752189343 0.000513374557801449 8.05371302997182e-05 0.000205925657279771 0.00073701271571476 0.000234928608135965 0.0273490085306889 0.000949316650623607 0.00156175133927792 0.00356093199370398 0.0252684130928436 0.00565763084646489 0.000683890783483027 0.0578518212637165 0.0269309261495933 0.00131658976960332 0.000437943312048535 0.000901519964726415 0.000788827995984579 0.00136259904966393 0.00205167185298768 0.000895138369560381 0.000622968865432464 0.00773575336279406 0.00107704486406296 0.00140953132662136 0.00195675712039836 0.00227193244193845 0.00185536548336873 0.000407903207050163 0.00425494716714736 0.0118016156329626 0.00967554784299407 0.0915058431520431 0.00134967220556635 7.67538104187322e-05 0.00227190931930782 0.00365117281494588 0.000803613851868692 0.00884241777221358 0.000645233536948762 0.116572302517885 0.000652040849927784 0.000701612359505081 0.00459413870049766 5.87118232935969e-05 0.00556817500898922 0.00235599493778318 0.00332041656371531 0.00250042918705734 7.29478827308158e-05 0.011398953318645 0.000229529902898014 0.000187913688171208 0.000146998843634524 0.00248268468647053 0.00397792449036098 0.00210885233291136 0.000208299425251414 0.00112869290966118 0.00317316999908948 0.151819389035452 8.22982287420688e-05 0.00782682789309099 0.00238156720742318 0.00733107503368052 0.000490710947573763 0.000363120869137738 0.0103962783212098 0.00179030032370316 0.0019235581947314 0.00638088966675819 0.0704713676858 0.0104003207872817 0.00216453475633272
"Arnim_Isabella-von-Aegypten_1812" 0.000151195552893601 0.0001670321304166 0.000622367976733344 8.11034609315107e-05 0.00102465010956662 0.00122007163436391 0.000132378063458255 0.000394780314437906 0.00011323632244732 0.013842048907754 9.07827949140381e-05 0.000802567812188623 0.000789023972765493 0.000102343424465268 9.71027378516379e-05 6.04135319866996e-05 0.000119369299857917 0.000401570812114841 7.78484978532496e-05 0.101961311647944 0.0346261108207228 0.105857045115932 0.0011526434967061 0.000628118006940256 0.0385997496931412 0.000101302198307549 6.93818061746476e-05 0.000573054468562077 5.83400010998356e-05 0.000102494924573398 6.11540185898143e-05 0.00179647750212908 0.000799227237781805 0.00156542684647399 0.00652039980922086 0.0294768306826947 0.000578430276457316 0.000906598440383254 0.0388117605626445 0.00907399257204588 9.96718578689008e-05 0.00249258622992472 0.000217002364837409 0.000102783644409291 0.000310759912011149 0.000387273568601924 0.00153773608301005 0.00063477969087667 0.00040833951669559 0.0010547047672601 0.000650133892068229 0.000719096371913595 0.000841683751534752 9.76369923226308e-05 6.6967162236997e-05 0.000468529827724342 0.0163219138475501 0.0120348443548619 0.0596571353523191 0.00202043203397082 7.80227704463539e-05 0.00322538760749063 0.0022338389721678 0.00155735387988076 0.000588616506440305 0.000252531159592935 0.230400526539349 0.00313831302409469 6.61622717363203e-05 0.00187052397066482 5.96824976679623e-05 0.0103346469265314 0.000163093866054311 0.00294858164519815 0.00232096626782487 7.41539198875384e-05 0.0201375951748803 0.000133951450122905 9.78089809777184e-05 0.0015018705237838 0.00050614404301329 0.0021877545672087 0.00112703945821781 0.000211743210556386 0.00400683660477512 0.00280587874197026 0.140879695244584 8.36588538634538e-05 0.00427967549755988 0.0025529531320806 0.000121879569633708 0.00138231672905053 0.00109697447665496 0.008251675565004 6.64378145389119e-05 0.00031152843805812 0.00153360783117084 0.0453630995544527 0.00650710977264134 0.00180661423264775
"Arnim_Kronewaechter_1817" 0.00152777945033781 0.000300561832868092 0.00186615724693819 0.00177309280971633 0.000528454226449266 0.00175315347286906 0.00127429957893545 0.00245532412630156 0.000114651256982507 0.0359350175325066 0.00148420517856642 8.50780425833929e-05 0.000377241133226545 0.000103622247749136 0.000393723594634616 6.11684239767712e-05 0.00096800608139576 0.000396829544584618 0.0013593615036034 0.083507965009462 0.0242722119532083 0.102705665256541 0.000807583343067999 5.3952052156378e-05 0.0456500908531129 0.000102568011041289 0.00148798975890797 8.28916218297838e-05 5.90689834665797e-05 0.000314127353785444 6.19181632652871e-05 0.00107659123101725 0.00196463877964582 0.00241418973391306 0.00296909162532904 0.0216791575242251 0.000730662750626799 0.000271318397296868 0.0388631348281668 0.018429855870758 0.000334619888186394 0.00449082680896019 0.000705938168939443 0.000209243824858791 0.000545779754672745 0.00205723909746616 0.00069226599780163 0.00179044831151087 0.000119092890271766 0.000643783504057862 7.27486474544e-05 0.0022655031340968 0.0045043982176612 0.000367158221799739 6.78039445390426e-05 0.00210334925184028 0.0196235818560344 0.0189147238711914 0.0595980205202676 0.00172071341500942 7.89976971310926e-05 0.00154649304235378 0.00561613551256043 0.00108270347820859 0.000561402462470464 0.000311473328576341 0.197100584680009 0.00167087791664138 0.000186493499906545 0.00407891324818017 0.000193532905812846 0.00756347007620988 0.00575366609593222 0.00239326010557739 0.000800561381579318 7.50805036894562e-05 0.0146201890269356 0.00013562522871904 0.00147758295181825 0.000428062822394177 0.000411891666911955 0.000212738479296541 0.00159996992113441 0.000214389029271906 0.00154909627261506 0.00174753971662331 0.125747772876296 0.00105171867768414 0.00399387672183009 0.000261570885103325 0.00174774400763598 0.00101593294255845 0.00033830585840722 0.0110309077326371 6.72679824232251e-05 0.00372949597366452 0.00362852603107113 0.0367800783886278 0.0159581097318666 0.022148321427966
"Brentano_Godwi_1801" 0.00246059170743003 0.000745961140886382 0.000882026031067438 0.000218389283818585 0.00119825762992809 0.00188800749624218 0.000803538662159487 0.0102551353080766 0.00110412955763311 0.0469784948863982 0.000333751817133475 0.000201507893765594 0.000897827643675258 0.00974674092431173 0.000985337342172753 0.00104386026206273 0.000805921273407038 0.000106612927340018 0.00446455447247288 0.0450185671745176 0.028453165975633 0.091990900518422 0.00144229057267099 5.86528676331563e-05 0.105958043308542 0.00146157339191885 0.000956189163051956 0.000193752924733329 6.42156346240265e-05 0.000500961366198451 0.00097527923496289 0.00160290891891171 0.00224980066863104 0.00126060834712649 0.00133026783886159 0.0475063353822132 0.00738801726205527 0.000941320905218089 0.0582618427431148 0.0122162385068111 0.00353227896035332 0.00125972513880124 0.000676814992134147 0.000238403469756364 0.00233055265590452 0.00172902168900922 0.000839321954481944 0.00180618620146446 0.0011167740515435 0.000413631513343527 0.00169764977232241 0.0113052068288514 0.00281360025775393 0.000219391319582806 7.3711668511282e-05 0.00112890156257234 0.00769532011243321 0.00936146652830896 0.107679985979866 0.00752214412373891 0.000880743905987988 0.0112355317195789 0.00368260479925435 0.000501435030639765 0.00232788565997748 0.000121558855672427 0.00108400395894007 0.000595676632184648 0.00114026095208871 0.00363557395617805 0.00175084774415059 0.00427035047012871 0.000625439330181357 0.00420799581398577 0.0043352838501085 0.00116983170031083 0.0113963404217148 0.00107967392738058 0.00137482930423639 0.000683829834089671 0.000450662568088842 0.0081590930164083 0.00260679507954138 0.000458764009387461 0.00256432774090131 0.00484743941633127 0.097089431893826 9.2084441060724e-05 0.00928264257942533 0.000500893966891885 0.0112732416428733 0.00249929561199245 0.000254086522342633 0.0433959582133491 0.00018811280401468 0.00137666610469771 0.0181674870202213 0.0719356048343001 0.00619547373269199 0.00417057318829762
"Bruckbraeu_Mittheilungen_1829" 0.000496162832487348 0.00133156000205023 0.00460204856272326 6.53054989342799e-05 0.00130006234663811 0.0005142074460389 0.000106592436164907 6.33320529394322e-05 0.00158621027373031 0.0112684017158235 0.000635954499496683 0.000770328414291808 0.00202644006935152 0.00280450205766593 0.00737107221075758 0.00171963896249516 0.000615658014713123 7.79912510402598e-05 0.0041105349084971 0.0291339311646569 0.0286891183850254 0.0526661428514472 0.00120615719485898 0.00894586143877349 0.0312355349696113 8.15697693739664e-05 0.00033277268180611 0.000450212677557665 0.00234396852255698 0.000416918575901134 4.9241963906036e-05 0.00254409076756937 0.00205136559462486 0.000724296757092457 0.000804884188314879 0.0161941297238989 0.0114755988038408 0.000215772723578608 0.0524003049655371 0.00960616060756941 0.000558823658497218 0.00168013612017824 0.00118997934110959 0.00134228774230074 0.000446913669321704 0.00241618647542891 0.00124187262034469 0.0003596485180551 0.00561800527923299 0.00141525134886046 0.00302069471648007 0.000675354609239234 0.00397339988793158 0.0171481931445352 5.39227782867748e-05 0.00240306063770523 0.0124385816458908 0.0104995280581033 0.0844700885136853 0.000386076921883552 0.0034639230654818 0.00229790703386194 0.00193233444467296 0.00194542103041305 0.241115918172189 8.8924743607114e-05 0.00117551488998078 0.000157585601774531 0.00177574435618876 0.00103864255666271 4.8057077257673e-05 0.00735160365266069 0.000347362070482794 0.00233466571619531 0.00146536496242674 0.00129162442569457 0.00416809936020283 0.00152471455873656 0.000582950617592926 0.0011368391710391 0.00378628913888089 0.000391978487699627 0.000626325019978074 0.000417904418916132 0.000344203698911078 0.00221784865163682 0.154482480393326 0.000207058139484906 0.00500648674522456 0.000164150439298609 0.00815226253643343 0.00283050543184789 0.00177237981461045 0.0128382787476346 0.00163090755890404 0.00199274531681907 0.000722664890953484 0.0697899588601605 0.00983822254148974 0.00317210809025718
"Campe_Robinson_1779" 0.00014623824168816 0.000161555578785709 0.000125468109321109 0.000171043589776391 0.000803320971384235 0.000410293677827458 0.00051296403667123 7.60738053051057e-05 0.000109523596250101 0.019082878891805 0.000268003379070321 8.12730137539973e-05 0.000219513204381461 9.89878482251255e-05 9.39189901737568e-05 0.000171821472792963 0.000115455489190564 0.559368569674686 7.52960469157127e-05 0.0376698772863402 0.0142549441403859 0.0536003666236268 0.00296930372040804 5.15391015568288e-05 0.0174585209443829 9.79807611806296e-05 0.000163231063759577 0.000140713619928069 5.6427183324162e-05 9.9134381036472e-05 5.91489364573631e-05 0.000150436716752216 0.00028648179220763 0.00119364411951115 0.00206751571161734 0.017862658928668 0.000245870625453647 0.00191553593152388 0.0108810562352693 0.00342827691018333 9.64038753890962e-05 6.55171254144531e-05 0.000376235850986947 9.94136344955416e-05 0.000300570898084933 0.000256165568861221 0.00126782648584599 0.00389006753225226 0.000244807270828955 0.000387416995089307 6.94950382685493e-05 0.000231075509145786 0.00154432924897557 9.44357278221651e-05 6.47714821564612e-05 0.00104216619529852 0.00228917751398152 0.0148874279466309 0.0220157290936405 0.000147237536607297 7.54646055611375e-05 0.000667211783480769 0.000289012314819913 0.00109490343934057 0.000368485154565563 0.000569964761879634 0.000228174507947764 0.000846202334979132 6.39929819339495e-05 0.00144065394068362 5.77256629013583e-05 0.00830603824966031 0.000266262597913346 0.000620893674866296 0.00123438189656581 0.000215851842048914 0.010201550631882 0.000497507380106483 0.00022564276623005 0.000248574850271594 0.000408075967006373 7.76600352822659e-05 0.00047279100131926 0.00451625308937539 0.000611375569711554 0.00129680672761399 0.0776005343958209 8.09158963772404e-05 0.00296279710207597 6.6115652372671e-05 0.00011788345371167 0.00111372551605651 0.000122231526657218 0.0227204048174447 6.42594904005654e-05 0.000301314226150142 0.00112274163669146 0.0507784453199021 0.00972990128654896 0.00220213703048944
"Clauren_Liebe-und-Irrtum_1827" 0.00183831917245971 0.00145967158250499 0.000121747686105734 0.000284981632132003 0.000916794685115292 0.000366298148192799 0.000530265024280218 7.38180388567993e-05 0.000106275965180142 0.0119557869815214 0.00266237105672091 7.88630786016314e-05 0.000213004123898134 0.000421869138537982 0.000225188861952743 5.67000612794969e-05 0.000112031963605846 9.09043830504936e-05 7.30633428247137e-05 0.0415327818230323 0.019252934426218 0.0865009478492654 0.00195984197647069 5.00108465207954e-05 0.0346502105319868 9.50754021971484e-05 6.51170777873206e-05 7.68363762174164e-05 5.47539852186567e-05 0.00182179644760442 5.73950319986811e-05 0.00014597591586442 0.000131877031593332 0.000746344210605716 0.000416103750209194 0.0180862949577938 0.000238579985721639 0.000651561846870415 0.0976885281175442 0.00215151579676882 0.000319798922670739 6.35743892425649e-05 0.00123638615789422 9.64657874633097e-05 0.0014264043756921 9.06220602241451e-05 0.000696488410813204 0.000186491213057331 0.000110393136480447 0.000161825661951201 6.74343476665578e-05 0.000457769223613772 8.34933652103146e-05 0.261041411036406 6.28508560530393e-05 0.00132005008764254 0.00760264629996772 0.00773768253110521 0.113716849355363 0.000142871598901434 0.000996994855700524 0.000633967370128874 0.00122887987282684 0.00127863436987767 0.000664613849851787 0.000103648150884965 0.000221408599533914 0.000183677293489749 6.20954401849239e-05 0.00063699876689793 5.60139618360983e-05 0.00278765362759537 0.000865342653332202 0.00521675517749308 0.000268759798153791 6.9595861448127e-05 0.0014383100273804 0.000125717785083618 9.17969043151246e-05 0.000369748659931661 0.00185129412886176 7.53572334011002e-05 0.000257599874784387 0.000198727877997725 8.88303640238667e-05 0.00179856489387308 0.166902050850061 7.85165505912584e-05 0.0048992233983319 6.41551684750665e-05 0.00267210225444527 0.00163215236090794 0.000236648023540311 0.0281688240907691 6.23540460514954e-05 0.00230583822084264 0.00295567308048798 0.040310389794744 0.00345148576695652 0.000105651863177605
