"Ahlefeld_Erna_1820" "Ahlefeld_Marie_Mueller_1799" "Anonym_Schwester-Monika_1815" "Arnim_Graefin-Dolores_1810" "Arnim_Isabella-von-Aegypten_1812" "Arnim_Kronewaechter_1817" "Brentano_Godwi_1801" "Bruckbraeu_Mittheilungen_1829" "Buchholz_Bekenntnisse_einer_Giftmischerin" "Buchholz_Der_neue_Leviathan" "Buchholz_Hermes_oder_ueber_die_Natur_der_Gesellschaft_mit_Blicken_in_die_Zukunft" "Campe_Robinson_1779" "Clauren_Liebe-und-Irrtum_1827" "Diderot_Die-Nonne_1796" "Diderot_Jakob_1796" "Ehrmann_Amalie_1787" "Ehrmann_Nina_1788" "Eichendorff_Ahnung-und-Gegenwart_1815" "Engel_Lorenz-Stark_1801" "Fischer_Christian_Hannchen_1800" "Fischer_Guenstling_1808" "Fischer_Gustav_1801" "Fischer_Honigmonathe_1802" "Fischer_Margarethe_1812" "Fischer_Vierzehn-Tage_1801" "Forster_Ansichten_1791" "Fouque_Falkenstein_1810" "Fouque_Magie-der-Natur_1812" "Fouque_Resignation_1829" "Fouque_Rodrich_1807" "Fouque_Spanier_1814" "Froelich_Kentucky_1819" "Goethe_Lehrjahre_1795" "Goethe_Wahlverwandschaften_1809" "Goethe_Wanderjahre_1821" "Goethe_Werther_1774" "Haller_Usong_1771" "Hauff_Bettlerin_1826" "Hauff_Lichtenstein_1826" "Hauff_Memoiren-des-Satan_1826" "Heine_Harzreise_1824" "Heinse_Ardinghello_1787" "Heinse_Hildegard_1795" "Hippel_Kreuz-und-Querzuege_1793" "Hippel_Lebenslaeufe_1779" "Hoelderlin_Fragment-von-Hyperion_1794" "Hoelderlin_Hyperion_1797" "Hoelderlin_Hyperions_Jugend_1797" "Hoffmann_Elixiere_1816" "Hoffmann_Kater-Murr_1820" "Huber_Ellen-Percy_1822" "Huber_Klosterberuf_1830" "Huber_Luise_1796" "Huber_Seldorf_1795" "Jacobi_Eduard-Allwill_1792" "Jacobi_Woldemar_1779" "Klingemann_Nachtwachen_1804" "Klinger_Faust_1791" "Klinger_Geschichte-eines-Teutschen_1798" "Knigge_Benjamin-Noldmann_1790" "Knigge_Braunschweig_1792" "Knigge_Josephs-von-Wurmbrands_1792" "La-Roche_Oneida_1798" "La-Roche_Rosaliens-Briefe_1779" "La-Roche_Sternheim_1771" "Lavater_Unveraenderte-Fragmente_1773" "Liebeskind_Maria_1784" "Manzoni_Die-Verlobten_1826" "Mereau_Amanda-und-Eduard_1803" "Mereau_Bluethenalter_1794" "Miller_Siegwart_1776" "Moritz_Anton-Reiser_1785" "Moritz_Hartknopf_1786" "Moritz_Hartknopfs-Predigerjahre_1790" "Mueller_Siegfried_1779" "Naubert_Alf-von-Duelmen_1790" "Naubert_Amtmannin_1787" "Naubert_Hermann-von-Unna_1788" "Nicolai_Sebaldus-Nothanker_1773" "Novalis_Lehrlinge_1802" "Novalis_Ofterdingen_1802" "Paul_Feldprediger_1809" "Paul_Flegeljahre_1804" "Paul_Hesperus_1795" "Paul_Katzenberger_1809" "Paul_Loge_1793" "Paul_Luftschiffers-Giannozzo_1801" "Paul_Quintus-Fixlein_1796" "Paul_Siebenkaes_1796" "Paul_Titan_1800" "Pestalozzi_Lienhard-und-Gertrud_1781" "Pfeffel_Biographie-eines-Pudels_1789" "Pichler_Agathocles_1808" "Restif-de-la-Bretonne_Anti-Justine_1793" "Sade_Geschichte-der-Justine_1797" "Schiller_Geisterseher_1787" "Schilling_Denkwuerdigkeiten_1787" "Schlegel_Florentin_1801" "Schlegel_Lucinde_1799" "Schopenhauer_Die-Tante_1823" "Schopenhauer_Gabriele_1819" "Scott_Ivanhoe_1819" "Spindler_Der-Jude_1827" "Stendhal_Rot-und-Schwarz_1830" "Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "Tieck_Franz-Sternbald_1798" "Tieck_William-Lovell_1795" "Unger_Albert-und-Albertine_1804" "Unger_Bekenntnisse_1806" "Unger_Julchen-Gruenthal_1798" "Voss_Ini_1810" "Vulpius_Rinaldo-Rinaldini_1799" "Waiblinger_Briten-in-Rom_1828" "Wezel_Belphegor_1776" "Wezel_Hermann-und-Ulrike_1780" "Wezel_Kakerlak_1784" "Wieland_Abderiten_1774" "Wieland_Agathon_1794" "Wieland_Aristipp_1801" "Wieland_Der-goldene-Spiegel_1772" "Wieland_Peregrinus_1788" "Wobeser_Elisa_1795" "Wolzogen_Agnes_1798" "Zschokke_Goldmacherdorf_1817"
"Fouque_Falkenstein_1810" 0.814003302171254 0.930019402121351 1.02029834934591 0.891483854549941 0.941811975572285 0.909964859181361 0.930697154446911 1.03314290048278 1.1221756514436 1.13190203994307 1.15537585992948 1.11786591487263 0.880582994925875 0.952130526701124 1.11058045836184 1.15903751055002 1.09008874641938 0.789881234021498 1.0501484635676 0.971151637133094 0.990144007891859 0.939027703820858 1.06222921455571 0.966611553414421 0.982423883136915 1.09249312824068 0 0.550369527989921 0.688164126988856 0.460492664192917 0.598683110511078 0.918611793291725 1.01389128316932 0.961690669776747 0.967639828496956 1.00110506837901 1.11160042952484 0.907915459696687 0.93294600854184 0.991771485696432 1.00309859566487 1.10551179323527 1.06515916474215 1.17001877592867 1.15532514295674 0.92451821050516 0.983531846304571 0.9611087113477 0.845518654087442 0.919822214827409 0.865415437814143 0.874423367016881 1.05289735503496 0.868512121232 1.08922960615823 0.980288429355767 0.972823794517989 1.06366217231301 1.04249815659602 1.17440565648442 1.08872965186245 1.11225248976533 1.06287014046406 1.11329017657059 1.14775992635764 1.14265105321393 1.11417466428548 1.0060135491066 0.885345766574895 0.947385633458967 1.03137828844474 1.0698890014925 1.02411983908937 0.961908804417813 1.15000275633067 1.0863736037557 1.10541793173019 1.03343017228959 1.15963134057818 0.949329444417999 0.891089934426041 1.0525228546682 1.02198427038905 1.08323357963658 1.06005459431638 1.11835673814926 1.07749139224131 1.10147100074878 1.06018539539504 0.911643475330529 1.07197961109933 1.03408711826508 0.980103498494291 1.05160396715121 1.11801347494673 1.01680284971694 0.964528487822181 0.888510424829909 0.940259358462649 0.829701660630158 0.743892998351977 1.03470798610792 0.913597721165726 1.01664817677389 1.05770885243029 0.918115433001922 0.998478441216162 0.935997898799451 1.10241494488862 0.996030988184075 0.995569370264636 0.963411287728656 1.02576898359432 1.12133858648747 1.08831046552632 1.08316966818059 1.21484310479694 1.20490061486198 1.2148864472527 1.22936884251387 1.17087939697608 1.06561945698148 0.830351549783598 1.10707780023302
"Fouque_Magie-der-Natur_1812" 0.854464412582113 0.966617557688553 0.96553908944142 0.972420715944167 0.919832513992795 0.918263299284705 0.969095011750385 1.04719719639787 1.09726832741309 1.05899641118756 1.08912275073121 1.05053920550317 0.941840047687197 0.945428861120207 1.08929070112807 1.14006655091458 1.12102207059312 0.824375914230306 1.08472252970838 0.974122205513267 1.02221366383366 0.976927484222694 1.10512921194106 1.03171596799034 1.01669791722442 1.03799378082572 0.550369527989921 0 0.733894903542666 0.589697195141774 0.582917977122102 0.912821114186243 1.00624119854734 0.929234502160469 0.956794412230198 1.04138741768712 1.06015366770665 0.973091203015378 0.925417446355533 1.02002433825529 0.993531991923693 1.05103070685936 1.05137363303305 1.1336918525269 1.13731070230457 0.960329378641848 0.994074839014446 1.01035871110781 0.874879487662306 0.937260723938941 0.940264345299858 0.891557474674638 1.07178378016782 0.859641906849892 1.06020614077899 1.00226179091526 0.946686291931887 1.01798558097772 1.05695294504325 1.1546701892032 1.08697989738062 1.08844495765975 1.0389995631657 1.08622217562732 1.15013783348488 1.14963789378678 1.14142963814542 0.973516051561915 0.953093223493295 0.971060679561528 1.05228727513213 1.07462736589066 1.00727301301595 0.96171031343262 1.15519419549502 1.07556616614478 1.09283957012964 1.02149066435871 1.15368681507654 0.953692001527929 0.899675357014467 1.05382096025294 1.02155094370115 1.07663301048858 1.05241468382948 1.10763824888657 1.03130662105864 1.08752969709571 1.04171268124484 0.906666175225655 1.06662584721846 1.02745073601462 1.01374833078311 1.01238699068096 1.07092569833425 1.02405547590464 0.930696923911689 0.949801485412716 0.973548690714004 0.87524366338802 0.820551179498242 0.995157981034321 0.930464331916028 1.02305258172347 1.07329705263902 0.965529225735789 1.04823941223215 0.932971218776435 1.07175436320964 1.02784479997745 0.923438248458506 0.962139251685622 1.01167298098355 1.06331020273622 1.08915691847609 1.03662755367308 1.18170753438152 1.17444516797529 1.18976363231288 1.17080169154224 1.14129852356167 1.09437088733969 0.901794310484241 1.05064086706048
"Fouque_Resignation_1829" 0.982986310476353 1.01975222094208 1.06804870780616 0.970313786118101 1.00742071973904 0.988733490899672 0.927295171302804 1.06982958481507 1.01622266324344 1.06674510171336 1.05917338870713 1.06784085976031 0.919686699677784 0.901371348827303 0.931902577156968 1.04416191639315 0.967655014885908 0.936683704561224 0.952313966172652 0.918252742853579 0.950662424679926 0.942898314959855 0.847985272196098 0.874502872956924 0.961675701237199 1.06537525438768 0.688164126988856 0.733894903542666 0 0.780885901554787 0.679650682632395 1.00937124875058 0.973233690084023 0.895014912448968 0.911591928135667 0.919067868091117 1.18705656951274 0.920581357317687 0.971619560790204 0.965814680226115 1.03391383439296 1.09033415472786 1.08288404935536 1.05336060555717 0.993708744969635 1.00600813945347 0.994084172058346 1.00872404868426 0.986783674622665 0.959938435061352 0.97867036325073 1.07373350000883 1.04626230183756 1.06225590209757 0.980842489292859 0.971960156980005 0.937646672862751 1.10804325583021 0.980374368494331 1.16170427577409 1.10117310276778 1.06586711712358 1.06218398015015 1.07277531972412 1.08953753264837 1.02556542438822 0.98723526770357 0.87013769954025 0.908180749478129 1.04513011059779 1.02207209130204 1.13202489421936 1.08435821596777 1.0494518645873 1.05187496059753 0.973228341295204 1.03746077890633 1.04962897101773 1.11249958852091 1.02111092736191 1.05776222194655 1.00439691706913 1.00753654552319 1.0928967783163 1.05332810120514 1.08749296745817 1.04016420904778 1.10676823917982 1.04551194437863 1.02474615422158 0.961581385550492 1.12417468726802 0.922563913249254 1.05421731827791 1.01315301406996 1.00026053108683 1.032884707196 0.900139849374623 1.01188025247801 0.89060450112311 0.85965200669 1.03385634081866 0.927076000165346 0.950953842053949 0.974492272937388 0.991782141673105 0.86974061209361 0.98916962136433 1.01403217458066 0.983823672768076 1.10099209338986 0.906620641124221 0.996187475682406 1.15562024745785 1.0583687499195 1.10829020412603 1.08471906918206 1.16534595837613 1.04124090988588 1.19205673259684 1.14503854125335 1.02950988814741 0.994918669160646 1.06669132852632
"Fouque_Rodrich_1807" 0.76343355980568 0.864788953044417 1.03315421473706 0.91260462668855 0.973437095252361 0.921703191966965 0.912108284271525 1.08623316421065 1.14225639968694 1.1063086940129 1.13042715561147 1.15310268498795 0.921692901065571 1.01054417217195 1.20708130279196 1.14712792810505 1.09162773226391 0.786037735455214 1.11791457556012 0.998422318328386 0.974405712641943 0.967185963386398 1.05534774986419 1.00331612793791 1.00427680813583 1.05384818281226 0.460492664192917 0.589697195141774 0.780885901554787 0 0.638010827997879 0.907640124025639 1.05285138662125 0.998163780494089 1.01167505858513 1.00162338237552 1.05938647845701 0.925561872121675 0.929921481674334 1.05834249683661 0.98011267546813 1.0639256262867 1.07204750982388 1.15677095980128 1.17824645769248 0.918299541496979 0.925455172427064 0.933103824091564 0.8223819807773 0.933710506292574 0.945912142361914 0.857312694660425 1.08907786078393 0.867584779339772 1.05623193909997 1.02307582426608 0.963014366522477 1.01179134599737 1.00546974432406 1.18780397011517 1.15942943880931 1.08566879625236 1.02528664042735 1.14622546604819 1.16507117172603 1.14527225960472 1.13162759907421 1.03655816211604 0.783324107113433 0.871803976545309 1.05340283213621 1.06022207710912 0.997323908029747 0.933573540392473 1.17793839093177 1.06774356602627 1.13259811917535 1.0225847604747 1.20662217272141 0.901211151998767 0.849424852612746 1.04589994944728 0.991194232787894 1.01810344466776 1.05265451414408 1.102783954349 1.03823178892317 1.06550794706465 1.03444396409418 0.833901372315668 1.1257899491385 1.03497743628019 0.918922706823051 1.08233170990672 1.12474625177219 1.04455440767618 0.998909357461433 0.939130058293933 0.881675346005702 0.830334373420024 0.71134016945884 1.02425320539842 0.944952087336225 1.06363469376912 1.09939964033577 0.885188775094576 0.942149305405268 0.960532197256652 1.09511056834355 1.07795498744901 0.961659727007863 0.981273238154699 1.04810369635294 1.11240558850656 1.13954366229807 1.09438408427575 1.25044873067215 1.18302006178351 1.20152790214885 1.21082633440188 1.1537872024639 1.04084443394677 0.847415373411189 1.13127454690327
"Fouque_Spanier_1814" 0.86074702271002 0.915731266197819 0.99665086976388 0.982999442514296 0.986404537401515 0.968423191875273 0.930708941855551 1.08440893550282 1.12746718642371 1.10804330244959 1.13164438485054 1.09578526635552 0.917039131336437 0.96100741237581 1.0881417796455 1.11630989952488 1.03814697630163 0.873244300034379 1.05412957465158 0.938958336842674 0.954614265128645 0.962704241123101 1.01183393334217 0.962360730921141 0.984919027437363 1.10710474351654 0.598683110511078 0.582917977122102 0.679650682632395 0.638010827997879 0 0.976873218979292 1.07616628169981 1.01826668037319 1.01436717513948 0.997087029933683 1.10371137861432 0.894939293900185 0.923206356589687 0.959193685034921 1.00560949750333 1.07695659181785 1.05156679243709 1.12672028928389 1.07499339190119 0.951216290129793 0.936478802822891 0.962621101975528 0.885478436303444 0.937301249983422 0.976124016216493 0.932267474519155 1.10668475051049 0.894327465352365 1.01701702455828 0.991473069089644 0.935318158369999 1.02892872566001 0.977677325163053 1.19093688176494 1.11310074396977 1.11718012434597 1.07968794575462 1.10146244211363 1.14836179176569 1.08515122994052 1.07981078617408 1.00667245099357 0.919806863573279 0.940989437884187 0.972795173542376 1.0783839474255 1.01621310844816 0.944715325074836 1.09273374432649 1.05469847260478 1.10557817530166 1.03791982211401 1.17018716948388 0.996351839232929 0.972545721797599 1.05843478241881 0.971986171023726 1.01193661026854 1.04076706353395 1.05865103960466 1.03797749175464 1.05361218190037 1.02893106196474 0.869484329085489 1.03496861839698 1.0553048645751 0.983428011100739 1.03657701907485 1.07831916162522 1.05856113731738 0.936090265255156 0.965532145863295 0.945174685432309 0.926595404671234 0.847742624449283 1.02782952434492 0.893073068599683 0.955752780356499 1.05180178213468 0.949345666392325 0.988018952388735 0.954728149402139 1.11072501113972 1.00667205116621 1.02048243070166 1.00104176535745 0.992532194364582 1.1244999241508 1.07314836563476 1.05502318476946 1.18506063744139 1.1927655030803 1.19778189012711 1.20686767048439 1.18764786119889 1.0459422449136 0.923856698655132 1.08545818632503
"Froelich_Kentucky_1819" 0.912991257752834 0.906430072981901 1.05092768095133 0.998763667361392 1.05666595011129 1.00742216891074 0.968173885274419 0.958090280627584 1.06939473359983 1.02172287837577 1.0340775495136 1.04715187904801 0.955854452331108 1.01034447577749 1.12316558780567 1.02155117166999 1.05239540274524 0.999561408698853 1.07667674214483 1.07690069168529 0.965407618792942 1.02125222467882 1.04072594238192 1.07943057147226 1.02611562142738 0.975930587253823 0.918611793291725 0.912821114186243 1.00937124875058 0.907640124025639 0.976873218979292 0 0.989341767120149 0.96553465576039 0.951516399775941 1.01517559630693 0.914703293598254 1.01661021488394 1.00378493380078 1.07170936676986 0.99367289920461 1.00935266072058 1.02652787256416 1.0819497727119 1.11785821183748 0.980119648478456 0.942633568508656 0.970170657413184 1.0066426652236 1.06347202526864 0.90839026000798 0.803859598445372 0.958183004780719 0.875291769961378 1.09768474976262 1.08761992455245 1.06443892665228 1.02724572979357 0.941746681709683 0.97649884580785 1.02811854223526 0.999940998880451 0.82395936545084 0.983674012073145 0.987795436748979 1.11505473571394 1.01372710753595 1.09302108307968 0.881319010720008 0.942704690108944 1.07999507753788 1.02664228996445 1.05122058129059 1.00597889030299 1.15483448333499 0.985152435147263 1.01197973437192 1.00601686402824 1.07936760709725 0.975778496363488 0.908405323447212 1.09784425800548 1.0954993842764 1.04773301121614 1.05308588470476 1.08781000115776 1.06059655735513 1.05747445534194 1.08242982146019 0.993664110260416 1.17021957496841 0.986946420123673 0.80104923764372 1.0369052117195 0.994255915412238 1.02248198707238 1.0212478995733 0.976832206705938 1.00612228594998 0.879420436532475 0.848766732923043 0.964530678735396 1.01311246365217 1.06922220787681 1.06849166715553 0.948242690335424 0.999787265578664 0.991211494111838 1.01519457368316 1.00038180479992 0.875534158763611 0.969440428854918 1.0694971168525 0.990774478090108 1.1355626894473 1.10596577966182 1.14981947712638 1.06463255578556 1.07262272829186 1.03468218348186 1.05626860553982 0.89909867731595 0.82573720124077 1.0750949272132
"Goethe_Lehrjahre_1795" 1.00184207971594 1.02516410395259 1.05437725286208 0.939399255618366 0.990551109226208 1.0177097033151 1.03795106200521 0.948997843986823 0.888248138032403 1.03167307857797 1.01313075359333 1.06773427285883 0.973643251437596 1.00426456147666 1.02842544910567 0.969445219988747 1.11113840754091 1.00562911744158 0.975686114211532 1.03932424013016 1.06016967996385 0.99996597937345 1.06808302761966 1.04657884259567 0.95577225560365 0.993888845174001 1.01389128316932 1.00624119854734 0.973233690084023 1.05285138662125 1.07616628169981 0.989341767120149 0 0.534710405062817 0.509886519845105 0.942845510696738 0.998580820554806 1.00773394438503 1.10751916367309 0.965995798665628 1.09840480055674 1.06391888427014 1.0059949780538 1.02752842292107 1.11209289611714 1.10776618848274 1.19980780404681 1.08237889452123 1.02438206688849 1.02053066703587 0.91189042884456 1.00242135574229 0.894523955321912 1.0259905889342 1.06248642388346 1.00718274600142 1.0810654227489 1.09269109834719 0.993065838820359 0.921108207282522 0.899384310842543 0.997513147449641 0.937149532437521 0.934414733878641 0.873970193986084 0.997907219038352 0.92298839786759 0.964632978167706 0.98507086448904 1.00484055769291 1.0364989907596 0.856697468525964 1.07213819628037 1.08014087900952 1.04366449238849 1.00118746191999 0.84534274555344 0.921592484965941 0.868730505952182 1.01453973040705 0.97302731559401 1.128375810917 1.14196345593036 1.21340060939867 1.13780801126879 1.18881481480083 1.19861321741681 1.19263045801286 1.18369072218911 1.19655946201998 1.12293415751319 1.01257578120957 1.00166628115446 1.06329267378834 1.0173774578013 0.899372682913476 0.984013914871553 0.81041880957076 1.01041024660539 0.963972698408443 0.977240811930931 1.06269607294605 1.13991104121805 1.08758548938084 1.02937843498721 0.974907417403763 1.0111195383259 0.972440243495508 0.937661559062408 0.979955811824109 1.03967200931422 1.03656274693952 1.03718307580541 0.974501210459295 0.975819969392615 1.00184832746874 0.912210760543269 0.823223218280471 0.932426109676511 0.900570029564555 0.89409685491133 0.992878149568194 0.865412098638646 1.02350619597603
"Goethe_Wahlverwandschaften_1809" 0.909851353254165 1.01453586531585 1.06522777160994 0.970366999607433 1.03690502399562 1.01803984500308 1.06975326239435 0.942340461706541 0.900545790183401 0.951785741017089 0.948196762784843 1.01998208213174 0.950513839401364 1.02426120711726 1.01760903632631 1.0610227347484 1.10690406631607 1.00433469193283 1.00365145638222 1.08143936395897 1.02831141750158 1.0339368856612 1.05352956718837 1.01976376718827 1.0262078253487 0.93566776135017 0.961690669776747 0.929234502160469 0.895014912448968 0.998163780494089 1.01826668037319 0.96553465576039 0.534710405062817 0 0.404966737012076 0.992621737276061 1.02007614945717 0.991921638811019 1.06142098516432 1.01264493463226 1.07799819070748 1.00089721703384 1.0065578439013 1.03017341324393 1.07710746932808 1.06681133620586 1.11818554197361 1.0646817826499 1.01204528480712 1.00729854592134 0.935204774186031 1.04241625216277 0.93259140341658 1.05581712873172 1.018087028016 1.00356186954545 1.07213492967164 1.15570632513696 1.01172953241785 0.947132521674684 0.996398261744101 0.980751486998453 1.00277199724473 1.02660089631847 1.0075121309331 1.02605495282986 0.999165740889917 0.951333069081875 0.93630908467664 0.998423860109426 1.07750023831961 0.960902917272853 1.07174093700578 1.06014959302245 1.04800850771279 1.02771244532139 0.959917963776283 0.993011189422383 0.964103457635453 0.993092523878609 0.988474278085299 1.050099319129 1.08988132732531 1.16903523840456 1.07519029172432 1.13174844805314 1.12969452447767 1.14447451322342 1.10425630468576 1.12800339267105 1.09732762736075 1.07564369599681 0.974993756648 1.05717409418665 1.0159276239207 0.947763333953521 1.03801329038052 0.856949214076003 0.967003505531411 0.882794589583516 0.8677201370287 1.03286733931927 1.0946865312542 1.05296736269573 1.02870334728444 0.976449910854974 1.01136267029224 0.975447671336338 0.893711251500202 1.0004453212075 0.999045162462275 1.03488547577103 1.03250454651628 1.0351382230683 1.05666062247391 1.04764317527245 0.981766220739216 0.940898585766787 0.920421004366781 0.960745857583354 0.980027273588413 1.00396046270111 0.919887983107287 1.04648545589173
"Goethe_Wanderjahre_1821" 0.937469886776779 1.11645936646635 1.05565437510589 0.984951013678181 1.03369325473562 1.01109512226363 1.05854801288027 0.919039878320703 0.923177689910286 0.900899797446452 0.872075448499647 1.00916950586611 0.969876482668961 1.04416416217706 1.04538470901214 1.0630456940343 1.15552928851555 0.953157117835637 1.01961264056096 1.12617148762571 1.0391009028224 1.10559282265692 1.07207931722048 1.06119931861992 1.06804521694086 0.862066691385865 0.967639828496956 0.956794412230198 0.911591928135667 1.01167505858513 1.01436717513948 0.951516399775941 0.509886519845105 0.404966737012076 0 1.00570933962984 1.02954663133867 1.00731138099646 1.00406853516693 0.950645016692465 1.02321384182737 0.956239811438808 0.96537081511816 0.987236883777375 1.07672670884839 1.08984067092801 1.11601792843109 1.06604575610219 0.973992889676827 0.938904761847892 0.967720950049943 1.06492492012722 1.05496848265394 1.12572782005172 1.00640012148989 1.03177283634239 1.02818429945299 1.11340191312892 1.02636495595828 0.90366273854497 0.982100352979188 0.95208330529929 0.999792702199751 1.04958838022188 1.03858337757534 1.03500569264275 1.04545345759395 0.9258840459002 0.956294720975529 1.022792583874 1.13560480667576 0.988646098305617 1.03487868236178 1.07551021090583 1.02840457717762 1.0229356639201 0.99470902255482 1.03207351823297 0.924077942520578 0.931937988763781 0.926389495473535 1.03301293509563 1.08851155619155 1.17696100791467 1.0441901517516 1.1509142296403 1.06052306882283 1.14544247695468 1.12766757905658 1.14262042172611 1.11826350733639 1.07341437655949 1.01517779169846 1.07667661771782 0.987098912697195 0.936529830631291 1.05330196112025 0.861678843396253 0.939901966798479 0.92537076538211 0.928015845298469 0.997136805067571 1.05255432786358 1.07266229869842 1.01350428459097 0.94058612472615 1.05230932999555 1.00744080171757 0.88130378799763 1.04283290039399 0.912652630448342 1.02447659667538 1.02071992254067 1.05865345624274 1.11981661509745 1.07873389295896 0.942618627263446 0.913530935372055 0.876996601395465 0.917237206383926 0.931446305937245 1.06368849078048 0.960112424180547 1.02509537680115
"Goethe_Werther_1774" 1.08893489943372 0.973730238292638 1.00630081012663 0.959872602300299 0.994594192953337 0.999214079352356 0.828067717632257 1.13933265657098 1.11266458089436 1.14499197514977 1.13556418451803 1.00454741967236 1.03647273796036 0.985939138316215 0.936951491676576 1.00095645211137 0.863795547435591 0.96399160913615 0.962021537439364 0.916913618999878 0.979051478222725 0.972541825619307 0.901124979635597 0.892409584947659 1.02749764885112 1.16338490398891 1.00110506837901 1.04138741768712 0.919067868091117 1.00162338237552 0.997087029933683 1.01517559630693 0.942845510696738 0.992621737276061 1.00570933962984 0 1.07581260515013 0.998652130068761 0.956461679765142 1.03813520562135 0.985664001863391 1.02955408539918 1.06072316635708 1.04096514042912 0.876810102118957 0.940369496705634 0.822593054765499 0.917892327577107 1.0238238994204 1.0418285730961 1.07506008058247 1.07086742459403 1.04356185010472 1.02841074291688 0.892996733437399 0.919177476254126 1.00745122545953 0.985930337748137 0.994213085796409 1.15943752898982 1.07681630403225 1.13135642279263 1.00062867600907 0.914646399117319 0.96733529629614 0.97262976893494 0.919633407186798 1.0358065436458 0.927484857180374 1.06200252558351 0.841569653403864 1.06569682306236 0.983837409306958 0.994500403896144 1.03069721196634 1.01517231747453 1.06616506545156 1.07327323398079 1.10786658301869 1.01753354875102 0.998938311971813 1.05450663039534 0.951549808712236 0.926152374708122 1.02520655383284 0.922325964135571 0.975437455577791 0.959278606673524 0.954958577582573 0.933501705327971 0.851013595515002 1.02261353267956 0.984061455380849 1.00895328709003 1.03628684005953 1.06160153774059 0.973190980498915 1.0662899723083 1.02426046143575 1.11270213218598 1.10940710427531 1.08164371801971 0.965397281303624 1.0201864297981 0.983924132383869 0.920277217635651 0.837336993827725 1.03722676136208 1.13607333396955 0.966768735777611 1.14915519253845 0.895948085816278 0.975012062184104 1.0727103113914 0.979506965509309 1.02724009100625 1.1123496662874 1.10605106872961 1.11703380101823 1.13836245503798 1.14327254180044 0.966938784425593 1.03014633225389 1.01598587761996
"Haller_Usong_1771" 1.02897479722305 1.01357534923093 1.03974821842567 1.01471904281742 0.995946610226571 0.972313377199644 1.1344345660705 0.932574391383455 1.01520031912027 0.902498574280202 0.914486740415775 1.00274838624308 1.06836199255077 1.05222641431236 1.07274124009925 0.987840215016801 1.08391241343082 1.08284731864977 1.04694847378496 1.13345151238817 1.03043729578867 1.07797327404504 1.08895259849671 1.10976270498149 1.05526217763197 0.839760814123028 1.11160042952484 1.06015366770665 1.18705656951274 1.05938647845701 1.10371137861432 0.914703293598254 0.998580820554806 1.02007614945717 1.02954663133867 1.07581260515013 0 1.13927908828323 1.01743113327729 1.11723632955974 1.04050265942838 1.00379614314379 1.0248652472395 0.949966791660258 1.054261450586 1.0668581205956 1.06261771319063 1.06418899765913 1.0670304086169 1.12535115202765 0.986552461871815 0.879831182095055 0.956700222464148 0.949885539785611 1.07627200834551 1.10792305502507 1.09229555977522 0.917113830421194 0.966793886921984 0.808202151545248 0.970613247381596 0.882985005625482 0.934444303839443 0.968467044248144 0.88562258935455 0.978166251682147 1.04868297417797 1.02288190299867 1.05639494627685 0.99163047692481 1.07597438161598 1.01469407126789 1.02364603018061 1.01687069277984 1.00639988258823 0.897586149672534 0.976462308892254 0.906379515986263 0.891322006753883 1.02892461911767 0.978178282675102 1.03716190676562 1.09635128913042 1.03066274040179 1.06900894093841 1.05283846530135 1.02082962975513 1.03844817631784 1.06235937427248 1.06796346319779 1.04639224240422 0.946006694460676 0.92512431175838 1.03440644542004 0.969312010094914 1.02839480074019 1.08346251157533 1.05432993917872 1.05974625447547 1.05030191390347 1.075834364006 0.886509648125307 1.01398433217731 1.02876961070059 1.04658459997739 1.08128847281726 1.15130035807329 1.02616620280611 1.01551486073467 1.10982987882344 0.794567675823345 1.05078467934118 1.10468304387779 0.825392929478143 1.00387228716928 0.971674803453059 0.927455021061835 0.820905795129511 0.943297943551454 0.692917361249242 0.919578712108091 0.971641898088346 1.00257815317438 0.954899977304786
