"m_Arnim_Graefin-Dolores_1810" "m_Brentano_Godwi_1801" "m_Clauren_Liebe-und-Irrtum_1827" "m_Cleland_Fanny-Hill_1748" "m_Crebillon_Schaumloeffel_1735" "m_Crebillon_Sopha_1742" "m_Fielding_Tom-Jones_1749" "m_Forster_Ansichten_1791" "m_Goethe_Werther_1774" "m_Hauff_Bettlerin_1826" "m_Hoelderlin_Fragment-von-Hyperion_1794" "m_Hoffmann_Elixiere_1816" "m_Jacobi_Eduard-Allwill_1792" "m_Knigge_Benjamin-Noldmann_1790" "m_Lavater_Unveraenderte-Fragmente_1773" "m_Lesage_Teufel_1707" "m_Loen_Der-redliche-Mann_1740" "m_Moritz_Anton-Reiser_1785" "m_Mueller_Siegfried_1779" "m_Novalis_Lehrlinge_1802" "m_Paul_Flegeljahre_1804" "m_Paul_Hesperus_1795" "m_Paul_Katzenberger_1809" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Paul_Titan_1800" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Sade_Geschichte-der-Justine_1797" "m_Schiller_Geisterseher_1787" "m_Schilling_Denkwuerdigkeiten_1787" "m_Schlegel_Lucinde_1799" "m_Schnabel_Kavalier_1738" "m_Spindler_Der-Jude_1827" "m_Stendhal_Rot-und-Schwarz_1830" "m_Tieck_William-Lovell_1795" "m_Waiblinger_Briten-in-Rom_1828" "m_Wezel_Belphegor_1776" "m_Wieland_Agathon_1794" "m_Wieland_Aristipp_1801" "m_Wieland_Der-goldene-Spiegel_1772" "m_Wieland_Peregrinus_1788" "w_Ehrmann_Nina_1788" "w_Fischer_Guenstling_1808" "w_Fischer_Honigmonathe_1802" "w_Fischer_Margarethe_1812" "w_Fouque_Falkenstein_1810" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Resignation_1829" "w_Huber_Ellen-Percy_1822" "w_La-Roche_Oneida_1798" "w_La-Roche_Rosaliens-Briefe_1779" "w_Mereau_Amanda-und-Eduard_1803" "w_Mereau_Bluethenalter_1794" "w_Naubert_Amtmannin_1787" "w_Naubert_Hermann-von-Unna_1788" "w_Schlegel_Florentin_1801"
"sagten" 0.00371096069350433 0.00672065593601936 0.0043525571273123 0.00464295663478503 0.00786918270668408 0.00571273511475457 0.00685077690445011 0.000822354895478693 0.00252691160863193 0.0163871743049107 0 0.000934361130576968 0.00806289054626083 0.00428563775646863 0.00372474159605177 0 0.0131034765161132 0.00465610764920885 0.0190985485103132 0.0186671644577189 0.00441289574218602 0.00646718107702817 0.0142855442197117 0.00748306955513151 0.00339307661566998 0.0834686138295006 0 0.0022779562176815 0.00525665624096512 0.00434385995395508 0.0033425811411572 0.00145360457594721 0.00151803808757562 0.00247919029644918 0 0.00264089156499234 0.00107388316151203 0.00371733392810676 0.0017279453692792 0.00982237865269706 0.00187029503904241 0.00227826760531292 0.00603974149906384 0 0.00527384436885268 0.00610193278721035 0.00953561552398207 0.0108745296765915 0.00112801886047535 0.0186811133943583 0.0140786222932713 0 0 0.0105014439485429 0.0068511399535645 0.00718261806428443
"stube" 0.000742192138700867 0.0798077892402298 0.00217627856365615 0 0 0 0.00131745709700964 0.000822354895478693 0.037903674129479 0 0 0.00654052791403878 0 0.00107140943911716 0.016761337182233 0 0.00409483641128537 0.0504411661997625 0.00848824378236143 0 0.034672752260033 0.00848817516359947 0.00238092403661861 0.00374153477756576 0.0075401702570444 0.0887264792675793 0.0647500647500648 0 0 0.00868771990791017 0 0.0159896503354193 0.0254271379668916 0.00309898787056147 0.00508162357873341 0 0.00644329896907216 0 0 0 0 0 0 0 0.00263692218442634 0.00152548319680259 0.00238390388099552 0.0043498118706366 0.00112801886047535 0.00688251546107937 0.00635808748728383 0 0 0 0 0.00897827258035554
"größte" 0.0022265764161026 0.010080983904029 0.00217627856365615 0 0.00786918270668408 0.0128536540081978 0.0115936224536848 0.00986825874574431 0.00505382321726386 0 0 0.000934361130576968 0.0120943358193913 0.0117855038302887 0.00931185399012944 0.00678771423723061 0 0.00853619735688289 0.0106103047279518 0 0.00693455045200661 0.0117217657021136 0.0130950822014024 0.0224492086653945 0.00490111066707886 0.00328616589879923 0 0.0108202920339871 0 0.00868771990791017 0 0.00944842974365683 0.00417460474083295 0.00681777331523524 0.00952804421012514 0.00264089156499234 0.0107388316151203 0.00247822261873784 0.00933090499410771 0.0221003519685684 0.00935147519521204 0.00911307042125168 0 0 0 0 0.00476780776199104 0.0043498118706366 0.00564009430237674 0.00786573195551929 0.00862883301845662 0.00806142808198472 0.00629128656810318 0.00350048131618097 0.00608990218094622 0.01616089064464
"gefühl" 0.0089063056644104 0.0193218858160556 0.0043525571273123 0.00464295663478503 0.00629534616534727 0.019994572901641 0.00500633696863662 0.0419400996694133 0.0454844089553747 0.0355055443273065 0.0569313976658127 0.0317682784396169 0.0403144527313042 0.00857127551293727 0.00558711239407766 0.0101815713558459 0.00245690184677122 0.0318167356029271 0.00636618283677107 0.0280007466865783 0.00630413677455146 0.0133385609713706 0.00952369614647445 0.00748306955513151 0.00867119579560107 0.00460063225831893 0.012950012950013 0.0130982482516686 0.0105133124819302 0.0390947395855958 0.110305177658188 0 0.011764795178711 0.0192137247974811 0.0514514387346757 0.00792267469497702 0.0268470790378007 0.0185866696405338 0.0269559477607556 0.0278300728493083 0.0187029503904241 0.056956690132823 0.0181192244971915 0.00895014767743668 0.00527384436885268 0.051866428691288 0.0381424620959283 0.0369734009004111 0.051888867581866 0.0373622267887166 0.0367860776049993 0.112859993147786 0.226486316451714 0.0131268049356787 0.00913485327141933 0.00897827258035554
"schmerz" 0.0200391877449234 0.0352834436641016 0.00870511425462459 0.0464295663478503 0.0267552212027259 0.0171382053442637 0.00158094851641156 0.00328941958191477 0.00758073482589579 0.0382367400447916 0.0996299459151722 0.0317682784396169 0.0161257810925217 0.00214281887823432 0.0204860787782848 0.0373324283047684 0.00245690184677122 0.00776017941534808 0 0.00933358222885944 0.0113474461941926 0.0291023148466268 0.00714277210985583 0.00748306955513151 0.0316687150795865 0.00262893271903939 0.012950012950013 0.018223649741452 0.00262832812048256 0.0130315798618653 0.0267406491292576 0.00290720915189441 0.015939399919544 0.0161147369269197 0.0184208854729086 0.00792267469497702 0.0204037800687285 0.0136302244030581 0.00622060332940514 0.00409265777195711 0.00374059007808482 0.00683480281593876 0.0664371564897022 0.0447507383871834 0.0501015215041004 0.0503409454944854 0.0309907504529417 0.014499372902122 0.0451207544190139 0.0186811133943583 0.0213450079930243 0.022168927225458 0.0503302925448254 0.00875120329045244 0.00456742663570966 0.01616089064464
"zukunft" 0.00593753710960694 0.0176417218320508 0.0282916213275299 0.00464295663478503 0.00472150962401045 0.00714091889344321 0.0028984056134212 0.0189141625960099 0.0126345580431597 0.00546239143497023 0 0.00186872226115394 0.00806289054626083 0.00428563775646863 0.00558711239407766 0.011312857062051 0 0.020176466479905 0 0.0186671644577189 0.0252165470982058 0.0165721515098847 0.0166664682563303 0.00748306955513151 0.0346847831824043 0.00460063225831893 0 0.00284744527210187 0.0157699687228954 0.00868771990791017 0.0233980679881004 0.00654122059176242 0.0113852856568171 0.016734534501032 0.0273137267356921 0.00264089156499234 0.00429553264604811 0.00681511220152906 0.00414706888627009 0.00409265777195711 0.000935147519521204 0.029617478869068 0.0241589659962554 0.0149169127957278 0.00263692218442634 0.0366115967232621 0.0333746543339373 0.00942459238637929 0.0236883960699823 0.00589929896663946 0.00681223659351838 0.0282149982869465 0.0314564328405159 0.0227531285551763 0.0167472309976021 0.00897827258035554
"tränen" 0.0356252226576416 0.0378036896401089 0.0565832426550598 0.0417866097130653 0.03462440390941 0.0471300646967252 0.0173904336805272 0.00328941958191477 0.108657199171173 0.0737422843720981 0.0569313976658127 0.028965195047886 0.0524087885506954 0.00321422831735148 0.0242108203743365 0.0452514282482041 0.022112116620941 0.0294886817783227 0.00212206094559036 0.00933358222885944 0.0289990291629367 0.0828607575494234 0.0333329365126606 0.00748306955513151 0.0433559789780053 0.0552075870998271 0.012950012950013 0.0489760586801522 0.00525665624096512 0.0130315798618653 0.033425811411572 0.0232576732151553 0.023909099879316 0.0433858301878606 0.0419233945245506 0.0105635662599694 0.0214776632302405 0.0179671139858493 0.00207353444313505 0.0106409102070885 0.00935147519521204 0.0637914929487618 0.0543576734915746 0.0208836779140189 0.0580122880573794 0.0579683614784983 0.0429102698579193 0.0369734009004111 0.0394806601166372 0.0403118762720363 0.0640350239790728 0.0282149982869465 0.00629128656810318 0.0577579417169861 0.0433905530392418 0.0251391632249955
"brust" 0.011132882080513 0.026042541752075 0.058759521218716 0 0 0 0.00974918251787131 0.00411177447739346 0.0252691160863193 0.0191183700223958 0.0142328494164532 0.0532585844428872 0.0362830074581738 0 0.00931185399012944 0.0147067141806663 0.0163793456451415 0.00310407176613923 0.00212206094559036 0.00933358222885944 0.0422377163894948 0.0614382202317676 0.0380947845858978 0.0448984173307891 0.0738936685190352 0.00262893271903939 0.012950012950013 0.0142372263605094 0.0105133124819302 0.0695017592632814 0.0233980679881004 0.0268916846550233 0.0588239758935552 0.00619797574112295 0.0260433208410087 0.0184862409549464 0.00966494845360825 0.00929333482026691 0.00311030166470257 0.00327412621756569 0.00935147519521204 0.0113913380265646 0.036238448994383 0.0298338255914556 0.0316430662131161 0.0869525422177475 0.107275674644798 0.0384233381906233 0.00902415088380278 0.0412950927664762 0.0340611829675919 0.022168927225458 0.00629128656810318 0.0113765642775882 0.013702279907129 0.0215478541928533
"lage" 0.00371096069350433 0.00924090191202661 0.0174102285092492 0.0232147831739252 0.03462440390941 0.035704594467216 0.0165999594223214 0.0238482919688821 0.00758073482589579 0.00273119571748511 0.0142328494164532 0.00467180565288484 0.0282201169119129 0.00749986607382011 0.00558711239407766 0.0214944284178969 0.00245690184677122 0.036472843252136 0.00212206094559036 0.00933358222885944 0.00504330941964117 0.00485038580777113 0.00119046201830931 0.00374153477756576 0.00414709364137442 0.00131446635951969 0 0.0250575183944965 0.00788498436144768 0.0195473697927979 0 0.00145360457594721 0.00683117139409028 0.0136355466304705 0.0139744648415169 0.00528178312998468 0.00859106529209622 0.0030977782734223 0.0141691520280895 0.0130965048702627 0.0158975078318605 0.0455653521062584 0.0120794829981277 0.00298338255914556 0.00263692218442634 0.0152548319680259 0.0143034232859731 0.0101495610314854 0.0394806601166372 0.0275300618443175 0.00635808748728383 0.0483685684919083 0.0440390059767222 0.0210028878970858 0.0281657975868763 0.00538696354821332
"ach" 0.0259767248545303 0.0646863133841863 0.00652883569096844 0.0325006964434952 0.121185413682935 0.0942601293934504 0.0213428049715561 0.000822354895478693 0.133926315257492 0.0846670672420386 0.185027042413891 0.0626021957486569 0.0685345696432171 0.00214281887823432 0.117329360275631 0.0690084280785112 0.0368535277015683 0.00776017941534808 0.0106103047279518 0.00933358222885944 0.0239557197432956 0.0828607575494234 0.0261901644028047 0.0336738129980918 0.059944353543503 0.0427201566843901 0 0.0495455477345725 0.0105133124819302 0.0716736892402589 0.0100277434234716 0.0450617418543634 0.0409870283645417 0.0433858301878606 0.11751254525821 0.0554587228648392 0.0214776632302405 0.00371733392810676 0.00138235629542336 0.00409265777195711 0.000935147519521204 0.00683480281593876 0.199311469469107 0.24165398729079 0.224138385676239 0.0808506094305371 0.00715171164298655 0.0347984949650928 0.0338405658142604 0.0914391339829117 0.0980962069466647 0.118906064209275 0.0377477194086191 0.0595081823750766 0.041106839721387 0.0143652361285689
"herzen" 0.0348830305189407 0.0630061494001815 0.073993471164309 0.00464295663478503 0.0361982404507468 0.0214227566803296 0.0376792729744756 0.0123353234321804 0.101076464345277 0.0136559785874256 0.0996299459151722 0.00560616678346181 0.0604716790969563 0.0192853699041089 0.0968432814973461 0.022625714124102 0.0303017894435117 0.0349208073690664 0.0233426704014939 0.0560014933731566 0.0397160616796742 0.094582523251537 0.0523803288056095 0.0224492086653945 0.0723856344676263 0.0519214212010279 0.012950012950013 0.022779562176815 0.0289116093253082 0.00868771990791017 0.0367683925527292 0.0385205212626009 0.0402280093207539 0.0204533199457057 0.0578034682080925 0.0132044578249617 0.0246993127147766 0.0520426749934947 0.0124412066588103 0.0319227306212655 0.0299247206246785 0.129861253502836 0.126834571480341 0.0566842686237656 0.0342799883975424 0.0549173950848931 0.0548297892628969 0.0355234636101989 0.0428647166980632 0.0412950927664762 0.0672140677227147 0.11084463612729 0.125825731362064 0.0691345059945743 0.0639439728999353 0.0538696354821332
"treue" 0.0185548034675217 0.0042004099600121 0.0217627856365615 0.00464295663478503 0.0125906923306945 0.0128536540081978 0.00685077690445011 0.010690613641223 0.0176883812604235 0.00273119571748511 0 0.00467180565288484 0.0201572263656521 0.0128569132694059 0.00186237079802589 0.0203631427116918 0.00573277097579952 0.00155203588306962 0.00424412189118071 0 0.00378248206473088 0.00525458462508539 0.00714277210985583 0.00374153477756576 0.0113102553855666 0.00460063225831893 0 0.00113897810884075 0.0105133124819302 0.00434385995395508 0.0233980679881004 0.0188968594873137 0.0129033237443927 0.00247919029644918 0 0.00528178312998468 0.00429553264604811 0.00867377916558244 0.00449265796012593 0.00654825243513137 0.00467573759760602 0.00455653521062584 0.0181192244971915 0.00895014767743668 0.00263692218442634 0.0167803151648285 0.00476780776199104 0.00579974916084879 0.00451207544190139 0.00688251546107937 0.0118078767620985 0.00403071404099236 0.0125825731362064 0.0113765642775882 0.0205534198606935 0.00897827258035554
"meines" 0.0178126113288208 0.0714069693202057 0.0783460282916213 0.0882161760609156 0.0409197500747572 0.0342764106885274 0.0237142277461734 0.00411177447739346 0.0454844089553747 0.0273119571748511 0.142328494164532 0.056996028965195 0.0282201169119129 0.0289280548561633 0.0856690567091908 0.0373324283047684 0.0303017894435117 0.000776017941534808 0.0403191579662168 0 0.0100866188392823 0.0250603266734842 0.027380626421114 0.0486399521083548 0.0128182894369755 0.017088062673756 0.155400155400155 0.0398642338094262 0.0551948905301338 0.0955649189870119 0.0367683925527292 0.0428813349904425 0.0535108425870405 0.0297502835573902 0.0870228037858096 0.0237680240849311 0.039733676975945 0.0421297845185433 0.0449265796012593 0.0221003519685684 0.107541964744939 0.10935684505502 0.0845563809868938 0.0417673558280378 0.0580122880573794 0.0305096639360517 0.00715171164298655 0.0275488085140318 0.171458866792253 0.139616742210467 0.12852419706438 0.122936778250267 0.106951871657754 0.150520696595782 0.054809119628516 0.0484826719339199
"entgegen" 0.0200391877449234 0.0277227057360798 0.073993471164309 0.00464295663478503 0.00629534616534727 0.00142818377868864 0.00105396567760771 0.0123353234321804 0.0202152928690554 0.00546239143497023 0 0.029899556178463 0.00403144527313042 0.00321422831735148 0.0186237079802589 0.011312857062051 0.0237500511854551 0.00543212559074366 0.00636618283677107 0.0186671644577189 0.0189124103236544 0.0161679526925704 0.0107141581647838 0.0187076738878288 0.0267676044125076 0.0105157308761576 0.0259000259000259 0.00569489054420374 0.0210266249638605 0.0152035098388428 0.0033425811411572 0.00944842974365683 0.0303607617515123 0.00681777331523524 0.0330305532617671 0.0396133734748851 0.00966494845360825 0.0154888913671115 0.015205919249657 0.0278300728493083 0.0224435404685089 0.0205044084478163 0.0785166394878299 0.0298338255914556 0.023732299659837 0.0427135295104724 0.0405263659769238 0.0347984949650928 0.0248164149304576 0.0226139793721179 0.011353727655864 0.0564299965738931 0.0503302925448254 0.0315043318456288 0.0456742663570966 0.0395043993535644
"wesen" 0.0267189169932312 0.0403239356161161 0.0195865070729053 0 0.0236075481200523 0.00571273511475457 0.0134380623894983 0.0337165507146264 0.0252691160863193 0.0518927186322172 0.128095644748079 0.0355057229619248 0.112880467647652 0.0353565114908662 0.0130365955861812 0.0135754284744612 0.0466811350886532 0.0519932020828322 0.00848824378236143 0.140003733432892 0.0245861334207507 0.0194015432310845 0.0345233985309699 0.00748306955513151 0.0339307661566998 0.0197169953927954 0 0.06093532882298 0.0394249218072384 0.028235089700708 0.0935922719524016 0.0152628480474457 0.00683117139409028 0.0235523078162672 0.0597090770501175 0.0211271325199387 0.00751718213058419 0.0328364496982764 0.0279927149823231 0.0351968568388311 0.0317950156637209 0.0182261408425034 0.0241589659962554 0.0566842686237656 0.023732299659837 0.0427135295104724 0.0882044435968342 0.0246489339336074 0.029328490372359 0.0324461443165171 0.0181659642493824 0.143090348455229 0.157282164202579 0.0175024065809049 0.00532866440832794 0.0215478541928533
"einst" 0.0148438427740173 0.010080983904029 0.0195865070729053 0 0 0.00285636755737728 0.00500633696863662 0.0156247430140952 0.00505382321726386 0.0109247828699405 0.0569313976658127 0.0196215837421163 0.0322515621850433 0.0299994642952804 0.0204860787782848 0.00791899994343571 0 0.0108642511814873 0 0.0466679111442972 0.0170211692912889 0.00121259645194278 0.0107141581647838 0 0.018850425642611 0.0151163631344765 0.0518000518000518 0.00512540148978337 0.00525665624096512 0.00651578993093263 0.0233980679881004 0 0.0273246855763611 0.00495838059289836 0.0304897414724004 0.00528178312998468 0.00429553264604811 0.0061955565468446 0.00933090499410771 0.00572972088073995 0.0149623603123393 0.027339211263755 0 0.0149169127957278 0.0290061440286897 0.0198312815584336 0.0166873271669686 0.0021749059353183 0.0327125469537851 0.0481776082275556 0.019528411568086 0.0685221386968702 0.0440390059767222 0.0113765642775882 0.0327332242225859 0.0179565451607111
"gemüt" 0.0066797292483078 0.0142813938640411 0.00870511425462459 0.00464295663478503 0 0 0.018180907938733 0.000822354895478693 0.0151614696517916 0 0.0142328494164532 0.0196215837421163 0.00403144527313042 0.00107140943911716 0 0 0.0319397240080259 0.0116402691230221 0 0.0746686578308755 0.00567372309709631 0 0.00119046201830931 0 0.00452410215422664 0.000657233179759847 0 0.00113897810884075 0.00525665624096512 0 0.0367683925527292 0.000726802287973603 0.00683117139409028 0.00681777331523524 0.00825763831544178 0.00792267469497702 0.00214776632302406 0.0136302244030581 0.0076029596248285 0 0.0140272127928181 0.00911307042125168 0 0 0.00527384436885268 0.0366115967232621 0.0357585582149328 0.0115994983216976 0.0225603772095069 0.00196643298887982 0.00272489463740735 0.0624760676353816 0 0.00350048131618097 0.00380618886309139 0.0233435087089244
"fühlte" 0.0526956418477615 0.0470445915521355 0.0195865070729053 0.0417866097130653 0.0220337115787154 0.0542709835901684 0.0105396567760771 0.00575648426835085 0.0429574973467428 0.0573551100671874 0.0996299459151722 0.057930390095772 0.0241886716387825 0.00642845663470295 0.0111742247881553 0.0260195712427173 0.00737070554031366 0.0737217044458068 0.0106103047279518 0 0.00378248206473088 0.0169763503271989 0.00238092403661861 0.00374153477756576 0.0139493149755321 0.00460063225831893 0.012950012950013 0.00740335770746486 0.0183982968433779 0.0912210590330568 0.0568238793996724 0 0.0102467570911354 0.0340888665761762 0.0247729149463254 0.00528178312998468 0.0161082474226804 0.024162670532694 0.0076029596248285 0.00900384709830564 0.0317950156637209 0.0318957464743809 0.0543576734915746 0.0238670604731645 0.0290061440286897 0.0457644959040776 0.0619815009058835 0.0195741534178647 0.0360966035352111 0.0373622267887166 0.0290655427990118 0.0967371369838167 0.150990877634476 0.0253784895423121 0.0251208464964031 0.0430957083857066
"herzens" 0.011132882080513 0.0142813938640411 0.0239390642002176 0.00464295663478503 0.0125906923306945 0.0157100215655751 0.0152825023253118 0.00493412937287216 0.0202152928690554 0.0136559785874256 0.113862795331625 0.00186872226115394 0.0282201169119129 0.00749986607382011 0.033522674364466 0.00339385711861531 0.0139224437983703 0.00776017941534808 0.0106103047279518 0 0.0170211692912889 0.0351652971063407 0.0238092403661861 0.014966139110263 0.0294066640024732 0.0144591299547166 0 0.00854233581630561 0.00788498436144768 0.0130315798618653 0.0267406491292576 0.00436081372784161 0.0125238142224988 0.00681777331523524 0.0146096677888585 0.00792267469497702 0.0128865979381443 0.0563795645762859 0.00449265796012593 0.0270115412949169 0.0205732454294665 0.0751828309753264 0.0422781904934469 0.0298338255914556 0.023732299659837 0.0152548319680259 0.00715171164298655 0.0173992474825464 0.0180483017676056 0.0285132783387574 0.0581310855980235 0.044337854450916 0.0503302925448254 0.0157521659228144 0.0098960910440376 0.0233435087089244
"welchem" 0.0215235720223251 0.0042004099600121 0.015233949945593 0 0 0.0514146160327911 0.0450570327177295 0.0312494860281903 0.0151614696517916 0.0109247828699405 0.0142328494164532 0.00654052791403878 0.0161257810925217 0.0535704719558579 0.0130365955861812 0.0271508569489225 0.0139224437983703 0.0310407176613923 0.0190985485103132 0.00933358222885944 0.0271077881305713 0.0137427597886849 0.027380626421114 0.014966139110263 0.0203584596940199 0.00591509861783862 0.0518000518000518 0.0159456935237705 0.0341682655662733 0.00868771990791017 0 0.0276184869429969 0.0500952568899954 0.00619797574112295 0.0285841326303754 0 0.038659793814433 0.0346951166623298 0.0376692090502867 0.0425636408283539 0.0533034086127087 0 0.00603974149906384 0 0.0210953774754107 0.0350861135264595 0.0405263659769238 0.0275488085140318 0.0225603772095069 0.0678419381163538 0.0299738410114809 0.0141074991434733 0 0.0630086636912575 0.0692726373082632 0.00897827258035554
"freundin" 0.0163282270514191 0.0218421317920629 0.0565832426550598 0.0139288699043551 0.00472150962401045 0.00142818377868864 0.00843172542086167 0.000822354895478693 0.0176883812604235 0.0191183700223958 0 0 0.00806289054626083 0.00107140943911716 0.00931185399012944 0.00339385711861531 0.00245690184677122 0 0 0.00933358222885944 0.0132386872265581 0.0250603266734842 0.0238092403661861 0 0.029029655489621 0 0.012950012950013 0.0210710950135538 0 0.0108596498848877 0.0233980679881004 0.00799482516770963 0.0144213618319684 0.0229325102421549 0.0247729149463254 0 0 0.016108447021796 0.0262647696130439 0 0.0168326553513817 0 0 0.0566842686237656 0.00263692218442634 0.0244077311488414 0.0309907504529417 0.0355234636101989 0.0823453768147003 0.0176978968999184 0.0190742624618515 0.0282149982869465 0 0.00787608296140719 0.000761237772618277 0.0287304722571377
"betragen" 0.0022265764161026 0.0117611478880339 0.015233949945593 0 0.00472150962401045 0.00856910267213185 0.0342538845222505 0.00411177447739346 0.0176883812604235 0.0163871743049107 0 0.0205559448726933 0 0.00749986607382011 0.00186237079802589 0.0011312857062051 0.00163793456451415 0.0240565561875791 0.00424412189118071 0.0186671644577189 0.000630413677455146 0.00767977752897095 0.00357138605492792 0.00374153477756576 0.00226205107711332 0 0 0.00797284676188524 0.00788498436144768 0.0108596498848877 0.0200554868469432 0 0.00379509521893904 0.00309898787056147 0.00444642063139173 0.00264089156499234 0.00322164948453608 0.0260213374967473 0.00656619240326098 0.0106409102070885 0.0149623603123393 0.0205044084478163 0.036238448994383 0.0119335302365822 0 0.00610193278721035 0 0.0021749059353183 0.029328490372359 0.00688251546107937 0.00590393838104927 0.0181382131844656 0 0.0262536098713573 0.0152247554523655 0.0107739270964266
"gefühle" 0.00816411352570954 0.0109210658960315 0 0.00464295663478503 0.00472150962401045 0.0428455133606592 0.00184443993581349 0.00493412937287216 0.00758073482589579 0.00546239143497023 0.0142328494164532 0.00467180565288484 0.0161257810925217 0.00214281887823432 0.00372474159605177 0.00791899994343571 0 0.00232805382460442 0 0 0.00693455045200661 0.0117217657021136 0.0107141581647838 0 0.00527811917993108 0.000657233179759847 0.012950012950013 0.0130982482516686 0.00262832812048256 0.0217192997697754 0.0200554868469432 0 0.00265656665325733 0.00681777331523524 0.045099409261259 0.0105635662599694 0.00751718213058419 0.00061955565468446 0.00622060332940514 0.00654825243513137 0.0121569177537757 0.0136696056318775 0.00603974149906384 0.0179002953548734 0.00791076655327901 0.0213567647552362 0.00238390388099552 0.0253739025787135 0.0157922640466549 0.0678419381163538 0.00681223659351838 0.0261996412664504 0.0566215791129286 0.00350048131618097 0.0098960910440376 0.00359130903214222
"geliebten" 0.0237501484384277 0.00840081992002419 0.0282916213275299 0.0185718265391401 0.017312201954705 0.0371327782459047 0.0113301310342829 0 0.0176883812604235 0.0327743486098214 0.0284656988329063 0.00934361130576968 0.00806289054626083 0.00107140943911716 0.00186237079802589 0.0350698568923582 0.0155603783628844 0.00232805382460442 0.00212206094559036 0.0186671644577189 0.00945620516182719 0.0468870628084542 0.0107141581647838 0.0112246043326973 0.0339307661566998 0.00131446635951969 0 0.00797284676188524 0.00525665624096512 0.00651578993093263 0.0401109736938864 0.0145360457594721 0.00796969995977199 0.027271093260941 0.00825763831544178 0.0343315903449004 0.00644329896907216 0.0216844479139561 0.0134779738803778 0.00654825243513137 0.00467573759760602 0.00683480281593876 0.036238448994383 0.0119335302365822 0.0184584552909844 0.0274586975424466 0.0190712310479641 0.00652471780595489 0.00789613202332743 0.0285132783387574 0.0118078767620985 0.0463532114714122 0 0.0218780082261311 0.0395843641761504 0.0179565451607111
"kind" 0.0682816767604797 0.0554454114721597 0.0674646354733406 0.0232147831739252 0 0.00428455133606593 0.036361815877466 0.00740119405930824 0.0277960276949512 0.0327743486098214 0.0142328494164532 0.028030833917309 0.0241886716387825 0.0139283227085231 0.0279355619703883 0.00678771423723061 0.00900864010482781 0.00698416147381327 0.0106103047279518 0.0746686578308755 0.0208036513560198 0.0157637538752562 0.015476006238021 0.0187076738878288 0.0248825618482465 0.108443474660375 0.0647500647500648 0.0649217522039226 0.00262832812048256 0.0325789496546631 0.0601664605408296 0.0247112777911025 0.0804560186415077 0.0161147369269197 0.021596900209617 0.0607405059948239 0.0118127147766323 0.00061955565468446 0.00449265796012593 0.000818531554391422 0.00748118015616964 0.027339211263755 0.00603974149906384 0.0387839732688923 0.0290061440286897 0.0686467438561164 0.0953561552398207 0.065972146704655 0.0631690561866194 0.0521104742053153 0.0522271472169743 0.0362764263689313 0.00629128656810318 0.0341296928327645 0.0327332242225859 0.0520739809660621
"vaters" 0.011132882080513 0.0268826237440774 0.0805223068552775 0 0.00314767308267363 0 0.0231872449073696 0.00411177447739346 0.00252691160863193 0 0.0284656988329063 0.0186872226115394 0 0.00964268495205443 0.0130365955861812 0.0192318570054867 0.0245690184677122 0.0100882332399525 0.00636618283677107 0.00933358222885944 0.0100866188392823 0.0113175668847993 0.00833323412816514 0 0.0165883745654977 0.0157735963142363 0.012950012950013 0.0108202920339871 0 0.0390947395855958 0 0.00363401143986801 0.0489567283243137 0.0179741296492566 0.0209616972622753 0.0184862409549464 0.00107388316151203 0.00867377916558244 0.00552942518169346 0.0122779733158713 0.0187029503904241 0.00227826760531292 0.00603974149906384 0.00596676511829112 0.00527384436885268 0.00762741598401294 0.00953561552398207 0.00579974916084879 0.0642970750470948 0.021630762877678 0.0217991570992588 0.0342610693484351 0 0.0507569790846241 0.0334944619952042 0.00538696354821332
"sank" 0.00593753710960694 0.00756073792802177 0.0108813928182807 0.0139288699043551 0.00314767308267363 0.00571273511475457 0.00263491419401927 0.000822354895478693 0.00758073482589579 0.0109247828699405 0.0142328494164532 0.0205559448726933 0.00403144527313042 0 0.00186237079802589 0.00339385711861531 0.00163793456451415 0.00232805382460442 0.00212206094559036 0.00933358222885944 0.00441289574218602 0.0117217657021136 0.00476184807323722 0.0224492086653945 0.0128182894369755 0.00131446635951969 0.012950012950013 0.000569489054420374 0.00525665624096512 0.0390947395855958 0.0066851622823144 0.00290720915189441 0.00986724756924151 0.00929696361168442 0.00825763831544178 0.00264089156499234 0.00644329896907216 0.0030977782734223 0.0017279453692792 0.00163706310878284 0.00467573759760602 0.00227826760531292 0.0241589659962554 0.00298338255914556 0.00527384436885268 0.018305798361631 0.0238390388099552 0.00797465509616709 0.0135362263257042 0.00491608247219955 0.00681223659351838 0.00806142808198472 0.0125825731362064 0.00962632361949768 0.0159859932249838 0.00718261806428443
