Text Topic1 Topic2 Topic3 Topic4 Topic5 Topic6 Topic7 Topic8 Topic9 Topic10 Topic11 Topic12 Topic13 Topic14 Topic15 Topic16 Topic17 Topic18 Topic19 Topic20 Topic21 Topic22 Topic23 Topic24 Topic25 Topic26 Topic27 Topic28 Topic29 Topic30 Topic31 Topic32 Topic33 Topic34 Topic35 Topic36 Topic37 Topic38 Topic39 Topic40 Topic41 Topic42 Topic43 Topic44 Topic45 Topic46 Topic47 Topic48 Topic49 Topic50 Topic51 Topic52 Topic53 Topic54 Topic55 Topic56 Topic57 Topic58 Topic59 Topic60 Topic61 Topic62 Topic63 Topic64 Topic65 Topic66 Topic67 Topic68 Topic69 Topic70 Topic71 Topic72 Topic73 Topic74 Topic75 Topic76 Topic77 Topic78 Topic79 Topic80 Topic81 Topic82 Topic83 Topic84 Topic85 Topic86 Topic87 Topic88 Topic89 Topic90 Topic91 Topic92 Topic93 Topic94 Topic95 Topic96 Topic97 Topic98 Topic99 Topic100
Diderot_Kleinode_1748 0.004542971 3.75E-05 0.000143091 0.01101576 0.005089564 0.026191313 0.004133637 0.006257701 0.000994992 0.003680577 0.000324828 6.63E-05 0.000868003 0.046480225 0.000256661 6.40E-05 3.62E-05 0.000641371 0.013494099 0.019128272 0.000238075 0.006015279 0.000195064 0.011611632 0.000474864 0.00250601 0.001259713 0.000499091 2.90E-05 0.01894724 0.002609758 0.005119752 3.00E-05 0.001170083 0.003970936 0.000114652 0.000747191 0.002386371 2.37E-05 0.001271985 0.001080619 0.000951078 4.40E-05 0.000147715 0.002114196 0.00873621 4.70E-05 0.08604198 0.000190201 0.009563462 0.143026103 0.039951408 0.086925716 0.010028123 0.001005554 0.042227512 0.006210345 0.000101556 0.000235465 0.011837034 0.001886231 0.000235205 0.000167293 0.000180496 0.001734041 0.000166493 0.003625631 4.90E-05 0.003985114 6.54E-05 0.007709654 0.000238945 0.002747802 2.60E-05 0.001834194 0.001506545 0.000185275 5.48E-05 0.000443031 0.000850646 0.001922338 0.000122754 7.12E-05 0.189642631 0.021205953 0.005551051 0.0018181 0.000181164 0.000812307 0.026062447 0.001067152 0.002321017 0.011525009 0.001141714 0.00680383 0.000139003 0.001224783 0.000442543 0.002640023 0.044480335
Ehrmann_Amalie_1787 0.001226642 3.55E-05 0.000124397 0.011084328 0.017500355 0.049319075 0.001285278 0.003134815 3.91E-05 0.001597571 0.000453513 0.00011847 0.000958246 0.03221531 0.000167175 0.000173007 0.000157642 0.001591546 0.018140468 0.018286073 0.000621485 0.012304484 3.00E-05 0.007538815 0.000490336 0.006810613 0.000241929 0.000394436 0.000111333 0.021071642 0.000879277 0.000121056 2.84E-05 0.001241444 0.001509846 0.000212319 0.000555543 0.000936877 2.24E-05 0.00022085 0.000352974 0.000560781 0.00013417 6.85E-05 0.00188866 0.007209836 0.00016436 0.050878923 0.000190698 0.01155553 0.075198498 0.067335715 0.013744244 5.76E-05 0.000500919 0.030680087 0.001101058 0.000121321 5.29E-05 0.042010938 0.000230912 0.000205315 0.000231552 5.96E-05 0.001480156 0.00053344 0.002164888 0.000297279 0.001877098 0.000545878 0.001959552 0.000472861 5.60E-05 2.46E-05 8.47E-05 0.002941074 0.414964783 5.19E-05 0.000645991 0.000116563 0.002036879 1.80E-05 0.000273906 0.000258346 0.004095892 0.005936409 0.005257024 3.58E-05 0.001209062 0.000857693 0.001227759 0.001054722 0.006642911 0.000123905 0.00208745 0.000799026 6.56E-05 0.000279233 0.001683196 0.0203536
Ehrmann_Nina_1788 0.000279275 3.94E-05 6.58E-05 0.005319296 0.076759468 0.018677652 0.000366858 0.002727806 4.35E-05 0.000176658 0.000471919 6.96E-05 0.000735447 0.056066104 0.000612835 6.73E-05 3.81E-05 0.000648786 0.024061495 0.017648538 0.001671908 0.000723444 3.33E-05 0.001870566 0.00032286 0.002705335 0.000595353 0.000224978 3.05E-05 0.02922809 0.000627432 0.000181637 3.16E-05 0.000829975 0.00054072 0.000120518 0.00098043 0.00020122 2.49E-05 0.000619934 0.00018289 0.000306422 0.00046647 7.61E-05 0.001228793 0.001722999 4.94E-05 0.029973313 0.000479153 0.008464207 0.068168356 0.053491515 0.01796545 0.000352405 8.86E-05 0.011568768 0.000483738 0.000106752 5.88E-05 0.08198538 0.000104907 6.00E-05 6.98E-05 6.62E-05 0.00171758 0.000184893 0.001070224 0.000238841 0.002202751 0.000306398 0.001492118 0.00042024 0.000240591 2.73E-05 9.40E-05 0.001825031 0.394460663 5.76E-05 0.000257442 0.000807181 0.000889434 2.00E-05 0.001263263 4.04E-05 0.002995162 0.001362558 0.007806898 3.98E-05 0.000588389 0.001016456 0.002192585 0.001739418 0.028226637 7.57E-05 0.000901414 0.00010703 2.26E-05 0.000240993 0.000725009 0.020382498
Fielding_Tom-Jones_1749 0.000766212 0.000104848 0.000232981 0.01292045 0.005165188 0.026642356 0.001596591 0.00976652 0.000105657 0.006840844 0.000649843 0.000664037 0.002054306 0.056188164 0.000212614 0.000732168 0.000375932 0.001389727 0.015892312 0.012583167 0.000845591 0.003213864 3.37E-05 0.004852878 0.000862968 0.012254354 0.000410198 0.000934706 0.000327862 0.016688714 0.001355528 0.000617558 0.000454355 0.000442711 0.002321581 0.000201643 0.000482982 0.001036982 0.000285537 0.000305976 0.000786533 0.000865902 0.000495457 0.000831176 0.001995364 0.013034862 8.02E-05 0.126971081 0.000229738 0.003159166 0.148384274 0.064927434 0.046794354 1.44E-05 0.000137415 0.020852651 0.001730076 0.000253535 0.000199121 0.012964472 0.000261409 0.000306295 0.000169858 0.000319966 0.009225838 0.000276198 0.002905097 0.000100773 0.004853417 0.000125893 0.008686085 0.000571107 0.000789169 0.00031737 0.00131259 0.003494842 0.000334536 8.29E-05 0.236564495 0.000364727 0.005324034 0.000610459 0.000366843 0.000163245 0.009076648 0.004683286 0.004806355 0.000422269 0.001144237 0.002609242 0.001541769 0.001577105 0.008490954 0.000533271 0.004853711 0.000324193 0.007148025 0.00052051 0.002163423 0.025057059
Forster_Ansichten_1791 0.000297245 3.31E-05 0.000171765 0.003557523 0.001683401 0.103077658 0.033496173 0.002682478 0.00051014 0.003015648 0.000395973 0.000507119 0.005192214 0.010893002 0.000956598 0.00054138 0.000106493 0.000818685 0.010079853 0.045190319 0.000404243 0.001808991 2.80E-05 0.066049482 0.000487516 0.005355733 0.001020775 7.40E-05 0.000155985 0.003847387 0.000550269 0.000288707 2.65E-05 0.000971261 0.085205429 0.000101277 0.002260334 0.009474697 0.000460343 0.00062563 0.000310951 0.000288876 0.000337554 0.000263493 0.001683761 0.011429351 4.15E-05 0.114961472 0.000176283 0.013858365 0.086074608 0.03524182 0.007326475 1.20E-05 0.000378463 0.013089932 0.002850691 0.000484097 0.000141427 0.005144905 0.000996863 0.00018258 0.181912962 5.56E-05 0.003150696 0.00045378 0.007385653 4.33E-05 0.028377868 0.000211781 0.008474324 0.000844684 0.014506761 2.29E-05 0.000537474 0.001622523 0.000305845 0.000110449 0.00043893 0.001832874 0.000928115 0.001911927 9.99E-05 9.44E-05 0.010043453 0.00764171 0.00193956 0.000105945 0.00097271 0.002783789 0.003112447 0.001116659 0.003588348 0.000442279 0.005194878 7.03E-05 0.000216254 0.000498727 0.001109209 0.010162001
Gellert_Graefin-von-G_1747 0.000695246 4.34E-05 7.24E-05 0.03919597 0.00218372 0.016441999 0.000928037 0.001655376 4.78E-05 0.0014957 8.56E-05 0.000198799 0.001407917 0.029881399 0.001249333 7.40E-05 0.000171836 0.009108598 0.028153277 0.004500131 0.001205396 0.000487446 3.66E-05 0.005571443 0.000983645 0.006595843 0.000325725 0.000238147 3.36E-05 0.056318312 0.000579838 0.003594247 3.47E-05 0.003707424 0.001332188 0.001600177 0.000189328 0.00480148 2.74E-05 0.00010829 0.031371226 0.001157118 0.000121052 8.36E-05 0.006407768 0.035747314 0.000124979 0.052107133 0.000725836 0.007652785 0.25711607 0.047894595 0.076715058 1.57E-05 0.001300514 0.021106476 0.004382552 0.000117406 6.46E-05 0.04739294 0.000115376 6.60E-05 0.000201293 0.001101704 0.010656865 0.000835847 0.002395969 5.67E-05 0.003389396 7.57E-05 0.007139786 6.76E-05 6.83E-05 3.00E-05 0.00109104 0.05295197 0.000213451 0.0022492 0.000724767 0.000142337 0.001732384 2.20E-05 8.23E-05 4.44E-05 0.001195407 0.002248416 0.01770986 4.38E-05 0.00153872 0.001610195 0.001590797 0.001723849 0.009406199 0.000755034 0.006126105 0.000447676 2.48E-05 6.02E-05 0.006355708 0.04674241
Goethe_Lehrjahre_1795 0.001291562 7.49E-05 0.000148616 0.018673035 0.007173097 0.058822668 0.007587742 0.005286618 0.000153323 0.001614191 0.000793517 0.000642108 0.002885254 0.021200836 0.000273594 0.000555982 6.40E-05 0.001087484 0.012021693 0.048244898 0.000314287 0.045155718 0.000289064 0.00549989 0.000658984 0.010729684 0.001360747 0.000808878 2.94E-05 0.021879456 0.007344472 0.000465193 7.36E-05 0.000554436 0.007610876 0.00018668 0.000469673 0.00175959 2.40E-05 0.000121664 0.00558313 0.002059679 0.000225169 7.33E-05 0.0027181 0.013179359 0.000139711 0.08920883 0.000254609 0.008463138 0.224782956 0.034769093 0.066508075 1.37E-05 0.000360617 0.045001124 0.003368218 0.000247538 0.000360978 0.017228216 0.001287439 0.000425452 0.000482187 0.000370858 0.005390104 8.54E-05 0.009216852 0.000118248 0.009331208 6.63E-05 0.004589046 0.00088381 0.000718963 0.000263136 0.000430932 0.001711031 0.000120154 8.59E-05 0.001030699 0.030807946 0.004596667 4.94E-05 9.94E-05 9.53E-05 0.009050446 0.004419444 0.006608684 3.84E-05 0.001289252 0.002803134 0.001549296 0.008371378 0.015849946 0.000406226 0.004638538 0.000316545 6.16E-05 0.000161842 0.002377212 0.061324573
Goethe_Werther_1774 0.001111209 0.000749917 0.002021544 0.017739334 0.038808947 0.035001074 0.00105862 0.005624081 4.36E-05 0.000721009 0.002195243 0.000313317 0.007476498 0.106236403 0.000262213 6.75E-05 0.000252769 0.006461306 0.019624413 0.075125574 0.002330827 0.003333069 3.34E-05 0.003559576 0.000654039 0.005490485 0.002020986 0.000698972 3.07E-05 0.029970339 0.012363704 7.00E-05 3.17E-05 0.000919405 0.004681241 0.000186245 0.001451435 0.004106898 0.000401656 0.000402004 0.006899036 0.002164627 0.00383163 7.64E-05 0.010749781 0.005948103 4.96E-05 0.041886712 0.00016489 0.023116845 0.130066238 0.026235462 0.031245944 1.43E-05 0.001596177 0.020405529 0.003786977 0.000436779 0.000550837 0.043422775 0.000552021 6.03E-05 0.000214897 0.000218019 0.008046148 5.96E-05 0.005075493 5.18E-05 0.056943319 6.91E-05 0.004003062 6.17E-05 6.24E-05 2.74E-05 9.44E-05 0.002376814 0.000229854 5.79E-05 0.001706165 0.006830998 0.001050862 2.01E-05 0.002548389 0.000121661 0.009286653 0.001956027 0.019225893 4.00E-05 0.003809665 0.002173068 0.014785 0.015042032 0.02018691 0.002357314 0.001717434 3.92E-05 2.27E-05 5.50E-05 0.001287619 0.07125349
Haller_Usong_1771 0.000138492 3.48E-05 5.80E-05 0.013750877 0.008334989 0.036198463 0.006593513 0.003204774 0.335463343 0.005588509 6.86E-05 6.14E-05 0.007522261 0.006096068 0.001730682 0.000145624 3.36E-05 0.009974427 0.017399062 0.015114005 0.000302552 0.000371319 2.93E-05 0.059259227 0.000416479 0.002352794 0.000938019 7.77E-05 2.69E-05 0.024020345 0.000707347 6.14E-05 2.78E-05 0.001925568 0.001631822 0.000514397 0.001201866 0.002889204 2.19E-05 8.68E-05 0.000593992 9.94E-05 0.000944393 6.70E-05 0.007429385 0.011959485 4.36E-05 0.058682417 0.000706903 0.007232426 0.138526762 0.048741784 0.009063423 1.26E-05 0.002902939 0.009873352 0.002860568 0.000217001 5.18E-05 0.020639733 0.000133635 0.000236314 0.000153204 0.000365656 0.000665776 0.000793861 0.003431659 0.000133056 0.02384268 6.06E-05 0.033172095 5.42E-05 0.000372205 2.40E-05 8.29E-05 0.006262859 7.18E-05 0.000316244 0.000170036 0.000201698 0.000289711 1.77E-05 6.59E-05 3.56E-05 0.00238341 0.00376406 0.002088403 3.51E-05 0.000958158 0.00052478 0.002567177 0.00032108 0.001599366 0.001454929 0.002798007 3.44E-05 1.99E-05 4.82E-05 0.003099928 0.022326347
Heinse_Ardinghello_1787 0.000476522 3.60E-05 6.01E-05 0.013310882 0.007089841 0.088686299 0.016599598 0.003242325 0.000747878 0.001113764 0.003741048 9.10E-05 0.003084458 0.041872993 0.000924438 0.000311999 3.48E-05 0.000845932 0.01927197 0.063789634 0.000890748 0.001438054 3.04E-05 0.019426442 0.000578114 0.004771465 0.133532367 8.05E-05 2.79E-05 0.013098012 0.003603535 0.000223363 2.88E-05 0.000695125 0.08338813 0.000208262 0.000503011 0.009567512 2.27E-05 0.000167747 0.001109192 0.00121383 4.23E-05 6.95E-05 0.002652074 0.004752326 9.12E-05 0.08284946 0.000200008 0.018948518 0.091489961 0.0168563 0.009530392 0.003564312 0.000140367 0.019512883 0.002433845 0.00056401 0.00046788 0.008128244 0.017297637 0.000450808 9.02E-05 0.000283714 0.003460533 0.000429228 0.003586907 4.71E-05 0.034101019 6.28E-05 0.010141635 0.002356297 0.028478014 2.49E-05 0.000751767 0.003036453 0.000246896 5.26E-05 0.000452995 0.000964094 0.000686348 1.83E-05 0.000259892 0.000251007 0.017037989 0.00522156 0.004576505 0.000446921 0.001865641 0.001433986 0.002157005 0.002931833 0.009414192 0.000930221 0.001770448 6.21E-05 0.000383594 0.000630059 0.002288943 0.039087594
